avg_price_per_room,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests,arrival_date,arrival_date_num,near_christmas,near_new_years,historical_adr
187.4,136,2,3,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,a,c,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2016-07-30,2016.5765027322404,0,0,149.67966917910493
175.56,53,2,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,f,g,0,charles_najera,not_applicable,0,transient,0,1,2016-07-30,2016.5765027322404,0,0,149.67966917910493
185.25,152,2,3,2,1,0,breakfast_and_one_other_meal,prt,offline_travel_agent,ta_to,0,0,0,d,d,0,lanae_baak,not_applicable,0,transient,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
150.8,161,2,5,2,0,0,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,evan_hale,not_applicable,0,transient,1,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
150.0,175,2,5,2,0,1,breakfast_and_one_other_meal,prt,offline_travel_agent,ta_to,0,0,0,a,a,1,tulaiha_al_ghattas,not_applicable,0,transient,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
194.25,162,2,5,2,1,0,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,evan_hale,not_applicable,0,transient,0,1,2016-07-30,2016.5765027322404,0,0,149.67966917910493
340.71,11,2,5,3,0,0,breakfast_lunch_and_dinner,esp,direct,direct,0,0,0,d,d,1,alexander_drake,not_applicable,0,transient,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
173.79,187,2,5,2,0,0,breakfast_lunch_and_dinner,prt,direct,direct,0,0,0,a,a,1,alexander_drake,not_applicable,0,transient,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
224.5,284,2,5,2,3,0,bed_and_breakfast,prt,direct,direct,0,0,0,h,h,0,alexander_drake,not_applicable,0,transient,1,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
240.57,194,2,5,2,2,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
143.1,158,2,5,2,0,0,breakfast_and_one_other_meal,nor,offline_travel_agent,ta_to,0,0,0,e,e,0,daniel_molina,not_applicable,0,transient,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
186.26,145,2,5,3,0,0,breakfast_and_one_other_meal,nor,offline_travel_agent,ta_to,0,0,0,d,d,1,daniel_molina,not_applicable,0,transient,0,1,2016-07-30,2016.5765027322404,0,0,149.67966917910493
184.55,145,2,5,3,0,0,breakfast_and_one_other_meal,nor,offline_travel_agent,ta_to,0,0,0,d,d,1,daniel_molina,not_applicable,0,transient,0,1,2016-07-30,2016.5765027322404,0,0,149.67966917910493
146.94,191,2,6,2,0,0,bed_and_breakfast,lux,direct,direct,0,0,0,d,d,0,alexander_drake,not_applicable,0,transient,1,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
156.48,194,4,7,2,0,0,bed_and_breakfast,irl,direct,direct,0,0,0,f,f,0,alexander_drake,not_applicable,0,transient,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
106.55,194,4,10,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,carlos_bryant,not_applicable,0,contract,0,0,2016-07-30,2016.5765027322404,0,0,149.67966917910493
155.0,0,1,0,2,0,0,bed_and_breakfast,prt,direct,direct,1,0,1,a,c,0,not_applicable,not_applicable,0,transient,1,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
237.75,0,2,2,2,0,0,bed_and_breakfast,usa,direct,ta_to,1,0,1,f,f,0,not_applicable,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
191.0,55,1,0,2,0,0,bed_and_breakfast,nor,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
307.0,2,1,0,2,2,0,breakfast_and_one_other_meal,deu,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
201.0,12,1,0,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
221.5,0,2,0,1,0,0,bed_and_breakfast,irl,direct,direct,0,0,0,f,f,1,not_applicable,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
209.0,103,2,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,d,1,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
221.0,103,2,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,d,1,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
103.5,179,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
105.5,179,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
111.8,171,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,1,isaac_matsuyama,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
102.8,159,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
102.8,163,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
100.8,163,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
105.5,185,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
100.8,163,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
95.4,187,2,2,2,0,0,bed_and_breakfast,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
95.4,187,2,2,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,a,a,0,isaac_matsuyama,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
168.98,54,2,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,f,f,0,charles_najera,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
195.26,59,2,3,2,1,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
117.19,218,2,3,2,0,0,bed_and_breakfast,che,offline_travel_agent,ta_to,0,0,0,d,d,1,rudolph_garcia,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
150.35,191,2,3,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,e,e,1,not_applicable,not_applicable,0,transient,0,2,2016-07-31,2016.5792349726776,0,0,151.28192763906117
138.8,170,2,3,2,0,0,breakfast_and_one_other_meal,prt,offline_travel_agent,ta_to,0,0,0,a,a,3,isaac_matsuyama,not_applicable,0,transient,0,2,2016-07-31,2016.5792349726776,0,0,151.28192763906117
171.5,147,2,3,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,0,alexander_drake,not_applicable,0,transient,1,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
216.98,123,2,3,2,1,0,bed_and_breakfast,che,direct,direct,0,0,0,f,f,0,not_applicable,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
139.5,153,2,4,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,alexander_drake,not_applicable,0,transient_party,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
166.5,153,2,4,2,1,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,alexander_drake,not_applicable,0,transient_party,1,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
229.5,140,2,4,2,0,1,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,d,1,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
194.0,152,2,4,2,0,1,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,e,e,0,skye_fernandez,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
194.0,152,2,4,2,0,1,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,e,e,0,skye_fernandez,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
283.2,178,2,5,3,0,0,breakfast_lunch_and_dinner,prt,offline_travel_agent,ta_to,0,0,0,e,e,0,lia_nauth,not_applicable,0,transient,0,2,2016-07-31,2016.5792349726776,0,0,151.28192763906117
156.6,180,2,5,2,0,1,breakfast_lunch_and_dinner,prt,offline_travel_agent,ta_to,0,0,0,d,d,0,michael_mcdole,not_applicable,0,transient,0,3,2016-07-31,2016.5792349726776,0,0,151.28192763906117
253.0,34,2,5,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,d,0,not_applicable,butler_llc,0,transient,1,1,2016-07-31,2016.5792349726776,0,0,151.28192763906117
318.71,94,2,5,2,2,0,breakfast_and_one_other_meal,irl,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
92.1,207,4,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,cynthia_worsley,not_applicable,0,contract,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
112.8,180,4,5,2,0,0,bed_and_breakfast,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,lia_nauth,not_applicable,0,transient,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
115.05,184,4,10,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,e,e,0,cynthia_worsley,not_applicable,0,contract,0,0,2016-07-31,2016.5792349726776,0,0,151.28192763906117
153.25,285,1,3,2,2,0,bed_and_breakfast,lux,direct,direct,0,0,0,g,g,0,not_applicable,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
165.25,285,1,3,2,2,0,bed_and_breakfast,prt,direct,direct,0,0,0,g,g,0,not_applicable,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
116.1,194,2,5,2,0,0,breakfast_and_one_other_meal,pol,offline_travel_agent,ta_to,0,0,0,a,a,0,betzy_rodriguez,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
130.55,194,2,5,2,0,0,breakfast_and_one_other_meal,pol,offline_travel_agent,ta_to,0,0,0,d,d,0,betzy_rodriguez,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
130.55,194,2,5,2,0,0,breakfast_and_one_other_meal,pol,offline_travel_agent,ta_to,0,0,0,d,d,0,betzy_rodriguez,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
140.76,163,2,5,2,0,0,breakfast_and_one_other_meal,pol,offline_travel_agent,ta_to,0,0,0,e,e,0,betzy_rodriguez,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
143.3,265,2,5,3,0,0,breakfast_and_one_other_meal,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,skye_fernandez,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
189.42,30,1,1,2,0,1,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,d,1,charles_najera,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
257.0,4,1,2,2,1,0,bed_and_breakfast,prt,direct,direct,0,0,0,c,c,0,alexander_drake,not_applicable,0,transient,1,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
231.0,0,1,0,2,2,0,bed_and_breakfast,deu,direct,ta_to,1,0,0,g,g,0,not_applicable,not_applicable,0,transient,1,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
102.49,0,1,0,2,0,0,bed_and_breakfast,usa,online_travel_agent,ta_to,0,0,0,a,a,0,faalih_al_taheri,not_applicable,0,transient,1,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
141.0,0,1,0,2,0,0,bed_and_breakfast,esp,direct,direct,0,0,0,f,f,0,not_applicable,not_applicable,0,transient,1,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
274.0,33,1,0,3,1,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,h,h,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
282.0,1,1,0,2,2,0,breakfast_and_one_other_meal,prt,direct,direct,0,0,0,c,c,0,not_applicable,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
211.0,126,1,2,2,0,0,bed_and_breakfast,che,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
251.0,8,1,2,2,0,0,breakfast_and_one_other_meal,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
140.0,166,1,3,2,0,0,bed_and_breakfast,fra,offline_travel_agent,ta_to,0,0,0,e,f,0,javkhlan_khan,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
210.0,237,1,3,2,2,0,breakfast_and_one_other_meal,prt,direct,direct,0,0,0,c,c,1,alexander_drake,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
241.0,96,1,3,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
115.2,151,1,3,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,d,d,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
117.2,151,1,3,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,d,d,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
115.2,151,1,3,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,d,d,0,isaac_matsuyama,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
221.0,112,1,3,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
263.0,13,1,4,3,0,0,bed_and_breakfast,esp,direct,direct,0,0,0,a,c,1,alexander_drake,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
138.6,180,1,4,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,a,a,1,charles_najera,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
187.8,180,1,4,2,1,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,a,a,3,charles_najera,not_applicable,0,transient,2,3,2016-08-01,2016.5819672131147,0,0,153.1735500527245
138.6,180,1,4,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,a,a,1,charles_najera,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
172.0,152,1,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
90.1,196,1,5,2,0,0,bed_and_breakfast,deu,offline_travel_agent,ta_to,0,0,0,a,a,0,karli_vasquez,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
253.0,117,1,5,2,0,0,breakfast_and_one_other_meal,ita,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
259.0,42,1,5,2,2,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,g,g,2,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
251.83,6,1,5,2,1,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,c,1,alexander_drake,not_applicable,0,transient,1,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
127.71,203,2,5,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
187.0,180,2,5,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,2,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
221.0,111,2,5,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,1,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
138.0,214,2,5,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
177.5,174,2,5,2,1,0,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,skye_fernandez,not_applicable,0,transient_party,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
214.86,145,2,5,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
174.0,180,2,5,2,0,0,breakfast_lunch_and_dinner,rou,offline_travel_agent,ta_to,0,0,0,d,d,0,richard_kashino,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
150.8,177,2,5,2,0,0,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,a,a,1,lia_nauth,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
165.0,174,2,5,2,1,0,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,a,b,1,skye_fernandez,not_applicable,0,transient_party,0,3,2016-08-01,2016.5819672131147,0,0,153.1735500527245
154.0,180,2,5,2,0,0,breakfast_and_one_other_meal,rou,offline_travel_agent,ta_to,0,0,0,d,d,0,richard_kashino,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
177.5,174,2,5,2,0,0,no_meal_package,prt,offline_travel_agent,ta_to,0,0,0,a,a,1,skye_fernandez,not_applicable,0,transient_party,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
223.0,97,2,5,2,0,0,bed_and_breakfast,fra,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
209.0,97,2,5,1,0,0,bed_and_breakfast,fra,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
160.75,235,3,6,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,e,e,3,alexander_drake,not_applicable,0,transient,1,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
146.0,207,3,6,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
144.0,207,3,6,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
234.7,146,3,6,3,0,0,breakfast_and_one_other_meal,gbr,direct,direct,0,0,0,d,d,1,alexander_drake,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
166.66,151,3,6,2,0,0,breakfast_and_one_other_meal,gbr,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
156.0,233,3,7,2,0,0,breakfast_and_one_other_meal,ltu,online_travel_agent,ta_to,0,0,0,a,a,1,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
202.0,83,3,7,2,0,0,bed_and_breakfast,fra,direct,direct,0,0,0,e,e,1,alexander_drake,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
202.0,83,3,7,1,0,0,bed_and_breakfast,fra,direct,direct,0,0,0,e,e,3,alexander_drake,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
216.0,83,3,7,2,0,0,bed_and_breakfast,fra,direct,direct,0,0,0,e,e,0,alexander_drake,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
132.96,200,3,7,3,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,dareyan_manning,not_applicable,0,transient,0,2,2016-08-01,2016.5819672131147,0,0,153.1735500527245
207.76,200,3,7,3,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,e,e,0,dareyan_manning,not_applicable,0,transient,0,3,2016-08-01,2016.5819672131147,0,0,153.1735500527245
198.23,42,3,10,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,0,1,2016-08-01,2016.5819672131147,0,0,153.1735500527245
126.0,208,6,15,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,e,e,2,ramalaan_al_musa,not_applicable,0,transient,0,0,2016-08-01,2016.5819672131147,0,0,153.1735500527245
126.0,274,0,5,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-08-02,2016.5846994535518,0,0,155.19172198500573
196.0,110,3,10,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,1,e,f,1,not_applicable,not_applicable,0,transient,1,3,2016-08-02,2016.5846994535518,0,0,155.19172198500573
209.0,12,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,0,0,2016-08-02,2016.5846994535518,0,0,155.19172198500573
241.0,1,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient,0,0,2016-08-02,2016.5846994535518,0,0,155.19172198500573
251.0,9,0,2,2,0,0,breakfast_and_one_other_meal,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-08-02,2016.5846994535518,0,0,155.19172198500573
219.0,0,0,2,2,0,0,bed_and_breakfast,aus,online_travel_agent,ta_to,0,0,0,a,a,1,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-08-02,2016.5846994535518,0,0,155.19172198500573
199.0,56,0,3,2,0,0,bed_and_breakfast,esp,direct,direct,0,0,0,a,a,2,alexander_drake,not_applicable,0,transient,0,2,2016-08-02,2016.5846994535518,0,0,155.19172198500573
192.66,197,0,3,2,1,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,f,f,2,jawaad_el_shahid,not_applicable,0,transient,1,2,2016-08-02,2016.5846994535518,0,0,155.19172198500573
