kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
3,1,0,0,1,0,0,0,32,21,0,1,0,0,0,0.0,12.605530738830566,12.605530738830566,7,1024
2,0,0,0,0,1,0,0,32,21,0,1,1,52,40,21.443050384521484,63.657440185546875,42.214378356933594,12,1024
3,1,1,0,1,1,1,0,26,19,0,1,0,0,0,0.0,34.04859161376953,34.04859161376953,9,676
2,0,1,0,1,1,1,0,24,18,0,1,0,0,0,0.0,14.704700469970703,14.704700469970703,3,576
4,1,0,1,0,0,1,0,31,19,0,1,1,52,40,16.80388069152832,16.80388069152832,0.0,9,961
3,1,1,0,1,1,1,0,31,17,0,1,1,52,8,19.049999237060547,19.049999237060547,0.0,15,961
3,1,0,0,1,0,0,0,26,20,0,1,0,0,0,0.0,44.0931282043457,44.0931282043457,6,676
2,0,0,0,0,1,0,0,25,20,0,1,1,52,40,8.407190322875977,51.272308349609375,42.865089416503906,12,625
3,1,0,0,1,0,0,0,31,19,0,1,1,11,40,2.8443799018859863,17.54907989501953,14.704700469970703,6,961
5,1,1,0,1,1,1,0,27,15,0,1,0,0,0,0.0,59.58502960205078,59.58502960205078,9,729
2,0,0,0,1,0,0,0,27,19,1,0,1,50,40,18.903051376342773,67.19450378417969,48.29146957397461,16,729
2,0,0,0,1,0,0,0,32,23,1,0,0,0,0,0.0,35.276588439941406,35.276588439941406,13,1024
2,0,0,0,1,0,0,0,30,22,0,1,1,26,40,6.559910297393799,29.335939407348633,22.776029586791992,6,900
2,0,0,0,0,1,0,0,23,17,0,1,1,52,40,21.002220153808594,54.5994987487793,33.597251892089844,12,529
7,1,1,0,1,1,1,0,34,19,0,1,0,0,0,0.0,34.6468391418457,34.6468391418457,4,1156
2,0,0,0,0,1,0,0,30,26,0,1,1,52,36,44.0931282043457,88.18624877929688,44.0931282043457,12,900
2,0,0,0,0,1,0,0,32,21,0,1,1,45,40,16.80388069152832,44.10363006591797,27.29974937438965,12,1024
3,1,1,0,1,1,1,0,26,21,0,1,0,0,0,0.0,37.795589447021484,37.795589447021484,13,676
2,0,0,0,0,1,0,0,30,20,0,1,1,12,40,2.5295000076293945,25.630910873413086,23.101390838623047,9,900
3,1,0,0,0,1,0,0,30,19,0,1,0,0,0,0.0,44.523468017578125,44.523468017578125,12,900
3,1,1,0,1,1,1,0,26,18,0,1,1,50,40,17.853469848632812,65.0953369140625,47.241878509521484,6,676
2,0,0,0,0,1,0,0,27,18,1,1,1,52,40,16.80388069152832,35.706939697265625,18.903051376342773,6,729
5,1,0,0,1,0,0,0,32,19,0,1,1,52,40,10.086519241333008,74.83550262451172,64.7490005493164,4,1024
5,1,0,0,1,0,0,0,34,27,0,1,0,0,0,0.0,9.834630012512207,9.834630012512207,6,1156
2,0,0,0,0,1,0,0,27,20,0,1,0,0,0,0.0,5.059009552001953,5.059009552001953,6,729
3,1,0,0,0,1,0,0,25,17,1,0,1,35,40,13.655119895935059,23.741640090942383,10.086519241333008,12,625
3,1,1,0,1,1,1,0,33,27,0,1,0,0,0,0.0,27.29974937438965,27.29974937438965,3,1089
4,1,1,0,1,1,1,0,30,18,0,1,1,40,40,12.605530738830566,44.10363006591797,31.498090744018555,6,900
2,0,0,0,1,0,0,0,28,17,0,1,0,0,0,0.0,32.768089294433594,32.768089294433594,12,784
2,0,0,0,0,1,0,0,29,21,0,1,0,0,0,0.0,48.29146957397461,48.29146957397461,7,841
2,0,0,0,1,0,0,0,33,28,0,1,1,52,48,10.506360054016113,31.508590698242188,21.002220153808594,12,1089
3,1,0,1,0,0,1,0,35,24,0,1,1,35,50,15.439410209655762,24.72825050354004,9.288840293884277,5,1225
4,1,0,0,1,0,0,0,33,22,0,1,1,26,40,6.308020114898682,12.6160306930542,6.308020114898682,6,1089
2,0,1,0,1,1,1,0,31,21,0,1,1,36,15,6.391980171203613,45.23719024658203,38.845191955566406,12,961
2,0,0,1,0,0,1,0,32,23,0,1,1,30,40,16.80388069152832,46.4966926574707,29.692800521850586,14,1024
3,1,0,0,0,1,0,0,33,17,1,0,1,52,40,21.002220153808594,73.4920654296875,52.48980712890625,13,1089
5,1,0,1,0,0,1,0,34,17,1,0,1,35,6,4.2088398933410645,59.85791015625,55.6490592956543,9,1156
6,1,1,0,1,1,1,0,34,19,0,1,1,52,40,15.124540328979492,64.27668762207031,49.152130126953125,4,1156
4,1,1,0,1,1,1,0,29,19,0,1,0,0,0,0.0,47.241878509521484,47.241878509521484,8,841
2,0,1,0,1,1,1,0,34,29,0,1,0,0,0,0.0,52.500308990478516,52.500308990478516,12,1156
2,0,0,1,0,0,1,0,21,18,0,1,0,0,0,8.407190322875977,16.814380645751953,8.407190322875977,8,441
3,1,0,0,0,1,0,0,31,16,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,8,961
2,0,0,0,0,1,0,0,27,17,0,1,1,4,40,0.010499999858438969,2.120159864425659,2.1096699237823486,2,729
2,0,0,1,0,0,1,0,30,23,0,1,1,52,40,8.407190322875977,48.30196762084961,39.89478302001953,12,900
2,0,0,0,0,1,0,0,33,24,0,1,0,0,0,0.0,26.250160217285156,26.250160217285156,15,1089
2,0,1,0,1,1,1,0,27,18,0,1,0,0,0,0.0,27.29974937438965,27.29974937438965,8,729
5,1,0,0,0,1,0,0,35,23,0,1,0,0,0,0.0,20.750329971313477,20.750329971313477,5,1225
4,1,0,0,0,1,0,0,29,19,0,1,0,0,0,0.0,12.605530738830566,12.605530738830566,6,841
3,1,0,1,0,0,1,0,26,18,0,1,0,0,0,0.0,13.445199966430664,13.445199966430664,12,676
2,0,0,1,0,0,1,0,27,24,0,1,0,0,0,0.0,31.498090744018555,31.498090744018555,14,729
3,1,0,1,0,0,1,0,33,25,0,1,1,22,7,4.2088398933410645,26.26066017150879,22.05181121826172,6,1089
2,0,0,0,0,1,0,0,25,18,0,1,0,0,0,0.0,23.101390838623047,23.101390838623047,0,625
3,1,1,0,1,1,1,0,28,18,0,1,0,0,0,0.0,42.63418960571289,42.63418960571289,12,784
3,1,1,0,1,1,1,0,25,19,0,1,1,17,40,1.899749994277954,32.705108642578125,30.80535888671875,12,625
2,0,0,0,0,1,0,0,30,25,0,1,1,45,40,16.069169998168945,21.43255043029785,5.36338996887207,10,900
5,1,0,1,0,0,1,0,26,16,0,1,1,45,40,16.069169998168945,20.90777015686035,4.838589668273926,3,676
2,0,0,0,0,1,0,0,28,23,1,0,1,40,36,12.605530738830566,33.607749938964844,21.002220153808594,12,784
2,0,0,1,0,0,1,0,33,20,0,1,1,16,40,2.5295000076293945,41.1752815246582,38.645782470703125,14,1089
3,1,1,0,1,1,1,0,23,17,0,1,1,46,40,184.7482452392578,157.43800354003906,8.386199951171875,5,529
2,0,0,0,0,1,0,0,31,24,0,1,1,49,44,27.29974937438965,69.29368591308594,41.99394226074219,12,961
5,1,0,0,1,0,0,0,32,22,0,1,0,0,0,0.0,34.57337951660156,34.57337951660156,11,1024
2,0,1,0,1,1,1,0,35,26,0,1,1,52,40,25.116609573364258,37.974029541015625,12.857439994812012,20,1225
2,0,0,1,0,0,1,0,24,19,0,1,1,24,48,5.258430004119873,22.06231117248535,16.80388069152832,1,576
2,0,0,1,0,0,1,0,32,27,0,1,0,0,0,0.0,0.0,0.0,8,1024
2,0,0,1,0,0,1,0,26,21,0,1,1,52,40,25.200580596923828,60.89699935913086,35.696441650390625,12,676
2,0,0,1,0,0,1,0,26,18,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,6,676
2,0,1,0,1,1,1,0,27,19,0,1,1,24,35,10.590330123901367,36.74603271484375,26.155689239501953,20,729
2,0,0,0,1,0,0,0,31,23,0,1,1,32,40,9.099909782409668,24.0250301361084,14.92512035369873,9,961
4,1,0,1,0,0,1,0,30,24,0,1,0,0,0,0.0,23.951560974121094,23.951560974121094,8,900
2,0,0,0,1,0,0,0,28,19,0,1,1,52,40,18.903051376342773,39.90528106689453,21.002220153808594,6,784
2,0,0,1,0,0,1,0,23,18,1,0,1,40,11,9.24686050415039,28.790159225463867,19.54330062866211,12,529
3,1,1,0,1,1,1,0,26,22,1,0,0,0,0,0.0,24.15097999572754,24.15097999572754,14,676
2,0,0,0,1,0,0,0,25,21,0,1,1,52,40,16.80388069152832,70.78413391113281,53.98021697998047,4,625
5,1,0,0,1,0,0,0,31,20,0,1,0,0,0,0.0,23.311309814453125,23.311309814453125,8,961
7,1,0,0,0,1,0,0,31,17,0,1,0,0,0,0.0,25.200580596923828,25.200580596923828,5,961
3,1,0,1,0,0,1,0,27,21,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,5,729
3,1,0,0,0,1,0,0,30,21,0,1,0,0,0,0.0,50.401161193847656,50.401161193847656,4,900
5,1,0,0,1,0,0,0,32,16,0,1,1,35,99,3.1592600345611572,6.5809102058410645,3.421649932861328,3,1024
3,1,0,1,0,0,1,0,22,16,0,1,0,0,0,0.0,14.704700469970703,14.704700469970703,0,484
2,0,1,0,1,1,1,0,22,17,0,1,0,0,0,0.0,6.003629684448242,6.003629684448242,5,484
5,1,0,0,0,1,0,0,30,21,1,0,0,0,0,0.0,37.795589447021484,37.795589447021484,16,900
5,1,1,0,1,1,1,0,30,20,0,1,0,0,0,0.0,13.655119895935059,13.655119895935059,1,900
2,0,1,0,1,1,1,0,30,24,1,0,0,0,0,0.0,23.11189079284668,23.11189079284668,12,900
2,0,0,1,0,0,1,0,35,23,0,1,1,36,15,4.418759822845459,84.19781494140625,79.77906036376953,12,1225
2,0,0,0,0,1,0,0,34,27,0,1,1,52,40,29.3989200592041,58.7978401184082,29.3989200592041,2,1156
2,0,0,0,0,1,0,0,25,21,0,1,1,12,40,3.7890100479125977,42.43478012084961,38.645782470703125,5,625
3,1,1,0,1,1,1,0,34,23,0,1,1,48,40,11.09412956237793,23.69965934753418,12.605530738830566,3,1156
4,1,0,1,0,0,1,0,25,16,0,1,1,36,40,10.884209632873535,69.11524963378906,58.23106002807617,9,625
2,0,0,1,0,0,1,0,22,18,0,1,1,36,40,14.704700469970703,44.10363006591797,29.3989200592041,12,484
2,0,0,0,0,1,0,0,25,20,0,1,0,0,0,0.0,13.655119895935059,13.655119895935059,4,625
4,1,0,0,1,0,0,0,35,20,0,1,0,0,0,0.0,31.498090744018555,31.498090744018555,12,1225
2,0,0,0,0,1,0,0,30,23,0,1,1,4,40,1.0600799322128296,46.3602180480957,45.3001594543457,12,900
5,1,0,0,0,1,0,0,31,18,0,1,0,0,0,0.0,39.90528106689453,39.90528106689453,9,961
3,1,0,0,1,0,0,0,25,19,0,1,1,40,38,12.605530738830566,24.20347023010254,11.597929954528809,5,625
2,0,0,0,0,1,0,0,25,21,0,1,0,0,0,0.0,10.086519241333008,10.086519241333008,7,625
3,1,1,0,1,1,1,0,24,17,0,1,1,52,40,0.052480001002550125,25.253049850463867,25.200580596923828,0,576
2,0,0,0,0,1,0,0,32,23,0,1,0,0,0,0.0,58.78733825683594,58.78733825683594,5,1024
5,1,0,0,0,1,0,0,29,16,0,1,1,44,40,10.170490264892578,13.119830131530762,2.9493401050567627,5,841
2,0,0,0,1,0,0,0,34,26,0,1,0,0,0,0.0,20.16254997253418,20.16254997253418,12,1156
4,1,0,0,0,1,0,0,32,22,0,1,0,0,0,0.0,36.22121810913086,36.22121810913086,6,1024
2,0,0,0,0,1,0,0,29,24,0,1,0,0,0,0.0,35.07719039916992,35.07719039916992,9,841
3,1,0,1,0,0,1,0,34,25,0,1,0,0,0,0.0,35.47603225708008,35.47603225708008,12,1156
3,1,0,0,1,0,0,0,31,21,0,1,0,0,0,0.0,29.40941047668457,29.40941047668457,7,961
4,1,0,0,1,0,0,0,31,18,0,1,1,52,32,10.212480545043945,31.214698791503906,21.002220153808594,11,961
2,0,1,0,1,1,1,0,31,23,0,1,1,48,40,9.24686050415039,55.43915939331055,46.19231033325195,6,961
3,1,0,0,1,0,0,0,27,19,0,1,0,0,0,0.0,33.513282775878906,33.513282775878906,9,729
2,0,1,0,1,1,1,0,27,20,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,12,729
5,1,1,0,1,1,1,0,33,19,0,1,0,0,0,0.0,14.200910568237305,14.200910568237305,11,1089
3,1,0,0,1,0,0,0,30,16,0,1,1,26,40,6.559910297393799,29.49338150024414,22.933469772338867,11,900
2,0,0,0,1,0,0,0,29,21,0,1,1,52,40,15.92223072052002,42.17237854003906,26.250160217285156,6,841
6,1,0,0,0,1,0,0,32,16,0,1,0,0,0,0.0,12.605530738830566,12.605530738830566,6,1024
2,0,1,0,1,1,1,0,31,25,0,1,1,48,40,13.655119895935059,26.26066017150879,12.605530738830566,12,961
2,0,0,0,1,0,0,0,31,18,0,1,1,52,40,12.605530738830566,32.05438232421875,19.448829650878906,0,961
4,1,0,1,0,0,1,0,32,23,0,1,1,30,30,8.407190322875977,44.10363006591797,35.696441650390625,9,1024
2,0,0,0,1,0,0,0,28,22,0,1,0,0,0,0.0,6.308020114898682,6.308020114898682,8,784
2,0,1,0,1,1,1,0,28,22,0,1,1,52,40,10.611320495605469,33.54478073120117,22.933469772338867,12,784
3,1,0,1,0,0,1,0,31,20,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,0,961
2,0,0,0,0,1,0,0,33,22,1,0,0,0,0,0.0,35.696441650390625,35.696441650390625,12,1089
3,1,0,1,0,0,1,0,31,20,0,1,1,24,40,10.506360054016113,33.607749938964844,23.101390838623047,8,961
2,0,0,0,0,1,0,0,34,18,0,1,1,52,40,28.013471603393555,44.680912017822266,16.667438507080078,9,1156
2,0,0,0,1,0,0,0,28,19,0,1,1,52,30,16.80388069152832,54.6309700012207,37.827091217041016,12,784
3,1,0,0,1,0,0,0,25,17,0,1,0,0,0,0.0,31.498090744018555,31.498090744018555,10,625
4,1,0,1,0,0,1,0,34,18,0,1,1,52,40,12.605530738830566,19.63776969909668,7.032229900360107,12,1156
3,1,0,0,0,1,0,0,34,23,0,1,1,44,40,6.475950241088867,19.081480026245117,12.605530738830566,2,1156
3,1,1,0,1,1,1,0,33,22,0,1,0,0,0,0.0,29.3989200592041,29.3989200592041,9,1089
2,0,0,1,0,0,1,0,29,18,1,0,0,0,0,0.0,18.903051376342773,18.903051376342773,15,841
4,1,0,0,0,1,0,0,29,22,0,1,0,0,0,0.0,43.69428253173828,43.69428253173828,8,841
3,1,0,0,0,1,0,0,27,17,0,1,1,40,40,10.506360054016113,62.996192932128906,52.48980712890625,12,729
3,1,0,1,0,0,1,0,28,18,0,1,1,49,40,14.704700469970703,35.706939697265625,21.002220153808594,6,784
2,0,0,0,0,1,0,0,30,22,0,1,0,0,0,0.0,0.0,0.0,9,900
2,0,0,0,0,1,0,0,33,24,0,1,1,36,30,14.368840217590332,26.38661003112793,12.017769813537598,6,1089
2,0,1,0,1,1,1,0,35,30,0,1,1,52,56,73.48155975341797,90.28543853759766,16.80388069152832,18,1225
2,0,1,0,1,1,1,0,28,20,0,1,1,46,40,14.704700469970703,35.45503234863281,20.750329971313477,14,784
3,1,1,0,1,1,1,0,32,18,0,1,1,36,38,8.407190322875977,33.607749938964844,25.200580596923828,14,1024
3,1,0,0,0,1,0,0,34,20,0,1,1,47,40,140.4031219482422,154.12124633789062,13.718090057373047,13,1156
3,1,0,0,1,0,0,0,27,21,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,5,729
6,1,0,0,0,1,0,0,34,19,0,1,0,0,0,0.0,2.1096699237823486,2.1096699237823486,5,1156
4,1,1,0,1,1,1,0,29,18,0,1,0,0,0,0.0,20.16254997253418,20.16254997253418,6,841
4,1,0,1,0,0,1,0,26,16,0,1,0,0,0,0.0,29.40941047668457,29.40941047668457,6,676
4,1,1,0,1,1,1,0,27,20,0,1,1,20,40,4.628680229187012,21.43255043029785,16.80388069152832,4,729
5,1,0,0,1,0,0,0,34,19,0,1,1,20,40,6.287020206451416,26.09272003173828,19.805688858032227,6,1156
4,1,0,1,0,0,1,0,28,19,0,1,0,0,0,0.0,24.581310272216797,24.581310272216797,12,784
2,0,0,0,0,1,0,0,27,22,0,1,0,0,0,0.0,27.310230255126953,27.310230255126953,3,729
2,0,0,1,0,0,1,0,26,22,0,1,0,0,0,0.0,15.754300117492676,15.754300117492676,12,676
3,1,0,0,1,0,0,0,33,20,0,1,0,0,0,0.0,31.036270141601562,31.036270141601562,5,1089
2,0,0,0,0,1,0,0,27,19,0,1,0,0,0,0.0,12.605530738830566,12.605530738830566,0,729
3,1,0,0,0,1,0,0,35,25,0,1,0,0,0,0.0,55.68055725097656,55.68055725097656,12,1225
5,1,0,1,0,0,1,0,32,19,0,1,1,30,40,15.544380187988281,47.84016036987305,32.295780181884766,11,1024
3,1,1,0,1,1,1,0,35,24,0,1,1,47,37,18.903051376342773,56.69866180419922,37.795589447021484,15,1225
4,1,0,1,0,0,1,0,32,22,0,1,0,0,0,0.0,18.903051376342773,18.903051376342773,4,1024
2,0,0,1,0,0,1,0,34,27,1,0,1,52,25,9.834630012512207,41.080806732177734,31.24618911743164,12,1156
2,0,0,0,0,1,0,0,30,20,1,0,1,52,40,28.013471603393555,31.823471069335938,3.809999942779541,12,900
2,0,0,1,0,0,1,0,31,22,1,0,1,52,40,31.498090744018555,73.4920654296875,41.99394226074219,14,961
3,1,0,0,1,0,0,0,35,19,0,1,1,52,40,54.379058837890625,103.93006134033203,49.550968170166016,17,1225
3,1,0,0,1,0,0,0,25,19,0,1,0,0,0,0.0,35.706939697265625,35.706939697265625,6,625
3,1,0,0,0,1,0,0,26,17,0,1,1,52,20,0.30437999963760376,30.500980377197266,30.196609497070312,6,676
3,1,0,1,0,0,1,0,32,18,0,1,1,52,40,17.895448684692383,59.060218811035156,41.16477966308594,14,1024
4,1,0,0,1,0,0,0,35,28,0,1,0,0,0,0.0,35.266090393066406,35.266090393066406,6,1225
3,1,0,0,0,1,0,0,33,20,0,1,0,0,0,0.0,26.470579147338867,26.470579147338867,7,1089
4,1,0,1,0,0,1,0,34,23,0,1,0,0,0,0.0,19.679750442504883,19.679750442504883,4,1156
2,0,0,0,0,1,0,0,31,21,0,1,1,52,40,13.634129524230957,38.83469009399414,25.200580596923828,6,961
2,0,0,0,0,1,0,0,26,19,0,1,1,52,40,3.285209894180298,20.089080810546875,16.80388069152832,8,676
3,1,0,1,0,0,1,0,30,16,1,0,1,52,42,29.3989200592041,58.7978401184082,29.3989200592041,14,900
2,0,0,1,0,0,1,0,30,20,1,0,1,52,40,21.002220153808594,42.00444030761719,21.002220153808594,12,900
3,1,0,0,0,1,0,0,35,19,0,1,0,0,0,0.0,54.19015884399414,54.19015884399414,12,1225
3,1,1,0,1,1,1,0,28,18,0,1,1,12,40,2.655449867248535,6.360490322113037,3.7050399780273438,6,784
2,0,0,0,0,1,0,0,24,17,0,1,0,0,0,0.0,35.696441650390625,35.696441650390625,11,576
2,0,1,0,1,1,1,0,22,16,0,1,1,52,4,3.99891996383667,33.3978385925293,33.3978385925293,9,484
2,0,1,0,1,1,1,0,31,20,0,1,0,0,0,0.0,25.15859031677246,25.15859031677246,6,961
2,0,0,0,1,0,0,0,21,17,0,1,0,0,0,0.0,29.3989200592041,29.3989200592041,6,441
3,1,1,0,1,1,1,0,22,16,0,1,0,0,0,0.0,27.310230255126953,27.310230255126953,6,484
3,1,1,0,1,1,1,0,32,23,0,1,1,48,40,4.670660018920898,46.58066177368164,41.90999984741211,6,1024
2,0,0,0,0,1,0,0,25,19,0,1,1,10,24,0.0,25.200580596923828,25.200580596923828,6,625
2,0,1,0,1,1,1,0,27,19,0,1,0,0,0,0.0,37.69065856933594,37.69065856933594,10,729
2,0,0,0,0,1,0,0,24,19,0,1,1,46,40,8.407190322875977,33.607749938964844,25.200580596923828,6,576
4,1,1,0,1,1,1,0,27,16,0,1,1,52,40,11.346030235290527,24.37139129638672,13.025369644165039,9,729
2,0,0,1,0,0,1,0,30,21,0,1,0,0,0,0.0,27.29974937438965,27.29974937438965,8,900
3,1,0,0,0,1,0,0,30,20,1,0,1,20,40,8.407190322875977,26.690980911254883,18.28380012512207,14,900
3,1,0,0,1,0,0,0,35,26,0,1,0,0,0,0.0,10.506360054016113,10.506360054016113,0,1225
5,1,0,1,0,0,1,0,32,18,0,1,1,44,40,19.3858585357666,45.15321731567383,25.7673397064209,8,1024
2,0,0,1,0,0,1,0,31,16,0,1,1,36,35,6.308020114898682,48.30196762084961,41.99394226074219,9,961
4,1,0,0,1,0,0,0,33,18,0,1,0,0,0,0.0,15.754300117492676,15.754300117492676,6,1089
2,0,0,0,1,0,0,0,26,21,0,1,0,0,0,0.0,26.87990951538086,26.87990951538086,6,676
2,0,0,0,0,1,0,0,28,19,1,0,1,28,40,16.80388069152832,16.919330596923828,0.11544999480247498,16,784
2,0,0,1,0,0,1,0,32,28,0,1,0,0,0,0.43032997846603394,53.350467681884766,52.92015838623047,10,1024
3,1,0,1,0,0,1,0,34,26,0,1,1,52,40,8.407190322875977,67.20500183105469,58.7978401184082,6,1156
5,1,0,0,0,1,0,0,34,19,0,1,0,0,0,0.0,12.091230392456055,12.091230392456055,1,1156
3,1,0,0,0,1,0,0,25,16,0,1,1,26,40,5.67825984954834,30.878829956054688,25.200580596923828,2,625
2,0,1,0,1,1,1,0,31,20,1,0,1,52,21,3.285209894180298,74.17424774169922,70.8890609741211,12,961
4,1,1,0,1,1,1,0,33,22,0,1,0,0,0,0.0,46.19231033325195,46.19231033325195,15,1089
2,0,0,0,1,0,0,0,30,24,1,0,1,52,40,21.002220153808594,58.7978401184082,37.795589447021484,14,900
2,0,0,0,0,1,0,0,24,16,0,1,0,0,0,0.0,22.05181121826172,22.05181121826172,12,576
2,0,1,0,1,1,1,0,35,17,0,1,1,52,40,16.80388069152832,48.312469482421875,31.508590698242188,7,1225
2,0,0,0,1,0,0,0,27,18,0,1,0,0,0,0.0,13.109339714050293,13.109339714050293,0,729
4,1,0,1,0,0,1,0,30,23,0,1,1,30,45,8.197269439697266,16.394529342651367,8.197269439697266,5,900
2,0,0,0,1,0,0,0,34,23,0,1,0,0,0,0.0,25.756858825683594,25.756858825683594,7,1156
2,0,0,0,1,0,0,0,27,18,0,1,0,0,0,0.0,19.154949188232422,19.154949188232422,7,729
3,1,0,0,1,0,0,0,25,20,1,0,0,0,0,0.0,29.3989200592041,29.3989200592041,12,625
3,1,1,0,1,1,1,0,27,20,0,1,0,0,0,0.0,52.33237838745117,52.33237838745117,12,729
3,1,1,0,1,1,1,0,29,23,1,0,1,52,40,2.5295000076293945,5.898680210113525,3.3691699504852295,11,841
3,1,1,0,1,1,1,0,33,23,0,1,0,0,0,0.0,107.06831359863281,107.06831359863281,12,1089
2,0,0,0,0,1,0,0,28,15,0,1,1,52,40,14.704700469970703,32.568668365478516,17.863948822021484,9,784
3,1,0,0,1,0,0,1,26,18,0,1,0,0,0,0.0,16.80388069152832,16.80388069152832,3,676
2,0,0,0,1,0,0,0,22,20,0,1,0,0,0,0.0,0.0,0.0,6,484
2,0,0,0,0,1,0,0,25,16,0,1,0,0,0,0.0,33.597251892089844,33.597251892089844,12,625
4,1,0,0,1,0,0,0,32,21,0,1,0,0,0,0.0,24.822721481323242,24.822721481323242,12,1024
2,0,0,1,0,0,1,0,33,25,0,1,1,52,40,23.101390838623047,58.85030746459961,35.74890899658203,16,1089
2,0,0,0,0,1,0,0,31,23,0,1,0,0,0,0.0,76.4308853149414,76.4308853149414,15,961
3,1,1,0,1,1,1,0,31,21,0,1,0,0,0,0.0,12.605530738830566,12.605530738830566,12,961
3,1,0,0,0,1,0,0,32,18,0,1,1,36,5,1.7947900295257568,41.68955993652344,39.89478302001953,12,1024
2,0,0,1,0,0,1,0,30,22,0,1,0,0,0,0.0,5.552309989929199,5.552309989929199,9,900
3,1,0,0,0,1,0,0,29,19,0,1,1,46,40,18.504199981689453,39.29650115966797,20.79231071472168,12,841
4,1,0,1,0,0,1,0,27,21,0,1,1,24,18,2.1096699237823486,84.07188415527344,81.96218872070312,12,729
3,1,0,1,0,0,1,0,32,19,0,1,1,52,40,12.605530738830566,21.012720108032227,8.407190322875977,12,1024
2,0,0,0,0,1,0,0,34,19,0,1,1,52,40,27.29974937438965,42.00444030761719,14.704700469970703,12,1156
4,1,0,0,0,1,0,0,30,17,0,1,1,52,40,18.06338119506836,66.38631439208984,48.322967529296875,4,900
2,0,0,0,0,1,0,0,34,27,0,1,0,0,0,0.0,38.43584060668945,38.43584060668945,0,1156
5,1,0,1,0,0,1,1,30,18,0,1,1,50,40,13.655119895935059,59.847442626953125,46.19231033325195,11,900
3,1,0,1,0,0,1,0,28,20,0,1,1,25,40,9.56173038482666,32.44272232055664,22.880979537963867,12,784
2,0,0,0,1,0,0,0,25,19,0,1,0,0,0,0.0,62.98569107055664,62.98569107055664,16,625
2,0,0,0,1,0,0,0,28,22,1,1,1,52,40,25.200580596923828,65.12683868408203,39.92625045776367,12,784
5,1,0,0,0,1,0,0,31,18,0,1,1,4,12,0.7871900200843811,19.354381561279297,18.567190170288086,12,961
2,0,0,0,1,0,0,0,27,23,0,1,1,12,40,1.4799200296401978,16.184629440307617,14.704700469970703,10,729
3,1,0,1,0,0,1,0,29,18,0,1,0,0,0,0.0,16.80388069152832,16.80388069152832,10,841
3,1,0,1,0,0,1,0,26,18,0,1,1,52,40,6.308020114898682,63.804378509521484,57.496341705322266,6,676
3,1,0,0,1,0,0,0,23,17,0,1,0,0,0,0.0,37.14487838745117,37.14487838745117,6,529
3,1,1,0,1,1,1,0,25,16,0,1,1,52,40,14.200910568237305,26.806440353393555,12.605530738830566,12,625
2,0,0,0,1,0,0,0,25,16,1,0,1,12,40,4.2088398933410645,29.40941047668457,25.200580596923828,12,625
2,0,0,0,1,0,0,0,21,17,0,1,0,0,0,0.0,12.6160306930542,12.6160306930542,6,441
3,1,0,0,0,1,0,0,24,21,0,1,1,52,40,16.80388069152832,31.92841911315918,15.124540328979492,6,576
3,1,0,0,0,1,0,0,21,15,0,1,1,4,40,1.0181000232696533,14.704700469970703,13.686610221862793,6,441
2,0,0,0,1,0,0,0,32,21,0,1,1,20,15,3.1592600345611572,70.99400329589844,67.83474731445312,12,1024
3,1,1,0,1,1,1,0,22,17,0,1,0,0,0,0.0,13.445199966430664,13.445199966430664,5,484
4,1,0,0,1,0,0,0,26,15,0,1,0,0,0,0.0,25.935279846191406,25.935279846191406,16,676
3,1,0,0,0,1,0,0,27,19,0,1,0,0,0,0.0,48.53287887573242,48.53287887573242,12,729
4,1,0,1,0,0,1,1,26,17,0,1,0,0,0,0.0,29.734779357910156,29.734779357910156,12,676
2,0,0,1,0,0,1,0,23,17,0,1,1,49,40,34.6468391418457,69.29368591308594,34.6468391418457,9,529
3,1,0,0,0,1,0,0,33,26,0,1,0,0,0,0.0,18.903051376342773,18.903051376342773,3,1089
3,1,1,0,1,1,1,0,33,21,0,1,1,52,40,16.80388069152832,54.5994987487793,37.795589447021484,13,1089
2,0,0,0,1,0,0,0,26,20,0,1,1,43,40,9.939589500427246,37.23930740356445,27.29974937438965,8,676
3,1,1,0,1,1,1,0,34,27,0,1,0,0,0,0.0,13.235289573669434,13.235289573669434,6,1156
3,1,0,1,0,0,1,0,30,17,0,1,0,0,0,0.0,43.05403137207031,43.05403137207031,6,900
3,1,1,0,1,1,1,0,30,16,0,1,0,0,0,0.0,21.85239028930664,21.85239028930664,10,900
2,0,0,0,0,1,0,0,24,19,0,1,0,0,0,0.0,39.53791046142578,39.53791046142578,12,576
4,1,0,0,1,0,0,0,32,20,0,1,1,52,50,8.5016508102417,8.5016508102417,8.407190322875977,6,1024
5,1,0,1,0,0,1,0,30,21,0,1,0,0,0,0.0,27.08983039855957,27.08983039855957,13,900
