business_name,inspection_score,Year,NumberofLocations,Weekend
NATURAL PANTRY INC - GROCERY,100,2019,7,false
BENIHANA RESTAURANT,94,2001,83,false
SERVICE HIGH SCHOOL,100,2015,42,false
MARX BROTHERS CAFE,93,2017,29,false
KALADI BROTHERS COFFEE CO,97,2016,60,false
LUCKY GROCERY & DELI,95,2016,13,false
"AVENUE, THE",94,2015,15,false
L'AROMA BAKERY & DELI - RESTAURANT,93,2007,161,false
SLEEPY DOG COFFEE CO,89,2008,68,false
CAMP FIRE - CHUGIAK,100,2017,30,false
ICHIBAN RESTAURANT,85,2006,125,false
ROMIG MIDDLE SCHOOL,99,2015,37,false
THAI VILLAGE RESTAURANT,87,2003,85,false
BEAR MOUNTAIN ESPRESSO,85,2004,53,false
I LOVE BERRY,90,2016,30,false
MCDONALD'S,100,2015,646,false
SUBWAY STORE #23885,96,2015,26,false
ORIENTAL GARDEN,92,2016,23,false
SOUTH ANCHORAGE AREA HIGH SCHOOL,100,2008,35,false
DRAGON RESTAURANT,90,2008,191,false
KOBE TEPPAYAKI HOUSE,90,2003,151,false
PERSONALIZED ASSISTED LIVING II,94,2016,17,false
STARBUCKS-TICKET COUNTER,99,2002,31,false
CARRS #1805 - SALAD BAR,87,2000,40,true
ORIENTAL EXPRESS,89,2017,9,false
BAYSHORE CLUBHOUSE POOL,100,2006,31,false
GINGER,90,2008,58,false
RUSTIC GOAT,96,2016,12,false
COSTCO WHOLESALE,100,2002,29,false
ALASKA HOUSE OF COFFEE INC DBA JAMMIN JAVA,95,2016,9,false
BEAR MOUNTAIN GRILL,93,2007,81,false
ANCHORAGE COMMUNITY YMCA-LAKE HOOD,100,2016,10,false
DING HOW RESTAURANT,89,2004,196,false
CHUCK E CHEESE PIZZA,89,2005,91,false
CHEPO'S,78,2017,83,false
ANCHORAGE RESCUE MISSION,81,2005,59,false
EXTENDED STAY DELUXE - POOL,100,2006,37,false
DON JOSE'S MEXICAN RESTAURANT,81,2006,140,false
GALLO'S MEXICAN RESTAURANT,100,2003,274,false
CARRS #1805 - STARBUCKS,99,2006,23,false
SUBWAY OF ALASKA #7526,98,2008,63,false
CENTURY THEATRE,90,2003,31,false
DIMOND CENTER CINEMAS,97,2017,40,false
SUBWAY OF ALASKA #17981,100,2003,41,false
DOWNTOWN SHELL  A & W,92,2015,105,false
CARRS #1812 - GROCERY,90,2001,22,false
LUCKY 7 MARKET,100,2002,28,false
NATURAL PANTRY INC - GLUTEN FREE KITCHEN,100,2019,8,false
GOLDEN GATE,82,2016,67,false
SUBWAY OF ALASKA #15777,89,2006,70,false
TUDOR ELEMENTARY SCHOOL,100,2005,39,false
FRED MEYER - DELI,95,2000,189,false
UPPER 1,98,2016,23,false
CLUB PARIS,87,2009,50,false
HOLIDAY STATIONSTORE #632 SNACK,100,2007,34,false
CARRS #1812 - DELI,95,2017,46,false
BRIGHT BEGINNINGS EARLY LEARNING,90,2006,134,false
FRED MEYER - RETAIL STORE,98,2007,49,false
BAYSHORE EARLY LEARNING CENTERS,100,2003,22,false
PAPA MURPHY'S,96,2016,110,false
ORGANIC OASIS HEALTH FOODS,85,2008,96,false
DOWNTOWN CHEVRON GROCERY,100,2006,26,false
STOP N SHOP - MANILA BAKE,86,2017,14,false
ALASKA GOURMET SUBS,99,2016,1,false
CARRS #1812 - DELI,100,2008,46,false
CCS EARLY LEARNING CENTER,98,2004,43,false
CARRS #520 - MEAT,98,2000,24,true
SUBWAY OF ALASKA #7526,95,2004,63,false
HEARTH ARTISAN PIZZA,71,2018,21,false
CARRS #1802 - SALAD BAR,100,2008,29,false
LAKE HOOD ELEMENTARY,100,2003,36,false
HOLIDAY STATION STORE #601,97,2017,42,false
SOUPER BOWL,87,2009,59,false
COSTCO WHOLESALE - PROCESSOR,100,2004,27,false
CHESTER PARK CORP.,85,2004,60,false
"SMOKEHOUSE, THE",100,2016,5,false
HEAVENLY CUP - NEW BLDG,95,2016,32,false
LAKE HOOD ELEMENTARY,100,2009,36,false
CARRS #1813 - SALAD BAR,98,2007,52,false
ANCHORAGE CHRISTIAN PRESCHOOL,100,2004,48,false
RAY'S PLACE LLC,94,2008,109,false
SAMURAI SUSHI,73,2008,119,false
SPARE ROOM (HAROLD'S),94,2000,30,false
HAMBURGER HAVEN,87,2009,129,false
JAVA THE HUT,78,2006,79,false
BEAR MOUNTAIN ESPRESSO,83,2008,53,false
TOWNE PLACE SUITES  BY MARRIOTT -POOL,100,2017,15,false
LA MEX DIMOND - BAR,96,2017,30,false
JAVA THE HUT,97,2004,79,false
KALADI BROTHERS COFFEE (PAC),89,2005,27,false
MEKONG MARKET,96,2003,30,false
L'AROMA SOUTHSIDE,87,2006,45,false
SERRANO'S MEXICAN GRILL,100,2015,56,false
ROMIG MIDDLE SCHOOL,100,2007,37,false
CAFE AMSTERDAM,84,2005,49,false
ARBY'S - EAGLE RIVER,96,2017,74,false
CARRS #1807 - DELI,91,2006,59,false
ALASKA NATIVE CULTURAL CHARTER SCHOOL,100,2017,11,false
MEKONG RESTAURANT,97,2016,86,false
EGAN CONVENTION CENTER BAR,98,2005,12,false
OSO LOCO,96,2016,11,false
TACO BELL #15248,94,2000,36,false
CARRS #2628 - DELI,93,2009,48,false
SUBWAY STORE#27668,90,2004,25,false
CHESTER PARK CORP.,96,2005,60,false
CARRS #1817 - BAKERY,93,2007,45,false
TACO BELL #21535,94,2016,29,false
BURGER JIM #1,87,2016,101,false
DIMOND HIGH SCHOOL,98,2005,34,false
DRAGON RESTAURANT,74,2004,191,false
SPRING HILL ELEM CAFETERIA,100,2000,37,false
L'EPI DE PARIS,95,2018,4,false
CAMP FIRE - HUFFMAN,95,2003,28,false
AK PACIFIC UNIVERSITY,100,2002,70,false
LUIGI'S PIZZA,79,2009,117,false
COSTCO WHOLESALE # 63 - BAKERY,97,2004,25,false
LALO'S PIZZA,90,2017,41,false
QDOBA MEXICAN GRILL,92,2017,61,false
CLITHEROE REHAB CENTER,85,2007,55,false
PIZZA OLYMPIA,96,2007,69,false
CRAZY HORSE SALOON RESTAURANT,95,2007,41,false
ICHIBAN RESTAURANT,85,2006,125,false
CHAIR 5,96,2003,72,false
ANCH HILTON - BANQUET ROOM,99,2007,29,false
SOUTHSIDE GRILL,85,2018,70,false
THREE BEARS #100 - GROCERY,96,2017,9,false
"NEW CENTRAL MARKET, THE",98,2015,55,false
ALASKA AIRLINES BOARD ROOM,95,2017,21,false
SUITE 100 RESTAURANT,90,2007,52,false
SICILY'S PIZZA,83,2009,323,false
CARRS #1812 - ORIENT EXPRESS,100,2007,34,false
CAMP FIRE - DENALI,100,2005,30,false
WEST HIGH SCHOOL POOL/P & R,100,2003,32,false
"ALASKA CLUB SOUTH, THE - SPA",100,2009,55,false
ANCHOR HOUSE,93,2017,15,false
SCENIC PARK ELEMENTARY SCHOOL,100,2009,38,false
WENDY'S #2,90,2009,59,false
HOLIDAY STATION STORE  #620 SNACK,100,2003,29,false
TESORO - OLD SEWARD,100,2017,8,false
HAMBURGER HAVEN,84,2007,129,false
REILLY'S,98,2005,35,false
TACO KING #2,100,2015,89,false
UAA - CUDDY CENTER,88,2007,57,false
VILLAGE INN #1,90,2017,66,false
AK ALCHEMIST - STORAGE,99,2017,3,false
AIRPORT HEIGHTS SCHOOL,100,2003,37,false
SUBWAY STORE#27668,89,2009,25,false
"NEW CENTRAL MARKET PROCESSING, THE",92,2008,98,false
LEROY'S FAMILY RESTAURANT LLC,78,2017,48,false
SLEEPY DOG COFFEE CO,87,2016,68,false
BOMBAY DELUXE,95,2007,120,false
TESORO - HUFFMAN SNACK,92,2017,8,false
FRED MEYER  DELI #668,100,2007,52,false
RAY'S PLACE LLC,85,2008,109,false
CARRS #1813 - CHINESE KITCHEN,97,2002,49,false
SUBWAY OF ALASKA #4803,85,2001,53,false
CLUB PARIS,87,2009,50,false
SCENIC PARK ELEMENTARY SCHOOL,100,2001,38,false
CAREL ASSISTED LIVING HOME,88,2016,11,false
TABLE 6 BAR AND GRILL,95,2018,23,false
MIDTOWN CENTER,100,2016,9,false
CAMP FIRE - ALPENGLOW,98,2015,36,false
GWENNIES RESTAURANT,83,2004,126,false
GOLDEN GATE,100,2015,67,false
GOVERNMENT HILL ELEM SCHOOL,100,2015,36,false
H2OASIS INDOOR WATERPARK RESTAURANT,90,2016,95,false
JITTERS - WHERE COFFEE IS AN ART,94,2017,28,false
CENTER CAFE,88,2008,90,false
FRED MEYER 00656 - DELI,93,2002,52,false
CABO COFFEE ABBOTT,91,2015,11,false
BARTLETT HIGH POOL/P & R,100,2004,21,false
CARRS #1805 - DELI,88,2006,86,false
NATURAL PANTRY INC - MEAT,100,2019,8,false
CARRS #1813 GASOLINE STATION,100,2016,12,false
HUMPY'S SUB-ZERO,93,2016,38,false
CARRS #2628 - BAKERY,100,2008,29,false
ICHIBAN RESTAURANT,96,2007,125,false
DON JOSE'S MEXICAN RESTAURANT,85,2005,140,false
INLET VIEW ELEMENTARY SCHOOL,100,2007,38,false
ALPENGLOW ELEMENTARY,100,2007,39,false
BAYSHORE CLUBHOUSE - SPA,100,2004,35,false
SUBWAY OF ALASKA #7527,100,2003,53,false
"NEW CENTRAL MARKET PROCESSING, THE",90,2015,98,false
SALVATION ARMY - SERENDIPITY,100,2008,26,false
BEAR MOUNTAIN ESPRESSO,83,2008,53,false
KIDS' KITCHEN - Fairview,97,2005,27,false
WAL-MART CONV. STORE #2070,95,2007,25,false
BOYS & GIRLS CLUB -MULDOON,96,2004,49,false
MCDONALD'S,88,2008,646,false
KING'S KIDS CHILD CARE,100,2008,29,false
DIMOND CENTER CINEMAS,90,2002,40,false
PHO LENA,80,2017,23,false
"ALASKA CLUB SOUTH, THE (SNACK BAR)",100,2007,36,false
JEWEL LAKE TASTEE FREEZ,93,2009,65,false
POPEYES CHICKEN AND BISCUITS,83,2009,153,false
CAMP FIRE - ROGERS PARK,100,2007,26,false
"FLIGHT DECK, IMCA, INC.",99,2005,20,false
TESORO - MULDOON SNACK,96,2018,6,false
TRAILSIDE ELEMENTARY SCHOOL,100,2016,38,false
COLLEGE GATE ELEMENTARY SCHOOL,100,2006,38,false
SPRING HILL SUITES UNIVERSITY LAKE - SPA,100,2018,1,false
CARRS #1809 - DELI,95,2015,50,false
SERVICE HIGH POOL/P & R,100,2000,31,false
BOOM BA LADDY DBA KRISTINE'S FLOWERS & CATERING,100,2017,13,true
BEAR MOUNTAIN GRILL,92,2008,81,false
BURRITO HEAVEN,91,2015,27,false
WILLOW CREST ELEMENTARY SCHOOL,100,2006,37,false
TOWNE PLACE SUITES  BY MARRIOTT -SPA,100,2017,17,false
"HILLCREST CHILDREN'S CTR., INC",98,2003,74,false
ANCHORAGE RESCUE MISSION,93,2004,59,false
FIRE LAKE ELEMENTARY CAFETERIA,99,2015,38,false
DIMOND CENTER CINEMAS,99,2016,40,false
ORSO,96,2005,39,false
CARRS #1813 - DELI,100,2015,68,false
KINCAID ELEMENTARY,100,2005,38,false
SERVICE HIGH SCHOOL,100,2004,42,false
CARRS #1809 - BAKERY,98,2017,21,false
ARBY'S - EAGLE RIVER,99,2001,74,false
FRED MEYER - STARBUCKS,97,2017,82,false
UAA - CREEKSIDE COMMONS,100,2015,63,false
CARRS #2628 - SALAD BAR,100,2009,30,false
CAMPBELL ELEMENTARY SCHOOL,100,2003,40,false
I.H.O.P.,98,2017,208,false
SUNFLOWER PRESCHOOL,96,2016,9,false
POPEYES CHICKEN AND BISCUITS,82,2009,153,false
NATURAL PANTRY INC - HYDRATION STATION,100,2019,7,false
DRAGON RESTAURANT,90,2008,191,false
CARRS #1809 - SALAD BAR,98,2005,34,false
AFC SUSHI @ PROV AK MEDICAL CENTER,100,2015,15,false
BEAR VALLEY ELEMENTARY,96,2001,38,false
AFC SUSHI @ FRED MEYER 00656,81,2016,51,false
ARCTIC ROADRUNNER #2,100,2007,36,false
ALASKA PSYCHIATRIC INSTITUTE COFFEE,98,2016,16,false
HACIENDA MEXICAN RESTAURANT,91,2016,62,false
WAL-MART  STORE #2071 BAKERY,100,2015,8,false
MIDDLE WAY CAFE,90,2009,62,false
POLAR BAR,100,2000,28,false
CAMP FIRE - ALPENGLOW,100,2015,36,false
ANCHORAGE COMFORT INN SNACKBAR,97,2003,41,false
RED CHAIR CAFE,84,2016,28,false
SUBWAY OF ALASKA #19605,97,2007,49,false
5TH AVENUE DELI,90,2009,70,false
SUBWAY OF ALASKA #3379,89,2004,55,false
SICILY'S PIZZA,82,2008,323,false
FRED MEYER - DELI,93,2005,189,false
FIRETAP RESTAURANT & ALEHOUSE,100,2015,23,false
CARRS #2628 - BAKERY,94,2006,29,false
FAIRVIEW ELEMENTARY SCHOOL,100,2017,38,false
MORNING STAR CHRISTIAN SCHOOL,95,2008,35,false
BOBBY'S CAFE,87,2007,55,false
HOLIDAY STATIONSTORE #602 DELI,91,2015,46,false
JAVA THE HUT,98,2000,79,false
ANCHORAGE COMMUNITY YMCA - POOL,100,2008,53,false
DING HOW RESTAURANT,78,2006,196,false
BP EARLY LEARNING CENTER,97,2015,9,false
CAFFE DARTE,93,2017,5,false
ORSO - BAR,98,2006,13,false
MIDDLE WAY CAFE,100,2000,62,false
NUNAKA VALLEY SCHOOL,100,2005,37,false
I.H.O.P.,94,2005,208,false
YAK & YETI HIMALAYAN RESTAURANT,91,2005,74,false
TACO BELL #5649,89,2003,55,false
MOCHA MASTERS,95,2009,29,false
O'BRADY'S BURGERS #2,88,2009,58,false
RALF'S SPORTS BAR,98,2016,15,false
URSA MINOR SCHOOL,99,2017,38,false
CENTURY THEATRE,97,2004,31,false
BAYSHORE ELEMENTARY SCHOOL,100,2005,40,false
VILLAGE INN #3,87,2015,79,false
CAFE AMSTERDAM,100,2007,49,false
CARRS #1802 - RETAIL MEAT,100,2007,23,false
COVENANT HOUSE,90,2016,17,false
CLARK MIDDLE SCHOOL,100,2016,40,false
M.L.K. FOOD BANK,100,2001,12,false
WENDY'S #2,96,2017,59,false
MEKONG RESTAURANT,92,2017,86,false
FLO'S PANCAKE HOUSE,82,2015,29,false
SCOTTIE'S SUB,100,2015,10,false
UAA ALASKA AIRLINES BOREALIS BREW,100,2016,5,false
EAST ANCHORAGE HIGH SCHOOL,96,2004,53,false
SORRENTO'S,92,2017,52,false
SUSHI GARDEN,91,2015,47,false
ANCHORAGE CORRECTIONAL COMPLEX EAST,86,2007,67,false
ANCHORAGE RESCUE MISSION,83,2006,59,false
SILVERTIP GRILL,82,2017,62,false
MCDONALD'S,97,2017,646,false
GWENNIES RESTAURANT,85,2007,126,false
ANCHORAGE COMMUNITY YMCA - POOL,100,2005,53,false
SUBWAY OF ALASKA #10986,90,2007,50,false
YUKON CONCESSION,100,2007,24,false
CARRS #1813 - CHINESE KITCHEN,91,2009,49,false
HAMBURGER HAVEN,91,2008,129,false
CAMP FIRE - O'MALLEY,100,2016,27,false
WEST BERLIN RESTAURANT,82,2015,17,false
FRED MEYER - RETAIL FISH,100,2004,86,false
TEXAS ROADHOUSE OLD SEWARD - REST,82,2018,18,true
"ALASKA CLUB WEST, THE - SNACK BAR",94,2003,40,false
DAWG HOUSE CAFE,95,2001,66,false
TAKU SCHOOL,100,2015,38,false
LITTLE BEARS PLAYHOUSE,100,2007,32,false
"ALASKA QUALITY CARE, LLC",87,2017,16,false
PIONEER CLUB,93,2007,27,false
OCEANVIEW ELEMENTARY SCHOOL,100,2009,39,false
ALASKA PSYCHIATRIC INSTITUTE (NEW),100,2007,28,false
HOLIDAY STATION STORE #629,95,2002,23,false
BURRITO KING,90,2006,54,false
VILLA PIZZA,91,2015,68,false
LAHN PAD-THAI RESTAURANT,100,2015,102,false
CARRS #1813 - RETAIL MEAT,100,2002,28,false
CARRS #1805 - STARBUCKS,100,2015,23,false
YAK & YETI CAFE,81,2018,50,false
ASIA GARDEN,80,2006,119,false
FIORI D'ITALIA,96,2008,39,false
HOLIDAY STATIONSTORE #611,98,2005,29,false
LA CABANA BAR,100,2009,25,false
UAA - CREEKSIDE COMMONS,100,2015,63,false
H2OASIS INDOOR WATERPARK RESTAURANT,90,2016,95,false
CAMP FIRE - SAND LAKE,100,2004,29,false
VILLAGE INN #1,86,2015,66,false
COOK INLET NATIVE HEAD START,100,2017,21,false
SNOW CITY CAFE,95,2007,39,false
JAMICO'S PIZZARIA & MEXICAN RESTAURANT,92,2015,43,false
KINCAID ELEMENTARY,100,2002,38,false
UPPER 1,99,2008,23,false
CARRS #1813 - DELI,94,2008,68,false
THAI GARDEN,92,2008,62,false
SOUTHSIDE GRILL,85,2018,70,false
QDOBA RESTAURANT CORP,100,2016,40,false
THAI VILLAGE RESTAURANT,95,2004,85,false
CLARION SUITES - POOL,100,2016,16,false
POLARIS K-12 SCHOOL,92,2001,38,false
DENNY'S,87,2006,111,false
RONNIE,87,2009,95,false
KINLEY'S RESTAURANT & BAR INC,79,2005,71,false
UAA - CREEKSIDE COMMONS,92,2009,63,false
CENTRAL MIDDLE SCHOOL,100,2000,42,false
TWIN DRAGON,91,2006,127,false
AFC SUSHI #668 @ FRED MEYER,100,2015,26,false
EAGLE RIVER SNACK BAR,100,2000,56,false
CARRS #1812 - RETAIL FISH,93,2007,28,false
SUBWAY OF ALASKA #19605,96,2015,49,false
YAK & YETI HIMALAYAN RESTAURANT,96,2002,74,false
CARRS #1812 - STARBUCKS,100,2008,12,false
KAY'S FAMILY RESTAURANT,94,2016,7,false
SKI & BENNY PIZZA,95,2017,4,false
AFC SUSHI #11 @ FRED MEYER,100,2002,29,false
PEKING WOK,73,2009,271,false
NATURAL PANTRY INC - KITCHEN/BAKERY,100,2019,11,false
CARRS #1813 - SALAD BAR,98,2008,52,false
FRED MEYER  DELI #668,92,2015,52,false
CARRS #1805 - BAKERY,99,2007,29,false
BIRCHWOOD ELEMENTARY SCHOOL,100,2004,37,false
CHARLIE'S BAKERY,93,2017,3,false
CAMP FIRE - TRAILSIDE,100,2005,30,false
WICKED WAHINE LLC,99,2017,4,false
ARBY'S,92,2006,128,false
HOLIDAY STATION STORE #601,95,2018,42,false
HAMBURGER HAVEN,95,2003,129,false
LAKE OTIS ELEMENTARY SCHOOL,98,2001,38,false
SUBWAY OF ALASKA #23397,92,2009,52,false
KALADI BROS. COFFEE,87,2004,48,false
"ALASKA CLUB SOUTH, THE",100,2005,54,false
LONG BRANCH SALOON,92,2017,91,false
CAPTAIN COOK - WHALES TAIL BAR,93,2002,16,false
CARRS #1805 - RETAIL FISH,100,2017,30,false
ALASKA HOUSE OF COFFEE INC DBA JAMMIN JAVA,92,2018,9,false
SOUTH ANCHORAGE AREA HIGH SCHOOL,100,2017,35,false
BASKIN ROBBINS,95,2016,75,false
BAYSHORE ELEMENTARY SCHOOL,100,2017,40,false
CARL'S JR RESTAURANT,95,2007,254,false
SUBWAY OF ALASKA #7526,100,2000,63,false
"VAULT, THE",96,2016,9,false
DON JOSE'S MEXICAN RESTAURANT,87,2007,140,false
FRED MEYER - RETAIL STORE,100,2003,49,false
DENNY'S,82,2004,111,false
"MOTHER LODE, LLC, THE",82,2017,17,false
HOLIDAY INN EXPRESS - SPA,100,2016,40,false
PEKING WOK,89,2006,271,false
GLADYS WOOD SCHOOL,100,2007,38,false
KALADI BROTHERS COFFEE,82,2004,99,false
MIRROR LAKE MIDDLE SCHOOL,100,2004,47,false
CARRS #1813 - RETAIL FISH,99,2009,26,false
CAPTAIN COOK - MAIN KITCHEN,100,2003,40,false
NAPOLI'S PIZZA,86,2009,77,false
HILAND MOUNTAIN CORRECTIONAL CTR,100,2015,51,false
ASIA GARDEN,97,2004,119,false
AFC SUSHI #71 @ FRED MEYER #71,94,2003,28,false
SULLIVAN ARENA - NORTH MAIN,91,2004,30,false
MCDONALD'S,89,2008,646,false
CAMP FIRE - SCENIC PARK,96,2002,38,false
TAKU SCHOOL,100,2001,38,false
HOLIDAY STATIONSTORE #611 SNACKBAR,98,2018,31,false
O'BRADY'S BURGERS #2,100,2008,58,false
LA CABANA BAR,95,2007,25,false
DRAGON RESTAURANT,73,2004,191,false
EAGLE RIVER RESTAURANT & ALE HOUSE,87,2016,25,false
WENDLER MIDDLE SCHOOL,100,2007,43,false
CARRS #1807 - SERVICE MEAT,90,2002,27,false
PERSONALIZED ASSISTED LIVING II,100,2015,17,false
ASIA GARDEN,87,2016,119,false
AFC SUSHI @ FRED MEYER 00656,84,2015,51,false
TACO BELL #15248,99,2015,36,false
PAPA MURPHY'S,79,2015,110,false
CHUCK E CHEESE PIZZA,89,2003,91,false
WEST HIGH SCHOOL POOL/P & R,100,2006,32,false
CARRS #1805 - DELI,91,2004,86,false
COSTCO  MEAT,100,2015,31,false
CAMP FIRE - CHUGACH,96,2017,31,false
SONS OF NORWAY BAR,100,2006,16,false
WHALEY CENTER,100,2009,32,false
CARL'S JR RESTAURANT,93,2017,254,false
PAPA JOHN'S PIZZA,91,2004,83,false
ALASKA SUGAR RUSH,90,2016,18,false
CHINA LIGHTS ORIENTAL CUISINE LLC,87,2017,178,false
MULDOON ELEMENTARY SCHOOL,100,2002,40,false
O'BRADY'S BURGERS #2,99,2017,58,false
ESPRESSO EXPRESS,96,2016,31,false
ANCH HILTON HEALTH CLUB - POOL,100,2002,31,false
CARL'S JR RESTAURANT,82,2016,254,false
MIRROR LAKE MIDDLE SCHOOL,99,2019,47,false
POPEYES CHICKEN AND BISCUITS,92,2017,153,false
CARRS #1807 - DELI,95,2007,59,false
CENTER CAFE,87,2003,90,false
ORIENTAL SHOPPING CENTER - DELI,90,2017,19,false
"MOTHER LODE, LLC, THE",100,2015,17,false
L'AROMA BAKERY & DELI - RESTAURANT,87,2008,161,false
DENNY'S,95,2005,111,false
TOWNE PLACE SUITES  BY MARRIOTT -POOL,100,2016,15,false
CARRS #1817 - RETAIL FISH,99,2001,21,false
CHUGACH OPTIONAL ELEMENTARY SCHOOL,100,2005,38,false
L'AROMA BAKERY & DELI - RESTAURANT,90,2006,161,false
GRUENING MIDDLE SCHOOL,100,2001,40,false
PEPPERCINI'S DELI HOUSE,94,2009,25,false
WENDY'S #1,99,2004,63,false
EGAN CONVENTION CENTER,97,2001,17,false
BOBBY'S CAFE,95,2017,55,false
GALLO'S MEXICAN RESTAURANT,82,2006,274,false
BEAN'S CAFE INC,92,2006,49,false
FRED MEYER - DELI,93,2005,189,false
KK HOME TOWN RESTAURANT,91,2019,25,false
LIONS DEN LOUNGE,98,2001,33,false
"NEW CENTRAL MARKET PROCESSING, THE",95,2018,98,false
CARRS #520 -  DELI,87,2001,80,false
SOUTHSIDE GRILL,82,2015,70,false
CAMP FIRE - O'MALLEY,100,2004,27,false
CHEPO'S,76,2016,83,false
KOBE TEPPAYAKI HOUSE,89,2016,151,false
VIP DBA YOUNG BIN RESTAURANT,92,2015,115,false
CARRS #1813 - BAKERY,98,2006,32,false
PIONEER CLUB,96,2006,27,false
BRADLEY HOUSE - BAR,100,2007,21,false
PIPER'S RESTAURANT,88,2015,113,false
DON JOSE'S MEXICAN RESTAURANT,92,2007,140,false
FAIRFIELD INN & SUITES,90,2008,28,false
CARRS #1817 - RETAIL MEAT,95,2001,18,false
NEW SAGAYA MIDTOWN MARKET - DELI,90,2008,87,false
ANCHORAGE COMMUNITY YMCA-LAKE HOOD,98,2016,10,false
907 ALEHOUSE,90,2017,15,false
LITTLE ITALY,92,2004,66,false
MOTOR MOCHA #3,92,2017,58,false
"ALASKA CLUB SOUTH, THE - SPA",100,2015,55,false
CARRS #1812 - DELI,100,2007,46,false
TEXAS ROADHOUSE,86,2015,23,false
BIRCHWOOD ELEMENTARY SCHOOL,100,2019,37,false
DON JOSE'S MEXICAN RESTAURANT,81,2006,140,false
ANCH HILTON - HOOPER BAY,91,2005,76,false
CARRS #520 - BAKERY,95,2007,46,false
CAMP FIRE - POLARIS,100,2008,21,false
DENNY'S,94,2007,111,false
ALASKA REINDEER HOT DOG - S,90,2017,35,false
TESORO - HUFFMAN,99,2017,6,false
FIREWEED CHEVRON TNI,100,2015,22,false
KOBE TEPPAYAKI HOUSE,86,2000,151,false
CAMP FIRE - LAKE OTIS,100,2018,25,false
GREAT HARVEST BREAD CO DBA JARRETT GRAINS LLC,95,2017,2,false
UNCLE JOE'S PIZZERIA #5,90,2003,36,false
WILLARD BOWMAN ELEMENTARY SCH,100,2000,36,false
AFC SUSHI @ CARRS #1809,93,2017,4,false
ASIA GARDEN,80,2006,119,false
ANCHOR HOUSE,100,2016,15,false
CAFE RISTRETTO,93,2016,18,false
ORION SCHOOL,100,2008,38,false
UAA ALASKA AIRLINES CRAFT & CARRY-M,100,2018,7,false
SERRANO'S MEXICAN GRILL,88,2017,56,false
COSTCO WHOLESALE - PROCESSOR,96,2000,27,false
SWEET BASIL CAFE,87,2007,96,false
PHO VIETNAM #3,93,2016,17,false
CARRS #2628 - SALAD BAR,90,2004,30,false
"PATHWAY HOME, THE",89,2017,21,false
EXTENDED STAY DELUXE - POOL,100,2016,37,false
KRINERS DINER,83,2016,53,false
CARRS #1812 - ORIENT EXPRESS,95,2004,34,false
907 ALEHOUSE - BAR,97,2017,6,false
HOLIDAY STATION STORE #601 SNACK,89,2004,52,false
UNCLE JOE'S PIZZERIA #5,92,2009,36,false
TACO KING III,92,2016,47,false
NEW PHO SAIGON RESTAURANT,83,2016,112,false
SPENARD ROAD HOUSE,92,2009,53,false
NORTHERN LIGHTS PRESCHOOL & CHILD CARE,96,2016,25,false
KK HOME TOWN RESTAURANT,91,2019,25,false
JALAPENOS MEXICAN RESTAURANT,90,2006,104,false
PROVIDENCE HOSPITAL KITCHEN,92,2007,42,false
GOLDEN GATE,100,2008,67,false
TACO KING,95,2018,115,false
PLAYER'S CHOICE BINGO,99,2001,36,false
ALASKA REGIONAL HOSPITAL,90,2016,40,false
ANCHORAGE MARRIOTT DOWNTOWN - POOL,100,2005,28,false
SPENARD ROAD HOUSE,99,2015,53,false
JUDY'S CAFE,96,2009,55,false
KK HOME TOWN RESTAURANT,91,2019,25,false
88TH ST PIZZA,95,2017,43,false
GRANNY B'S CAFE,89,2007,61,false
ALASKA NEUROLOGY CENTER CAFE,98,2018,10,false
PIPER'S RESTAURANT,92,2016,113,false
SWEET PINK PEPPER,79,2004,154,false
ROSETTA'S ITALIAN EATERY,97,2006,55,false
BURRITO HEAVEN,92,2016,27,false
DOUBLE MUSKY INN,94,2015,28,false
FRED MEYER 00656 - BAKERY,100,2005,19,false
TACO KING V,94,2016,33,false
VILLA PIZZA,90,2001,68,false
BOBA TREE,93,2017,15,false
LIONS DEN LOUNGE,85,2006,33,false
RONNIE,86,2007,95,false
ORSO - BAR,96,2002,13,false
SAMURAI SUSHI,73,2009,119,false
CHINOOK ELEMENTARY SCHOOL,100,2003,40,false
JAVA HUT,94,2017,48,false
STARBUCKS,96,2017,20,false
CARRS #1809 - SALAD BAR,100,2003,34,false
SUBWAY OF ALASKA #14372,87,2018,62,false
CENTRALIZED KITCHEN,93,2007,26,false
CABIN TAVERN,94,2016,23,false
SPRING HILL ELEM CAFETERIA,100,2016,37,false
"KOBUK, THE",100,2005,14,false
CAFE AMSTERDAM,92,2017,49,false
SAPPORE COFFEE BONIFACE,98,2017,30,false
MAIN EVENT CATERING - M,100,2017,13,false
WILLIAM TYSON ELEMENTARY,100,2000,38,false
MOCHA MASTERS,100,2009,29,false
MOOSE'S TOOTH PUB & PIZZERIA,91,2003,60,false
CARL'S JR RESTAURANT,93,2008,254,false
TESORO -BONIFACE,100,2015,4,false
TACO BELL #19282,96,2006,43,false
CROWNE PLAZA HOTEL/JUNO,82,2017,59,false
KK HOME TOWN RESTAURANT,91,2019,25,false
ROMANO'S BAR,96,2007,20,false
OUTBACK STEAKHOUSE - BAR,96,2009,36,false
JASMINE THAI LLC,85,2016,16,false
CHUGIAK ELEMENTARY SCHOOL,100,2009,41,false
