schoolid,hispanic,college,black,otherrace,female,register,distance
3610,0,1,0,0,1,0,10.0
3610,0,1,1,0,0,0,10.0
3610,0,1,0,0,1,1,10.0
3610,0,1,0,0,1,1,10.0
3610,1,1,0,0,1,1,10.0
3610,0,0,0,0,1,0,10.0
3610,0,1,0,0,0,1,10.0
3610,0,1,0,0,1,0,10.0
3610,0,1,0,0,0,0,10.0
3634,0,1,0,0,1,1,14.0
3634,0,1,0,1,0,0,14.0
3634,0,1,0,0,1,1,14.0
3634,0,1,0,0,0,0,14.0
3634,0,1,0,0,0,0,14.0
3634,0,1,0,0,0,1,14.0
3634,0,0,0,0,1,0,14.0
3634,0,0,0,0,0,1,14.0
3634,0,1,0,0,0,0,14.0
3634,1,0,0,0,1,0,14.0
3660,0,1,0,1,0,1,11.0
3660,0,1,0,0,1,1,11.0
3660,1,0,0,0,1,0,11.0
3660,0,1,0,0,0,1,11.0
3660,0,1,0,0,1,1,11.0
3660,0,1,0,0,0,1,11.0
3660,0,0,0,0,0,1,11.0
3660,0,1,0,0,0,1,11.0
3660,0,1,0,0,1,1,11.0
3660,0,0,0,0,1,1,11.0
3662,0,0,0,0,1,1,2.0
3662,0,0,0,0,0,1,2.0
3662,0,0,0,0,0,0,2.0
3662,0,0,0,0,0,1,2.0
3662,1,0,0,0,1,1,2.0
3662,0,0,0,0,1,0,2.0
3662,0,0,0,0,1,1,2.0
3672,1,1,0,0,1,1,20.0
3672,0,0,0,0,1,0,20.0
3672,0,1,0,0,0,0,20.0
3672,0,1,0,0,0,1,20.0
3672,0,0,0,0,1,1,20.0
3672,0,1,0,0,0,1,20.0
3672,0,0,0,0,1,1,20.0
3672,0,0,0,0,0,0,20.0
3672,0,0,0,0,1,1,20.0
3672,0,1,0,0,1,0,20.0
3676,0,1,0,0,0,1,15.000000953674316
3676,0,1,0,0,0,1,15.000000953674316
3676,0,1,0,0,1,0,15.000000953674316
3676,0,0,0,0,1,1,15.000000953674316
3676,0,1,0,0,1,0,15.000000953674316
3676,0,0,0,0,0,1,15.000000953674316
3676,0,1,0,0,0,1,15.000000953674316
3676,0,0,0,0,0,0,15.000000953674316
3676,0,1,0,0,1,0,15.000000953674316
3676,0,1,0,0,0,1,15.000000953674316
3676,0,1,0,0,0,1,15.000000953674316
3676,0,0,0,0,1,1,15.000000953674316
3676,0,1,0,0,0,0,15.000000953674316
3676,0,0,0,0,1,1,15.000000953674316
3676,0,1,0,0,0,1,15.000000953674316
3676,0,1,0,0,1,1,15.000000953674316
3688,0,0,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,0,0,0,1,0,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,0,0,0,1,1,2.0
3688,1,0,0,0,1,0,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,1,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,1,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,1,2.0
3688,0,1,0,0,1,0,2.0
3688,0,1,0,0,1,1,2.0
3691,0,1,0,0,0,0,5.0
3691,0,0,0,0,0,1,5.0
3691,0,1,0,0,1,0,5.0
3691,0,1,0,0,1,1,5.0
3691,0,1,0,0,0,1,5.0
3691,1,1,0,0,1,1,5.0
3691,0,1,0,0,1,1,5.0
3691,0,1,0,0,0,1,5.0
3691,0,1,0,0,1,1,5.0
3691,0,0,0,0,1,1,5.0
3693,0,1,0,0,0,0,0.0
3693,0,1,1,0,1,1,0.0
3693,0,1,0,0,0,0,0.0
3693,0,0,0,1,0,1,0.0
3693,1,1,0,0,0,1,0.0
3693,0,1,0,0,1,1,0.0
3693,1,0,0,0,1,0,0.0
3693,0,0,0,0,1,1,0.0
3693,0,1,0,0,0,0,0.0
3693,0,0,0,0,1,1,0.0
3703,0,0,0,0,1,0,7.0
3703,1,0,0,0,1,1,7.0
3703,0,1,0,0,0,1,7.0
3703,1,1,0,0,1,1,7.0
3703,0,0,0,0,1,0,7.0
3703,0,0,0,0,1,1,7.0
3703,0,1,0,0,1,0,7.0
3703,0,0,0,1,1,0,7.0
3703,1,0,0,0,0,1,7.0
3703,0,1,0,0,0,0,7.0
3705,0,0,0,0,1,0,12.0
3705,1,0,0,0,0,0,12.0
3705,0,0,1,0,1,0,12.0
3705,0,0,0,1,0,1,12.0
3705,1,1,0,0,0,1,12.0
3705,1,0,0,0,1,1,12.0
3705,0,0,0,0,0,1,12.0
3705,1,0,0,0,1,1,12.0
3705,1,1,0,0,0,1,12.0
3705,0,1,0,0,1,1,12.0
3705,0,1,0,0,0,1,12.0
3705,1,1,0,0,0,0,12.0
3705,1,1,0,0,1,0,12.0
3705,0,1,1,0,1,1,12.0
3705,0,1,0,0,1,1,12.0
3705,0,1,0,0,0,1,12.0
3705,0,1,0,0,1,1,12.0
3709,1,0,0,0,0,1,2.0
3709,1,0,0,0,0,1,2.0
3713,1,1,0,0,1,1,30.000001907348633
3713,1,0,0,0,1,1,30.000001907348633
3713,1,1,0,0,0,1,30.000001907348633
3713,1,0,0,0,1,0,30.000001907348633
3713,0,1,0,0,1,1,30.000001907348633
3713,1,1,0,0,1,1,30.000001907348633
3713,1,1,0,0,1,1,30.000001907348633
3713,0,1,0,0,0,1,30.000001907348633
3716,0,1,0,1,1,1,0.0
3716,1,1,0,0,1,1,0.0
3716,1,0,0,0,0,1,0.0
3716,0,0,0,1,0,0,0.0
3716,1,1,0,0,1,1,0.0
3716,0,1,0,1,0,1,0.0
3716,0,1,0,1,1,1,0.0
3716,1,0,0,0,1,1,0.0
3716,0,1,0,1,0,1,0.0
3716,0,1,0,1,0,1,0.0
3716,0,1,0,0,1,0,0.0
3716,0,1,0,0,0,1,0.0
3716,1,0,0,0,0,0,0.0
3716,1,0,0,0,0,0,0.0
3716,1,0,0,0,0,0,0.0
3726,1,0,0,0,0,0,7.0
3726,0,0,0,1,1,0,7.0
3726,0,1,0,0,0,1,7.0
3726,0,0,0,0,0,0,7.0
3726,0,1,0,0,1,1,7.0
3726,1,1,0,0,0,1,7.0
3726,1,0,0,0,0,0,7.0
3726,0,1,0,0,1,1,7.0
3726,1,0,0,0,0,0,7.0
3726,0,1,0,0,1,0,7.0
3726,1,1,0,0,1,1,7.0
3735,0,0,1,0,0,1,1.0
3735,0,0,1,0,0,0,1.0
3735,0,0,1,0,0,0,1.0
3735,0,0,1,0,0,1,1.0
3735,1,1,0,0,0,1,1.0
3735,0,1,1,0,0,1,1.0
3735,1,1,0,0,0,1,1.0
3735,1,0,0,0,0,1,1.0
3735,1,0,0,0,0,1,1.0
3735,1,0,0,0,0,0,1.0
3764,1,0,0,0,0,0,35.0
3764,0,0,0,0,1,1,35.0
3764,0,0,0,0,1,1,35.0
3764,0,1,0,0,1,0,35.0
3764,0,1,0,0,0,1,35.0
3764,0,1,0,0,0,0,35.0
3764,0,1,0,0,0,1,35.0
3764,0,0,0,0,1,1,35.0
3764,0,0,0,0,1,1,35.0
3764,0,1,0,0,0,1,35.0
3764,0,0,0,0,1,0,35.0
3768,0,0,0,0,1,1,10.0
3768,0,1,0,0,0,1,10.0
3768,0,0,0,0,0,1,10.0
3768,1,1,0,0,1,1,10.0
3768,0,1,0,0,0,1,10.0
3768,0,0,0,0,1,1,10.0
3768,1,0,0,0,1,0,10.0
3768,0,1,0,0,1,1,10.0
3769,0,1,0,0,0,1,4.0
3769,0,1,0,1,0,1,4.0
3769,1,0,0,0,1,1,4.0
3769,0,1,0,0,0,1,4.0
3769,0,1,0,0,1,1,4.0
3769,0,1,0,0,0,1,4.0
3769,0,1,0,0,0,0,4.0
3769,0,0,0,1,0,0,4.0
3769,0,1,0,0,1,0,4.0
3769,0,1,0,0,1,1,4.0
3773,0,1,0,1,1,1,1.0
3773,0,1,0,1,1,1,1.0
3773,0,0,0,1,1,0,1.0
3773,0,1,0,1,1,1,1.0
3773,0,1,0,0,1,1,1.0
3773,0,1,0,1,0,1,1.0
3773,0,1,0,0,0,1,1.0
3773,0,1,0,1,0,1,1.0
3773,0,1,0,0,1,1,1.0
3773,0,1,0,0,1,1,1.0
3777,1,0,0,0,1,1,6.0
3777,0,1,0,0,0,1,6.0
3777,1,0,0,0,1,1,6.0
3777,0,1,0,1,1,1,6.0
3777,1,0,0,0,1,1,6.0
3777,1,1,0,0,1,1,6.0
3790,0,1,0,0,1,1,3.0
3790,0,0,0,0,0,0,3.0
3790,0,1,0,0,1,1,3.0
3790,0,1,0,0,1,1,3.0
3790,0,0,0,0,0,0,3.0
3790,0,0,0,0,1,0,3.0
3790,0,0,0,0,0,1,3.0
3790,0,0,0,0,0,0,3.0
3790,0,1,0,0,0,1,3.0
3790,0,0,0,0,0,0,3.0
3805,0,0,0,0,1,0,15.000000953674316
3805,0,1,0,0,1,1,15.000000953674316
3805,0,0,0,0,0,1,15.000000953674316
3805,0,1,0,0,0,0,15.000000953674316
3805,0,0,0,0,1,0,15.000000953674316
3805,0,1,0,0,0,1,15.000000953674316
3805,0,1,0,0,1,1,15.000000953674316
3805,0,1,0,0,0,1,15.000000953674316
3805,0,1,0,0,1,1,15.000000953674316
3805,0,0,0,0,1,1,15.000000953674316
3826,1,0,0,0,1,1,0.0
3826,1,0,0,0,1,0,0.0
3826,0,0,0,0,0,1,0.0
3826,0,0,1,0,1,0,0.0
3830,0,1,1,0,1,1,5.0
3830,1,1,0,0,0,1,5.0
3830,0,0,0,0,1,1,5.0
3830,0,0,1,0,0,0,5.0
3830,1,1,0,0,1,1,5.0
3830,0,0,1,0,1,1,5.0
3830,1,1,0,0,0,1,5.0
3830,0,0,0,0,0,0,5.0
3830,1,0,0,0,1,1,5.0
3830,0,1,0,0,1,0,5.0
3831,0,0,0,0,0,1,20.0
3831,0,0,0,0,1,1,20.0
3831,0,0,0,0,1,1,20.0
3831,0,1,0,0,1,1,20.0
3831,0,0,0,0,0,0,20.0
3831,1,1,0,0,0,1,20.0
3831,0,0,0,0,1,0,20.0
3831,0,1,0,0,0,0,20.0
3831,0,0,0,1,1,1,20.0
3831,0,0,0,0,1,1,20.0
3831,0,0,0,0,1,0,20.0
3831,0,0,0,0,0,1,20.0
3831,0,0,0,0,1,0,20.0
3832,1,1,0,0,0,0,8.0
3832,0,1,1,0,1,1,8.0
3832,0,1,0,0,0,1,8.0
3832,0,1,0,0,1,1,8.0
3832,0,1,0,0,1,1,8.0
3832,0,1,1,0,1,1,8.0
3832,0,0,1,0,0,0,8.0
3832,0,1,0,0,0,0,8.0
3832,0,1,0,1,0,0,8.0
3832,0,1,0,1,0,0,8.0
3841,0,1,0,0,1,1,20.0
3841,0,0,0,0,1,0,20.0
3841,1,1,0,0,1,0,20.0
3841,0,1,0,0,0,1,20.0
3841,0,1,0,0,1,1,20.0
3841,0,0,0,0,0,1,20.0
3841,0,1,0,0,1,1,20.0
3841,0,1,0,0,0,1,20.0
3841,0,0,0,0,0,1,20.0
3841,0,0,0,0,0,1,20.0
3841,0,0,0,0,1,1,20.0
3841,1,0,0,0,1,1,20.0
3844,0,1,0,0,0,0,5.0
3844,0,0,0,0,1,1,5.0
3844,0,0,0,0,0,1,5.0
3844,0,1,0,0,1,1,5.0
3844,0,1,0,0,1,0,5.0
3844,0,1,0,0,1,1,5.0
3844,0,1,0,0,0,1,5.0
3849,0,0,1,0,0,1,13.0
3849,0,0,1,0,1,1,13.0
3849,0,0,1,0,1,1,13.0
3849,0,0,0,0,0,0,13.0
3849,0,0,0,0,1,0,13.0
3849,0,0,1,0,0,0,13.0
3849,0,1,1,0,0,1,13.0
3849,1,0,0,0,0,1,13.0
3849,0,0,1,0,0,0,13.0
3849,0,0,0,0,0,1,13.0
3881,0,1,0,0,0,1,5.0
3881,0,1,0,0,1,1,5.0
3881,0,1,0,1,0,1,5.0
3881,0,0,0,0,1,1,5.0
3881,1,1,0,0,1,1,5.0
3881,0,0,0,0,0,1,5.0
3881,0,0,0,0,0,1,5.0
3881,0,1,0,0,1,1,5.0
3881,0,0,0,0,1,0,5.0
3881,0,0,0,0,0,1,5.0
3889,0,0,0,0,0,1,0.0
3889,0,1,0,0,0,0,0.0
3889,0,1,0,0,0,1,0.0
3889,0,0,0,0,0,0,0.0
3889,0,0,0,0,1,1,0.0
3889,0,0,0,0,0,1,0.0
3894,1,0,0,0,0,1,4.0
3894,1,1,0,0,1,1,4.0
3894,1,1,0,0,1,1,4.0
3894,1,1,0,0,1,1,4.0
3894,1,1,0,0,0,1,4.0
3894,1,0,0,0,0,1,4.0
3894,1,1,0,0,0,1,4.0
3894,1,1,0,0,1,1,4.0
3894,1,0,0,0,1,0,4.0
3894,1,0,0,0,0,1,4.0
3894,1,0,0,0,0,1,4.0
3894,1,1,0,0,1,1,4.0
3894,1,1,0,0,0,1,4.0
3896,0,0,0,0,1,1,2.0
3896,0,1,0,0,0,0,2.0
3896,0,0,0,0,1,0,2.0
3896,0,0,0,0,1,0,2.0
3896,0,1,0,0,0,1,2.0
3896,0,0,0,0,0,0,2.0
3896,0,0,0,0,1,1,2.0
3896,0,0,0,0,1,0,2.0
3896,0,1,0,0,1,0,2.0
3905,0,1,1,0,1,1,4.0
3905,1,0,0,0,0,0,4.0
3905,0,0,1,0,1,1,4.0
3905,0,0,1,0,0,1,4.0
3905,1,1,0,0,1,1,4.0
3905,0,1,1,0,1,1,4.0
3905,0,1,1,0,1,1,4.0
3906,0,1,1,0,1,1,2.0
3906,0,0,1,0,1,0,2.0
3906,0,1,0,1,1,0,2.0
3906,0,1,0,0,0,0,2.0
3906,0,1,0,0,1,1,2.0
3906,0,1,0,0,1,1,2.0
3906,0,1,1,0,1,1,2.0
3906,0,1,0,0,1,1,2.0
3906,0,1,0,0,1,1,2.0
3906,0,1,1,0,0,1,2.0
3906,0,1,0,0,0,1,2.0
3906,1,1,0,0,0,1,2.0
3906,1,1,0,0,1,0,2.0
3910,0,0,0,0,0,1,20.0
3910,1,0,0,0,1,0,20.0
3910,0,0,0,0,0,1,20.0
3910,0,0,0,0,0,1,20.0
3910,0,0,0,0,0,0,20.0
3910,0,1,0,1,1,1,20.0
3910,0,0,0,1,0,1,20.0
3910,0,1,0,0,1,1,20.0
3910,0,1,0,0,0,1,20.0
3910,1,0,0,0,0,0,20.0
3910,1,1,0,0,0,0,20.0
3910,0,1,0,0,1,1,20.0
3910,0,0,0,0,1,0,20.0
3910,0,1,0,0,1,1,20.0
3927,0,1,0,0,1,1,3.0
3927,0,1,0,0,1,1,3.0
3927,0,0,0,0,0,0,3.0
3927,0,1,1,0,1,1,3.0
3927,0,1,0,1,1,1,3.0
3927,0,0,0,0,1,1,3.0
3927,0,1,0,0,1,1,3.0
3927,0,0,0,0,1,1,3.0
3927,0,0,0,0,0,0,3.0
3927,0,0,0,0,0,1,3.0
3927,1,1,0,0,1,0,3.0
3927,0,0,0,0,1,1,3.0
3932,0,0,0,0,0,1,25.0
3932,0,0,0,0,1,0,25.0
3932,0,0,0,0,0,0,25.0
3932,0,0,0,0,0,0,25.0
3932,0,0,0,0,1,1,25.0
3932,0,1,0,0,0,1,25.0
3932,0,0,0,0,1,0,25.0
3932,1,0,0,0,1,0,25.0
3932,1,0,0,0,0,1,25.0
3932,1,0,0,0,1,1,25.0
3967,0,0,0,0,1,0,30.000001907348633
3967,0,0,0,0,0,1,30.000001907348633
3967,0,0,0,0,0,0,30.000001907348633
3967,0,0,0,0,1,1,30.000001907348633
3967,0,0,0,0,0,0,30.000001907348633
3967,0,0,0,0,0,0,30.000001907348633
3967,0,0,0,0,1,0,30.000001907348633
3967,0,0,0,0,1,0,30.000001907348633
3967,0,0,0,0,0,1,30.000001907348633
3999,1,0,0,0,0,1,2.0
3999,1,1,0,0,0,0,2.0
3999,1,0,0,0,0,1,2.0
3999,0,0,0,0,1,0,2.0
3999,1,1,0,0,1,1,2.0
3999,1,0,0,0,0,0,2.0
3999,0,0,0,0,1,1,2.0
3999,1,1,0,0,0,1,2.0
3999,1,1,0,0,1,1,2.0
3999,1,0,0,0,0,1,2.0
3999,1,0,0,0,1,0,2.0
4009,0,0,0,0,1,0,6.0
4009,0,0,0,0,0,0,6.0
4009,0,0,0,0,1,1,6.0
4009,1,0,0,0,0,1,6.0
4009,0,1,0,0,1,1,6.0
4009,0,0,0,0,1,1,6.0
4009,0,0,0,0,0,0,6.0
4009,0,0,0,0,0,1,6.0
4009,0,0,0,0,0,0,6.0
4009,0,0,0,0,1,1,6.0
4009,0,1,0,0,0,1,6.0
4009,0,1,0,0,1,0,6.0
4009,0,0,0,0,1,1,6.0
4009,0,1,0,0,1,1,6.0
4009,1,0,0,0,1,1,6.0
4009,0,0,0,0,0,1,6.0
4009,0,1,0,0,1,1,6.0
4009,0,1,0,1,0,0,6.0
4021,0,0,0,0,1,1,6.0
4021,0,1,0,0,1,1,6.0
4021,0,1,0,0,1,1,6.0
4021,1,1,0,0,0,1,6.0
4021,1,1,0,0,1,1,6.0
4021,1,1,0,0,0,1,6.0
4021,1,0,0,0,1,1,6.0
4021,1,0,0,0,1,1,6.0
4021,1,1,0,0,1,1,6.0
4021,0,1,0,1,0,1,6.0
4021,0,1,0,1,0,0,6.0
4021,0,0,0,1,0,0,6.0
4021,0,0,1,0,0,1,6.0
4021,1,1,0,0,0,1,6.0
4022,0,1,0,0,1,0,13.0
4022,0,1,0,0,1,1,13.0
4022,0,1,0,0,0,1,13.0
4022,0,0,0,0,0,1,13.0
4022,0,1,1,0,1,1,13.0
4022,0,1,0,0,0,1,13.0
4022,1,1,0,0,0,1,13.0
4022,0,0,1,0,1,0,13.0
4022,1,0,0,0,1,1,13.0
4022,1,0,0,0,0,1,13.0
4022,0,1,1,0,0,1,13.0
4022,0,1,0,0,1,1,13.0
4022,0,1,0,0,0,1,13.0
4022,0,1,0,0,1,1,13.0
4028,0,1,1,0,0,1,10.0
4028,0,1,0,1,0,0,10.0
4028,0,1,0,0,1,1,10.0
4028,0,0,0,0,0,1,10.0
4028,0,1,0,0,1,0,10.0
4028,0,1,0,0,0,1,10.0
4028,1,1,0,0,1,1,10.0
4028,1,1,0,0,0,1,10.0
4028,0,1,0,0,1,1,10.0
4028,0,1,0,0,1,1,10.0
4028,0,1,1,0,0,1,10.0
4028,0,1,0,0,0,1,10.0
4028,1,1,0,0,0,1,10.0
4028,0,1,0,0,1,1,10.0
4028,0,1,0,0,0,1,10.0
4028,0,0,0,0,0,0,10.0
4028,0,0,0,0,0,1,10.0
4034,0,0,0,0,1,0,8.0
4034,0,0,0,0,0,0,8.0
4034,0,0,0,0,1,0,8.0
4034,0,1,0,0,1,1,8.0
4034,0,0,0,0,1,0,8.0
4034,0,1,0,0,0,1,8.0
4034,0,0,0,0,0,1,8.0
4034,0,0,0,0,0,1,8.0
4034,0,0,0,0,0,0,8.0
4034,0,0,0,0,1,0,8.0
4034,0,0,0,0,0,0,8.0
4042,0,0,0,0,0,1,8.0
4042,0,0,0,0,1,1,8.0
4042,0,0,0,0,0,0,8.0
4042,0,1,0,0,0,1,8.0
4042,0,1,0,0,0,1,8.0
4042,0,0,0,0,0,0,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,0,1,8.0
4042,0,1,0,0,0,0,8.0
4042,0,1,0,0,1,0,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,0,0,8.0
4042,0,1,0,0,1,1,8.0
4042,0,0,0,0,0,1,8.0
4042,0,1,0,0,0,0,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,1,0,8.0
4042,0,1,0,0,0,0,8.0
4042,0,0,0,0,0,1,8.0
4042,0,1,0,0,0,1,8.0
4042,0,1,0,0,1,1,8.0
4042,0,1,0,0,1,0,8.0
4042,1,0,0,0,1,1,8.0
4042,0,0,0,0,0,0,8.0
4042,0,1,0,0,1,0,8.0
4054,0,1,0,1,0,0,6.0
4054,0,0,0,0,1,0,6.0
4054,1,1,0,0,0,0,6.0
4054,0,1,0,0,1,0,6.0
4054,0,1,0,0,0,1,6.0
4054,0,1,0,0,1,1,6.0
4054,0,1,0,0,1,0,6.0
4054,0,1,0,0,1,1,6.0
4054,0,1,0,1,0,1,6.0
4054,1,1,0,0,0,1,6.0
4054,0,1,1,0,1,1,6.0
4054,0,0,0,0,0,0,6.0
4064,0,0,0,0,0,1,25.0
4064,0,0,0,0,0,1,25.0
4064,1,1,0,0,1,1,25.0
4064,1,0,0,0,1,1,25.0
4064,1,0,0,0,0,1,25.0
4064,0,1,0,1,1,1,25.0
4064,0,1,0,0,1,1,25.0
4064,0,1,0,0,1,1,25.0
4064,1,1,0,0,1,0,25.0
4076,0,1,0,0,0,1,22.0
4076,0,1,0,0,0,1,22.0
4076,0,1,0,0,0,0,22.0
4076,0,1,0,0,0,1,22.0
4076,0,1,0,0,0,1,22.0
4076,0,1,0,0,1,1,22.0
4076,0,1,1,0,0,1,22.0
4076,0,1,0,0,0,1,22.0
4076,0,1,0,0,1,0,22.0
4076,0,0,0,0,1,1,22.0
4076,0,1,0,0,0,0,22.0
4076,0,0,0,0,0,1,22.0
4076,0,1,0,0,1,1,22.0
4076,0,1,0,0,1,1,22.0
4079,0,0,0,0,1,0,20.0
4079,1,0,0,0,1,1,20.0
4079,0,1,0,0,1,0,20.0
4079,0,1,1,0,1,1,20.0
4079,0,0,1,0,1,0,20.0
4079,0,0,1,0,0,0,20.0
4079,0,0,0,0,0,0,20.0
4079,0,0,0,0,1,0,20.0
4079,0,1,0,0,1,1,20.0
4079,0,0,1,0,0,1,20.0
4079,0,0,0,0,0,0,20.0
4079,0,1,1,0,0,1,20.0
4079,0,0,1,0,1,0,20.0
4128,0,0,1,0,1,1,2.0
4128,1,0,0,0,0,0,2.0
4128,1,0,0,0,1,1,2.0
4128,1,0,0,0,1,1,2.0
4128,1,0,0,0,1,1,2.0
4128,0,0,0,0,1,0,2.0
4128,1,0,0,0,1,1,2.0
4128,1,1,0,0,1,1,2.0
4128,0,1,1,0,0,0,2.0
4128,1,1,0,0,1,1,2.0
4161,0,1,0,0,1,0,11.0
4161,0,0,0,0,0,1,11.0
4161,0,1,0,0,0,1,11.0
4161,0,1,0,0,0,1,11.0
4161,0,1,0,0,1,1,11.0
4161,0,0,0,0,0,1,11.0
4161,0,1,0,0,0,0,11.0
4161,0,1,0,0,1,1,11.0
4171,0,0,0,0,1,1,4.0
4171,0,0,0,0,0,1,4.0
4171,0,1,0,1,1,0,4.0
4171,0,0,0,0,1,1,4.0
4171,0,1,0,0,1,1,4.0
4171,0,0,0,0,1,0,4.0
4171,0,0,0,1,1,1,4.0
4171,0,0,0,0,0,1,4.0
4171,0,1,0,0,0,0,4.0
4172,0,1,0,0,0,1,20.0
4172,0,0,0,0,1,1,20.0
4172,0,1,0,0,1,0,20.0
4172,0,0,0,0,1,0,20.0
4172,0,1,0,0,1,0,20.0
4172,0,1,0,0,0,1,20.0
4172,0,0,0,0,1,1,20.0
4172,0,1,0,0,1,0,20.0
4172,0,0,0,0,0,1,20.0
4180,1,1,0,0,1,1,0.0
4180,0,1,0,0,1,1,0.0
4180,0,1,0,0,0,1,0.0
4180,0,1,1,0,1,1,0.0
4180,0,1,0,0,1,1,0.0
4180,0,1,1,0,1,1,0.0
4180,0,1,0,0,1,1,0.0
4180,0,1,0,0,0,1,0.0
4180,0,1,0,0,1,1,0.0
4180,1,1,0,0,0,1,0.0
4180,0,1,0,0,1,1,0.0
4180,0,1,0,0,1,1,0.0
4190,0,0,1,0,0,1,7.0
4190,0,1,0,0,1,1,7.0
4190,0,1,0,0,0,1,7.0
4190,0,1,1,0,0,0,7.0
4190,0,0,1,0,0,0,7.0
4190,0,1,0,0,0,1,7.0
4190,0,1,0,0,1,1,7.0
4190,1,0,0,0,0,1,7.0
4190,1,0,0,0,0,1,7.0
4190,0,1,0,0,0,1,7.0
4190,0,0,0,0,0,1,7.0
4190,0,1,1,0,1,1,7.0
4190,1,1,0,0,1,0,7.0
4192,0,1,0,0,0,0,8.0
4192,0,0,0,0,0,1,8.0
4192,0,1,0,0,1,1,8.0
4192,0,1,0,0,1,1,8.0
4192,0,0,0,0,0,0,8.0
4192,0,0,0,0,0,1,8.0
4192,0,1,0,0,1,0,8.0
4192,0,1,0,0,1,1,8.0
4203,0,1,0,1,0,1,5.0
4203,1,0,0,0,1,0,5.0
4203,0,1,0,0,0,0,5.0
4203,0,1,0,0,0,1,5.0
4203,0,1,0,0,0,1,5.0
4203,0,1,0,0,1,0,5.0
4203,0,1,1,0,0,1,5.0
4203,0,0,0,0,1,0,5.0
4203,0,0,0,0,0,0,5.0
4203,0,1,0,0,0,1,5.0
4203,0,0,0,0,0,0,5.0
4209,0,0,0,1,0,1,7.0
4209,0,0,0,0,0,0,7.0
4209,1,1,0,0,1,0,7.0
4209,1,1,0,0,0,0,7.0
4209,0,1,0,1,0,0,7.0
4209,1,0,0,0,1,0,7.0
4209,1,0,0,0,0,0,7.0
4209,0,1,1,0,1,1,7.0
4223,1,0,0,0,1,1,12.0
4223,1,1,0,0,1,1,12.0
4223,0,0,0,0,1,1,12.0
4223,0,1,0,0,0,1,12.0
4223,0,1,0,0,1,1,12.0
4223,0,1,0,0,0,1,12.0
4223,0,0,0,0,1,1,12.0
4223,0,1,0,0,1,1,12.0
4223,0,1,0,0,1,1,12.0
4223,0,0,0,0,0,1,12.0
4223,0,0,0,0,1,0,12.0
4223,0,0,0,0,1,0,12.0
4223,0,1,0,0,0,1,12.0
4223,0,1,0,0,0,1,12.0
4223,0,0,0,0,0,0,12.0
4223,0,0,0,0,1,1,12.0
4223,0,1,0,0,0,0,12.0
4223,0,0,0,0,1,1,12.0
4223,0,1,0,0,0,1,12.0
4223,0,1,0,0,1,1,12.0
4223,0,0,0,0,1,1,12.0
4223,0,1,0,0,1,1,12.0
4223,0,0,0,0,1,0,12.0
4223,0,0,0,0,1,1,12.0
4223,1,0,0,0,0,1,12.0
4223,0,0,0,0,0,1,12.0
4223,0,0,0,0,1,1,12.0
4223,0,1,0,0,0,1,12.0
4223,0,0,0,0,1,1,12.0
4223,0,0,0,0,1,1,12.0
4223,0,0,0,0,1,1,12.0
4234,1,1,0,0,0,1,7.0
4234,1,0,0,0,0,1,7.0
4234,1,0,0,0,1,0,7.0
4234,0,0,0,0,1,0,7.0
4234,0,1,1,0,0,1,7.0
4234,0,0,0,0,0,0,7.0
4234,0,1,1,0,1,0,7.0
4234,0,0,1,0,1,0,7.0
4248,0,0,0,0,0,1,6.0
4248,0,1,0,0,0,1,6.0
4248,0,1,0,0,0,1,6.0
4248,0,1,0,0,0,1,6.0
4248,0,1,0,1,0,0,6.0
4248,0,0,0,0,1,0,6.0
4248,0,1,0,0,0,1,6.0
4248,0,1,0,1,0,0,6.0
4248,0,1,0,0,1,0,6.0
4248,0,1,0,1,1,1,6.0
4251,0,0,1,0,1,0,10.0
4251,0,1,1,0,1,1,10.0
4251,0,0,1,0,1,1,10.0
4251,0,0,1,0,0,1,10.0
4251,0,0,0,0,0,0,10.0
4251,0,0,1,0,0,0,10.0
4251,0,0,0,0,0,1,10.0
4251,0,0,0,0,1,1,10.0
4251,0,0,0,0,0,0,10.0
4251,0,0,0,0,1,1,10.0
4251,0,0,0,1,0,1,10.0
4251,0,1,1,0,1,1,10.0
4251,0,0,0,0,1,1,10.0
