id,year,age,race,sex,hispaniccat,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,pid,hispanic
1169,1976,34,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1170,1976,37,White,Female,,11,Not Str Republican,,,,,1,,1,0,5,
1171,1976,25,White,Male,,12,"Ind,Near Dem",,,1,0,1,0,0,0,2,
1172,1976,27,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
1173,1976,41,White,Male,,10,"Ind,Near Dem",,,0,0,1,0,1,0,2,
1174,1976,25,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1175,1976,41,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1176,1976,49,White,Male,,20,Strong Democrat,,,1,1,1,1,1,1,0,
1177,1976,61,White,Male,,11,Independent,,,1,1,1,1,1,1,3,
1178,1976,31,White,Female,,10,Not Str Democrat,,,1,1,1,1,1,1,1,
1179,1976,25,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1180,1976,45,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1181,1976,24,White,Male,,16,"Ind,Near Dem",,,0,0,0,0,0,0,2,
1182,1976,55,White,Male,,12,Strong Democrat,,,,0,1,0,1,0,0,
1183,1976,39,White,Female,,12,Not Str Democrat,,,0,0,1,0,0,0,1,
1184,1976,65,White,Female,,6,Not Str Democrat,,,1,0,1,0,1,0,1,
1185,1976,19,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1186,1976,35,White,Male,,16,"Ind,Near Rep",,,0,0,1,0,1,0,4,
1187,1976,45,White,Male,,12,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1188,1976,19,White,Female,,11,"Ind,Near Dem",,,0,0,1,0,1,0,2,
1189,1976,43,White,Female,,12,"Ind,Near Dem",,,0,0,0,0,0,0,2,
1190,1976,33,White,Female,,16,Not Str Republican,,,0,0,0,0,0,0,5,
1191,1976,74,White,Male,,9,Not Str Republican,,,,1,1,1,1,1,5,
1192,1976,54,White,Male,,16,Independent,,,,1,1,,1,,3,
1193,1976,31,White,Female,,13,Strong Democrat,,,1,1,1,1,1,1,0,
1194,1976,60,White,Female,,12,Independent,,,1,1,1,1,1,0,3,
1195,1976,68,White,Female,,9,Independent,,,0,0,1,0,1,0,3,
1196,1976,45,White,Male,,20,Independent,,,1,0,1,1,1,1,3,
1197,1976,67,White,Male,,20,Not Str Republican,,,1,1,1,,1,0,5,
1198,1976,70,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1199,1976,29,White,Female,,17,Not Str Democrat,,,1,1,1,1,1,1,1,
1200,1976,40,White,Female,,16,Strong Republican,,,1,1,1,1,1,1,6,
1201,1976,70,White,Male,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1202,1976,60,White,Male,,10,Not Str Democrat,,,1,1,1,1,1,1,1,
1203,1976,25,White,Female,,12,Strong Democrat,,,1,1,1,1,1,1,0,
1204,1976,53,White,Female,,8,Strong Democrat,,,1,0,1,0,1,0,0,
1205,1976,37,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1206,1976,30,Black,Male,,10,Not Str Republican,,,1,1,1,1,1,1,5,
1207,1976,20,Black,Male,,15,"Ind,Near Dem",,,0,0,1,1,0,0,2,
1208,1976,35,Black,Male,,11,Not Str Democrat,,,1,1,1,1,1,1,1,
1209,1976,33,Black,Female,,10,Not Str Democrat,,,1,1,1,1,1,1,1,
1210,1976,35,Black,Female,,,Not Str Republican,,,0,1,1,1,1,1,5,
1211,1976,26,White,Male,,15,Independent,,,1,1,1,1,1,1,3,
1212,1976,70,White,Male,,10,Independent,,,1,0,1,0,,0,3,
1213,1976,89,White,Female,,8,Strong Democrat,,,0,0,0,0,1,0,0,
1214,1976,80,White,Female,,10,Independent,,,1,,1,,1,1,3,
1215,1976,45,White,Female,,12,Not Str Republican,,,1,0,1,1,1,1,5,
1216,1976,46,White,Male,,11,Independent,,,1,1,1,1,1,1,3,
1217,1976,42,White,Male,,12,Independent,,,1,0,1,1,1,1,3,
1218,1976,65,White,Female,,11,Strong Republican,,,1,0,,0,1,0,6,
1219,1976,21,White,Female,,11,Not Str Democrat,,,1,1,1,0,1,1,1,
1220,1976,45,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1221,1976,27,White,Male,,16,Independent,,,1,1,1,1,1,1,3,
1222,1976,55,White,Male,,13,Not Str Democrat,,,1,0,0,0,1,0,1,
1223,1976,76,White,Female,,11,Not Str Democrat,,,0,0,0,0,1,0,1,
1224,1976,73,White,Female,,12,Strong Republican,,,0,0,0,0,1,0,6,
1225,1976,27,White,Female,,14,Not Str Republican,,,1,1,1,1,1,1,5,
1226,1976,27,Black,Male,,16,Strong Democrat,,,0,0,0,0,0,0,0,
1227,1976,45,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1228,1976,43,Other,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1229,1976,32,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1230,1976,38,White,Female,,12,Independent,,,1,1,1,1,1,1,3,
1231,1976,20,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1232,1976,76,White,Male,,16,Strong Republican,,,1,1,1,1,1,1,6,
1233,1976,21,White,Female,,12,Independent,,,1,,,,,,3,
1234,1976,55,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1235,1976,20,White,Female,,13,Not Str Democrat,,,1,1,1,1,1,1,1,
1236,1976,21,Black,Male,,11,Not Str Democrat,,,1,0,1,1,1,0,1,
1237,1976,55,Black,Male,,10,Strong Democrat,,,,0,1,0,0,0,0,
1238,1976,64,Black,Female,,5,Not Str Democrat,,,0,0,0,0,0,0,1,
1239,1976,25,Black,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1240,1976,36,Black,Female,,12,Strong Democrat,,,0,0,1,0,0,0,0,
1241,1976,20,White,Male,,12,Independent,,,1,1,1,0,1,0,3,
1242,1976,56,White,Male,,4,Strong Democrat,,,1,0,1,0,,0,0,
1243,1976,77,White,Female,,8,Not Str Democrat,,,1,0,1,0,1,0,1,
1244,1976,55,White,Female,,16,"Ind,Near Rep",,,0,0,0,0,1,0,4,
1245,1976,56,White,Female,,16,Strong Democrat,,,1,0,1,1,1,0,0,
1246,1976,32,White,Male,,12,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1247,1976,48,White,Male,,16,Independent,,,1,1,1,1,1,1,3,
1248,1976,22,White,Female,,13,Independent,,,1,0,1,0,1,0,3,
1249,1976,22,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1250,1976,55,White,Female,,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1251,1976,35,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1252,1976,52,White,Male,,17,"Ind,Near Rep",,,0,0,0,0,0,0,4,
1253,1976,43,White,Female,,11,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1254,1976,36,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1255,1976,34,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1256,1976,19,White,Male,,11,Strong Democrat,,,1,0,1,1,1,0,0,
1257,1976,65,White,Male,,14,Strong Democrat,,,1,1,1,1,1,1,0,
1258,1976,23,White,Female,,12,"Ind,Near Rep",,,1,0,1,1,1,1,4,
1259,1976,57,White,Female,,11,Strong Democrat,,,1,1,1,1,1,1,0,
1260,1976,55,White,Female,,12,Independent,,,1,1,1,1,1,1,3,
1261,1976,19,White,Male,,12,Not Str Republican,,,1,0,1,0,1,0,5,
1262,1976,40,White,Male,,10,Not Str Democrat,,,1,,1,1,1,1,1,
1263,1976,39,White,Male,,8,Not Str Democrat,,,0,0,1,0,1,0,1,
1264,1976,26,White,Female,,16,Independent,,,1,0,1,0,0,0,3,
1265,1976,45,White,Female,,11,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1266,1976,41,White,Male,,10,"Ind,Near Dem",,,1,0,1,0,0,0,2,
1267,1976,55,White,Male,,13,"Ind,Near Rep",,,0,0,0,0,0,0,4,
1268,1976,57,White,Female,,15,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1269,1976,79,White,Female,,11,Strong Democrat,,,0,0,0,0,0,0,0,
1270,1976,30,White,Female,,11,Not Str Democrat,,,1,0,1,0,1,1,1,
1271,1976,33,White,Male,,16,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1272,1976,46,White,Male,,14,Not Str Republican,,,1,1,1,1,1,1,5,
1273,1976,84,White,Female,,3,Not Str Democrat,,,,0,0,0,0,0,1,
1274,1976,26,White,Female,,15,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1275,1976,51,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1276,1976,62,White,Male,,9,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1277,1976,72,White,Male,,11,Strong Democrat,,,1,0,1,0,1,0,0,
1278,1976,35,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1279,1976,29,White,Female,,12,"Ind,Near Rep",,,0,0,,0,,0,4,
1280,1976,29,White,Female,,12,"Ind,Near Rep",,,1,1,1,1,1,0,4,
1281,1976,21,White,Male,,14,Not Str Republican,,,1,0,1,0,1,0,5,
1282,1976,46,White,Male,,12,"Ind,Near Dem",,,1,0,1,1,1,1,2,
1283,1976,26,White,Female,,11,Not Str Democrat,,,1,0,1,1,1,0,1,
1284,1976,58,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
1285,1976,30,White,Female,,13,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1286,1976,19,White,Male,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1287,1976,39,White,Male,,17,Not Str Republican,,,1,1,1,1,1,1,5,
1288,1976,24,White,Female,,13,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1289,1976,41,White,Female,,14,Not Str Democrat,,,1,1,1,1,1,1,1,
1290,1976,23,White,Female,,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1291,1976,20,White,Male,,12,Independent,,,1,1,1,,0,0,3,
1292,1976,73,White,Male,,7,"Ind,Near Dem",,,1,0,1,0,1,1,2,
1293,1976,51,White,Male,,16,Strong Republican,,,1,1,1,1,1,1,6,
1294,1976,84,White,Female,,7,Strong Democrat,,,0,0,1,0,1,0,0,
1295,1976,44,White,Female,,8,Strong Democrat,,,1,0,1,0,1,0,0,
1296,1976,,White,Male,,13,Not Str Democrat,,,1,0,1,0,1,0,1,
1297,1976,57,White,Male,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1298,1976,51,White,Female,,12,Not Str Democrat,,,1,0,0,0,1,0,1,
1299,1976,61,White,Female,,17,Not Str Republican,,,1,1,1,1,1,1,5,
1300,1976,47,White,Female,,,"Ind,Near Dem",,,1,,1,,1,0,2,
1301,1976,28,Black,Male,,14,"Ind,Near Dem",,,0,0,1,0,0,0,2,
1302,1976,40,Black,Male,,13,Not Str Democrat,,,1,1,1,1,1,1,1,
1303,1976,62,Black,Female,,3,Not Str Democrat,,,0,0,0,0,0,0,1,
1304,1976,33,White,Female,,9,Independent,,,1,0,1,0,1,0,3,
1305,1976,23,White,Female,,12,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1306,1976,30,Other,Male,,14,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1307,1976,64,White,Male,,10,Not Str Democrat,,,1,0,1,0,1,,1,
1308,1976,56,White,Female,,12,Strong Democrat,,,1,1,1,1,1,1,0,
1309,1976,61,White,Female,,13,Strong Democrat,,,1,0,1,0,1,1,0,
1310,1976,30,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1311,1976,32,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1312,1976,38,White,Male,,13,Not Str Democrat,,,1,1,1,1,1,0,1,
1313,1976,42,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1314,1976,54,White,Female,,14,Not Str Democrat,,,1,0,1,0,1,0,1,
1315,1976,32,White,Female,,12,"Ind,Near Dem",,,1,0,1,1,1,1,2,
1316,1976,23,White,Male,,13,Strong Democrat,,,1,1,1,1,1,1,0,
1317,1976,31,White,Male,,16,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1318,1976,67,White,Male,,20,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1319,1976,27,White,Female,,16,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1320,1976,37,White,Female,,20,Other Party,,,1,1,1,1,1,1,,
1321,1976,19,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
1322,1976,56,White,Male,,13,Independent,,,1,1,1,1,1,1,3,
1323,1976,33,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1324,1976,19,White,Female,,10,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1325,1976,27,White,Female,,16,Independent,,,0,0,0,0,0,0,3,
1326,1976,19,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
1327,1976,47,Black,Male,,8,Strong Democrat,,,1,1,1,1,1,0,0,
1328,1976,73,Black,Male,,3,Strong Republican,,,0,0,0,0,0,0,6,
1329,1976,41,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1330,1976,21,White,Female,,13,Strong Democrat,,,1,0,1,1,1,0,0,
1331,1976,30,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1332,1976,72,White,Male,,11,Not Str Republican,,,1,0,1,1,1,0,5,
1333,1976,85,White,Female,,8,Not Str Democrat,,,1,0,1,0,,0,1,
1334,1976,63,White,Female,,10,Strong Democrat,,,1,1,1,0,1,0,0,
1335,1976,34,White,Female,,12,Strong Democrat,,,1,1,1,1,1,1,0,
1336,1976,83,White,Male,,8,"Ind,Near Dem",,,0,0,0,0,0,0,2,
1337,1976,36,White,Male,,13,Independent,,,1,1,1,1,1,1,3,
1338,1976,78,White,Male,,18,Strong Republican,,,1,0,1,0,1,1,6,
1339,1976,63,White,Female,,19,Strong Republican,,,1,1,1,1,1,1,6,
1340,1976,19,White,Female,,12,"Ind,Near Dem",,,1,0,1,,1,1,2,
1341,1976,29,White,Male,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
1342,1976,80,White,Male,,14,Strong Republican,,,1,0,1,0,1,0,6,
1343,1976,69,White,Female,,11,Independent,,,1,0,1,0,1,0,3,
1344,1976,73,White,Female,,16,Independent,,,,,,,,,3,
1345,1976,25,White,Female,,14,Not Str Democrat,,,1,1,1,1,1,1,1,
1346,1976,25,White,Male,,14,Independent,,,1,1,1,1,1,1,3,
1347,1976,37,White,Male,,12,Strong Democrat,,,0,0,1,0,0,0,0,
1348,1976,20,White,Female,,11,Not Str Democrat,,,1,1,1,1,1,1,1,
1349,1976,24,White,Female,,13,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1350,1976,29,White,Female,,14,Not Str Democrat,,,1,1,1,1,1,1,1,
1351,1976,73,White,Male,,7,Strong Democrat,,,1,0,0,0,1,1,0,
1352,1976,45,White,Male,,12,Independent,,,1,0,1,0,1,0,3,
1353,1976,63,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1354,1976,52,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
1355,1976,46,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1356,1976,67,White,Male,,8,Strong Republican,,,1,0,1,1,1,1,6,
1357,1976,64,White,Male,,5,Not Str Republican,,,1,1,1,1,1,1,5,
1358,1976,72,White,Female,,12,Strong Republican,,,1,0,,0,1,0,6,
1359,1976,29,White,Female,,12,Not Str Republican,,,1,0,1,0,0,0,5,
1360,1976,60,White,Female,,8,Not Str Republican,,,1,0,1,,1,1,5,
1361,1976,32,White,Male,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1362,1976,65,White,Male,,12,Not Str Democrat,,,1,0,1,1,1,1,1,
1363,1976,36,White,Male,,12,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1364,1976,67,White,Female,,8,"Ind,Near Dem",,,0,0,0,0,0,0,2,
1365,1976,19,White,Female,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1366,1976,21,White,Male,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1367,1976,43,White,Male,,16,Independent,,,1,,,,,,3,
1368,1976,44,White,Female,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1369,1976,27,White,Female,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1370,1976,41,White,Female,,12,Not Str Republican,,,1,,1,,1,1,5,
1371,1976,32,White,Male,,12,Not Str Republican,,,0,0,1,0,0,0,5,
1372,1976,20,White,Male,,14,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1373,1976,56,White,Male,,8,"Ind,Near Dem",,,1,1,1,1,1,0,2,
1374,1976,55,White,Female,,10,Strong Democrat,,,0,0,1,0,1,0,0,
1375,1976,28,White,Female,,12,"Ind,Near Rep",,,1,0,1,0,1,0,4,
1376,1976,28,White,Male,,15,Not Str Democrat,,,1,1,1,1,1,1,1,
1377,1976,69,White,Male,,10,"Ind,Near Dem",,,1,,1,1,1,1,2,
1378,1976,64,White,Male,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1379,1976,70,White,Female,,6,Strong Democrat,,,1,0,1,0,1,0,0,
1380,1976,32,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1381,1976,19,White,Male,,10,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1382,1976,58,White,Male,,7,Strong Democrat,,,0,1,1,1,1,1,0,
1383,1976,71,White,Male,,8,Not Str Republican,,,1,1,1,1,1,0,5,
1384,1976,46,White,Female,,12,Not Str Democrat,,,0,0,0,0,0,0,1,
1385,1976,44,White,Female,,12,"Ind,Near Rep",,,0,0,0,0,0,0,4,
1386,1976,29,White,Male,,12,Independent,,,1,0,1,0,1,0,3,
1387,1976,81,White,Male,,10,Not Str Republican,,,1,0,1,1,1,1,5,
1388,1976,57,White,Male,,10,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1389,1976,58,White,Female,,12,"Ind,Near Rep",,,1,0,1,0,1,0,4,
1390,1976,32,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
1391,1976,26,White,Male,,12,Strong Democrat,,,1,0,1,0,0,0,0,
1392,1976,56,White,Male,,8,Strong Democrat,,,1,1,1,0,1,1,0,
1393,1976,67,White,Male,,7,Strong Republican,,,1,0,1,0,1,0,6,
1394,1976,66,White,Female,,8,Strong Democrat,,,1,1,1,1,1,1,0,
1395,1976,52,White,Female,,12,Not Str Democrat,,,1,1,1,0,1,1,1,
1396,1976,22,White,Male,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1397,1976,74,White,Male,,8,Strong Democrat,,,1,0,1,0,1,1,0,
1398,1976,48,White,Male,,9,Not Str Democrat,,,1,1,1,1,1,1,1,
1399,1976,39,White,Female,,11,Not Str Democrat,,,0,0,1,0,0,0,1,
1400,1976,28,White,Female,,12,Not Str Democrat,,,1,0,1,0,,0,1,
1401,1976,25,White,Male,,13,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1402,1976,64,White,Male,,9,Not Str Republican,,,1,0,1,,1,,5,
1403,1976,45,White,Male,,7,Independent,,,0,0,0,0,,0,3,
1404,1976,69,White,Female,,11,"Ind,Near Rep",,,1,,1,1,1,0,4,
1405,1976,51,White,Female,,12,Independent,,,1,0,1,1,1,0,3,
1406,1976,27,Black,Male,,12,Strong Democrat,,,1,0,1,0,0,0,0,
1407,1976,40,Black,Male,,13,Not Str Democrat,,,1,1,1,1,1,1,1,
1408,1976,76,Black,Female,,9,Strong Democrat,,,1,0,1,0,1,,0,
1409,1976,49,Black,Female,,6,Strong Democrat,,,0,0,1,0,0,0,0,
1410,1976,58,Black,Female,,11,Strong Democrat,,,1,1,1,1,1,1,0,
1411,1976,28,White,Male,,9,Independent,,,1,0,1,0,1,0,3,
1412,1976,48,White,Male,,16,Independent,,,0,0,0,0,0,0,3,
1413,1976,76,White,Female,,10,Not Str Democrat,,,1,0,1,0,1,0,1,
1414,1976,77,White,Female,,6,Not Str Democrat,,,0,0,1,0,1,0,1,
1415,1976,26,White,Female,,9,Not Str Democrat,,,1,0,1,0,1,0,1,
1416,1976,20,White,Male,,14,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1417,1976,32,White,Male,,12,"Ind,Near Dem",,,1,0,1,0,0,0,2,
1418,1976,53,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
1419,1976,52,White,Female,,14,Not Str Republican,,,1,0,1,0,1,0,5,
1420,1976,48,White,Female,,12,Strong Republican,,,0,0,0,0,1,0,6,
1421,1976,,White,Male,,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1422,1976,66,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1423,1976,61,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1424,1976,62,White,Female,,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1425,1976,59,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
1426,1976,26,White,Male,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
1427,1976,57,White,Male,,15,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1428,1976,58,White,Female,,14,Independent,,,1,1,1,1,1,1,3,
1429,1976,32,White,Female,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
1430,1976,52,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
1431,1976,20,White,Male,,14,"Ind,Near Rep",,,1,0,1,0,1,0,4,
1432,1976,49,White,Male,,19,Strong Democrat,,,1,1,1,1,1,1,0,
1433,1976,71,White,Male,,8,Not Str Democrat,,,1,1,1,1,1,1,1,
1434,1976,26,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1435,1976,29,White,Female,,10,Strong Democrat,,,1,0,1,0,1,1,0,
1436,1976,28,White,Male,,20,Independent,,,1,0,1,0,0,0,3,
1437,1976,47,White,Male,,8,Strong Democrat,,,1,0,1,0,1,0,0,
1438,1976,63,White,Male,,16,"Ind,Near Rep",,,1,0,1,0,1,0,4,
1439,1976,59,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1440,1976,38,White,Female,,11,Not Str Democrat,,,1,1,1,1,1,1,1,
1441,1976,62,White,Male,,9,Strong Democrat,,,1,1,1,1,1,1,0,
1442,1976,50,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
1443,1976,32,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
1444,1976,43,White,Female,,9,Not Str Republican,,,1,0,1,0,1,0,5,
1445,1976,77,White,Female,,7,Strong Republican,,,1,,1,,1,,6,
1446,1976,24,Other,Male,,12,Strong Democrat,,,0,0,0,0,1,0,0,
1447,1976,53,White,Male,,16,Not Str Republican,,,1,,1,1,,,5,
1448,1976,67,White,Female,,15,Not Str Republican,,,1,1,1,1,1,1,5,
1449,1976,60,White,Female,,13,"Ind,Near Rep",,,0,0,0,0,0,0,4,
1450,1976,30,White,Female,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
1451,1976,86,White,Male,,12,Independent,,,1,0,1,0,1,0,3,
1452,1976,64,White,Male,,8,Not Str Democrat,,,1,0,1,0,1,0,1,
1453,1976,35,White,Female,,12,Independent,,,0,0,1,0,0,0,3,
1454,1976,61,White,Female,,8,Independent,,,0,0,0,0,0,0,3,
1455,1976,62,White,Female,,12,Not Str Republican,,,0,0,1,0,1,0,5,
1456,1976,72,White,Male,,12,Independent,,,1,0,1,0,1,,3,
1457,1976,30,White,Male,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
1458,1976,58,White,Male,,17,"Ind,Near Rep",,,1,1,1,1,1,1,4,
1459,1976,61,White,Female,,15,Not Str Democrat,,,1,1,1,1,1,1,1,
1460,1976,37,White,Female,,12,,,,1,1,1,1,1,1,,
1461,1976,20,White,Male,,11,Independent,,,1,0,1,0,1,1,3,
1462,1976,40,White,Male,,12,Strong Republican,,,0,0,1,0,0,0,6,
1463,1976,81,White,Female,,8,Not Str Democrat,,,1,0,1,0,1,1,1,
1464,1976,43,White,Female,,12,Not Str Republican,,,0,0,1,0,1,0,5,
1465,1976,62,White,Female,,14,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1466,1976,34,White,Male,,19,"Ind,Near Dem",,,1,1,1,1,1,1,2,
1467,1976,79,White,Male,,4,Not Str Republican,,,1,0,1,0,0,0,5,
1468,1976,67,White,Male,,12,Strong Democrat,,,1,1,1,1,1,1,0,
1469,1976,33,White,Female,,16,Not Str Democrat,,,1,0,1,1,1,0,1,
1470,1976,62,White,Female,,9,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1471,1976,33,White,Male,,12,Not Str Republican,,,0,0,1,0,0,0,5,
1472,1976,69,White,Male,,4,Independent,,,1,0,1,0,1,0,3,
1473,1976,62,White,Female,,14,Independent,,,0,0,1,0,1,0,3,
1474,1976,20,White,Female,,12,Independent,,,1,0,1,0,1,0,3,
1475,1976,47,White,Female,,8,Not Str Republican,,,0,0,0,0,0,0,5,
1476,1976,29,White,Male,,11,Independent,,,1,0,1,0,0,0,3,
1477,1976,47,White,Male,,12,Strong Republican,,,1,0,1,0,1,0,6,
1478,1976,62,White,Male,,8,Independent,,,1,0,1,0,,0,3,
1479,1976,76,White,Female,,15,Not Str Republican,,,1,0,1,0,1,0,5,
1480,1976,72,White,Female,,8,Strong Republican,,,1,0,1,0,1,0,6,
1481,1976,31,White,Male,,18,Not Str Democrat,,,1,0,0,0,0,0,1,
1482,1976,20,White,Male,,14,Independent,,,1,0,1,0,1,0,3,
1483,1976,25,White,Male,,10,Strong Democrat,,,1,1,1,1,1,1,0,
1484,1976,70,White,Female,,12,Strong Democrat,,,1,,1,,1,,0,
1485,1976,75,White,Female,,14,Not Str Democrat,,,1,0,1,,0,0,1,
1486,1976,32,White,Male,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
1487,1976,62,White,Male,,8,Independent,,,,0,0,0,0,0,3,
1488,1976,60,White,Female,,14,Independent,,,1,0,1,0,1,0,3,
1489,1976,46,White,Female,,10,Strong Democrat,,,0,0,1,0,0,0,0,
1490,1976,35,White,Female,,12,Not Str Democrat,,,1,0,1,1,0,0,1,
1491,1976,21,White,Male,,14,Independent,,,1,0,1,1,1,1,3,
1492,1976,65,White,Male,,9,Not Str Republican,,,,0,,0,,,5,
1493,1976,53,Black,Male,,12,Not Str Democrat,,,0,0,1,0,1,0,1,
1494,1976,59,White,Female,,7,Independent,,,1,,1,0,1,0,3,
1495,1976,22,White,Female,,12,Independent,,,1,1,1,1,1,1,3,
1496,1976,25,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
1497,1976,69,White,Male,,9,Strong Democrat,,,1,1,1,1,1,1,0,
1498,1976,75,Black,Male,,2,Strong Democrat,,,,0,1,0,,0,0,
1499,1976,26,Black,Female,,10,Not Str Democrat,,,1,0,1,0,1,0,1,
1500,1976,59,White,Female,,4,Not Str Republican,,,1,0,1,0,,0,5,
1501,1976,79,White,Male,,8,Not Str Democrat,,,1,0,1,,1,0,1,
1502,1976,71,White,Male,,13,Strong Democrat,,,0,0,0,0,0,0,0,
1503,1976,73,White,Female,,11,Not Str Democrat,,,1,0,1,1,1,0,1,
1504,1976,50,White,Female,,9,Not Str Democrat,,,1,,1,,1,,1,
1505,1976,50,White,Female,,19,"Ind,Near Dem",,,1,0,1,0,1,0,2,
1506,1976,21,White,Male,,12,Strong Democrat,,,1,0,1,0,1,0,0,
1507,1976,23,White,Male,,14,Strong Democrat,,,1,0,1,0,0,0,0,
