year,uid,stateabb,therm_dem,therm_gop,therm_bmp,mpti,age,educat,urbanism,pid7,incomeperc,race4,unemployed,polint,distrust_govt,govt_crooked,govt_waste,govt_biginterests
1978,19781940,WY,50,60,55,45,26,3,3,5,3,1,0,3,3,2,3,1
1978,19781941,WY,,,,,61,7,3,5,3,1,0,4,2,2,3,0
1978,19781942,WY,70,50,60,60,59,2,3,3,2,4,0,1,3,,,1
1978,19781943,OH,60,60,60,50,52,4,3,4,4,1,0,2,2,2,3,0
1978,19781944,OH,50,50,50,50,24,4,3,4,2,1,0,3,2,1,2,1
1978,19781945,CO,90,70,80,60,68,1,3,2,1,1,0,3,3,2,2,1
1978,19781946,CO,,,,,18,3,3,4,4,1,0,1,2,2,3,
1978,19781947,CO,50,50,50,50,44,3,3,4,4,1,0,3,3,2,2,1
1978,19781948,MI,85,50,68,68,50,2,3,2,2,1,0,1,3,1,,0
1978,19781949,TX,60,60,60,50,21,5,1,3,2,1,0,4,3,2,3,1
1978,19781950,TX,50,50,50,50,21,4,1,4,,1,0,1,3,2,2,
1978,19781951,TX,60,50,55,55,21,5,1,3,1,1,0,2,2,2,2,1
1978,19781952,TX,40,85,63,28,55,5,1,5,5,1,0,4,3,,2,0
1978,19781953,TX,97,0,49,99,68,7,1,1,2,1,0,3,2,2,2,0
1978,19781954,TX,60,60,60,50,22,6,1,2,1,1,0,3,1,2,3,1
1978,19781955,TX,70,70,70,50,21,5,1,3,3,1,0,2,2,1,3,1
1978,19781956,TX,60,85,73,38,21,5,1,6,1,3,0,1,3,2,3,
1978,19781957,TX,60,85,73,38,25,7,1,5,3,1,0,3,3,2,3,1
1978,19781958,IN,50,50,50,50,36,4,2,2,4,1,0,2,3,1,2,0
1978,19781959,TX,15,97,56,9,62,4,3,7,,1,0,4,3,2,3,0
1978,19781960,TX,60,50,55,55,58,4,3,2,4,1,0,3,2,2,2,0
1978,19781961,TX,50,50,50,50,40,4,1,4,4,1,0,3,3,1,3,0
1978,19781962,TX,97,15,56,91,69,2,3,1,2,1,0,3,2,,3,0
1978,19781963,MO,97,0,49,99,19,5,3,1,2,1,0,3,2,2,1,0
1978,19781964,MO,60,60,60,50,26,6,3,3,2,1,0,2,2,1,2,1
1978,19781965,IL,,,,,58,3,1,1,1,2,0,4,3,3,3,1
1978,19781966,PA,,,,,29,6,2,6,4,1,0,4,3,2,3,
1978,19781967,CA,15,70,43,23,38,5,1,6,4,1,0,3,3,2,2,
1978,19781968,TX,60,60,60,50,34,4,2,1,4,1,0,2,3,3,3,1
1978,19781969,TX,50,50,50,50,21,4,2,4,3,1,0,1,2,2,2,0
1978,19781970,CA,60,50,55,55,33,3,2,1,2,2,0,3,3,3,3,1
1978,19781971,CA,40,70,55,35,52,2,2,7,3,1,0,4,2,1,2,1
1978,19781972,OK,70,70,70,50,33,5,1,2,4,1,0,3,2,2,3,0
1978,19781973,OK,70,70,70,50,42,3,3,2,4,1,0,3,2,3,3,1
1978,19781974,WA,50,50,50,50,23,5,2,3,5,1,0,3,3,2,3,1
1978,19781975,OH,50,50,50,50,21,3,2,6,3,1,0,2,3,2,2,1
1978,19781976,WY,50,60,55,45,46,5,3,5,4,1,0,2,3,,3,1
1978,19781977,WY,50,50,50,50,36,4,3,5,,1,0,3,3,3,3,1
1978,19781978,WA,50,50,50,50,35,6,2,5,4,1,0,3,2,2,3,0
1978,19781979,KY,97,50,74,74,23,4,3,1,,1,0,4,2,3,3,0
1978,19781980,NY,85,97,91,44,53,2,3,6,3,1,0,1,2,1,2,
1978,19781981,DE,70,15,43,78,30,6,2,3,2,1,0,4,1,1,2,0
1978,19781982,KY,85,60,73,63,28,,3,4,,1,0,2,2,2,2,0
1978,19781983,NE,97,97,97,50,53,5,3,1,4,1,0,3,3,3,3,1
1978,19781984,NE,50,50,50,50,22,6,3,2,1,1,0,3,2,2,3,1
1978,19781985,PA,40,60,50,40,60,5,2,7,3,1,0,2,3,3,3,1
1978,19781986,MD,85,60,73,63,50,5,2,3,3,2,1,3,3,2,3,1
1978,19781987,TX,40,85,63,28,26,6,2,6,4,1,0,2,2,3,3,1
1978,19781988,TX,70,40,55,65,72,4,2,2,3,1,0,3,2,2,3,
1978,19781989,TX,50,50,50,50,37,2,1,4,2,1,0,4,3,3,3,1
1978,19781990,NY,70,30,50,70,60,2,3,4,4,1,0,3,3,,3,1
1978,19781991,WV,,,,,43,3,2,7,4,1,0,2,3,3,3,1
1978,19781992,NE,70,70,70,50,60,2,3,3,1,1,0,2,2,2,3,1
1978,19781993,KY,85,30,58,78,37,4,3,2,3,1,0,3,2,3,3,0
1978,19781994,GA,60,60,60,50,54,5,2,4,4,1,0,4,3,2,3,1
1978,19781995,PA,70,50,60,60,23,6,1,2,3,1,0,3,3,3,3,1
1978,19781996,PA,50,50,50,50,29,6,1,3,3,1,0,3,3,3,3,1
1978,19781997,CA,50,50,50,50,28,5,2,5,4,4,0,3,2,2,2,
1978,19781998,TX,50,50,50,50,31,4,2,3,,1,0,1,4,3,3,1
1978,19781999,NY,30,50,40,40,49,4,1,5,,1,0,3,3,2,3,1
1978,19782000,KY,50,50,50,50,55,4,1,2,3,1,0,4,3,3,3,1
1978,19782001,TX,40,60,50,40,23,6,2,6,2,1,0,3,3,3,3,1
1978,19782002,TX,50,50,50,50,65,4,1,4,1,1,0,4,3,,3,1
1978,19782003,WY,70,50,60,60,29,6,3,3,4,4,0,4,4,2,3,0
1978,19782004,IL,60,60,60,50,41,5,3,6,4,1,0,4,2,2,3,1
1978,19782005,TX,50,50,50,50,47,4,3,5,5,1,0,2,3,2,3,1
1978,19782006,TX,50,50,50,50,32,3,3,4,3,1,0,1,3,3,3,1
1978,19782007,NY,,,,,18,2,3,4,3,1,0,2,,1,3,0
1978,19782008,CA,85,50,68,68,28,5,2,1,3,2,0,2,2,2,3,0
1978,19782009,CA,40,70,55,35,46,6,2,6,4,1,0,4,2,3,2,0
1978,19782010,CA,50,50,50,50,49,5,2,6,2,1,0,2,2,3,3,1
1978,19782011,CA,97,0,49,99,42,4,2,1,2,1,0,3,1,1,3,0
1978,19782012,IN,60,85,73,38,45,2,2,6,4,1,1,3,3,2,3,1
1978,19782013,CA,90,50,70,70,28,2,1,2,1,3,0,2,3,3,3,1
1978,19782014,CA,50,50,50,50,22,4,2,6,3,4,0,4,2,3,3,1
1978,19782015,CA,,,,,20,5,2,4,,4,0,2,2,2,2,1
1978,19782016,TX,70,70,70,50,76,1,3,4,1,1,0,1,3,3,3,1
1978,19782017,TX,50,50,50,50,53,3,3,3,4,1,0,4,2,2,2,1
1978,19782018,TX,60,60,60,50,34,5,3,3,3,1,0,2,3,3,3,1
1978,19782019,TX,75,75,75,50,35,4,3,5,5,1,0,4,3,2,3,1
1978,19782020,OK,40,85,63,28,74,1,2,7,2,1,0,4,3,2,3,1
1978,19782021,VA,50,70,60,40,43,5,2,6,4,1,0,2,2,2,2,0
1978,19782022,MO,85,70,78,58,30,6,3,2,,1,0,4,2,3,3,
1978,19782023,NJ,25,75,50,25,47,6,2,7,2,1,0,,3,3,3,1
1978,19782024,PA,80,50,65,65,32,4,1,2,2,3,0,,3,3,3,1
1978,19782025,NJ,,,,,35,3,2,4,3,1,0,1,2,2,2,1
1978,19782026,WI,70,60,65,55,29,3,3,2,,1,0,4,3,2,3,0
1978,19782027,WI,70,70,70,50,30,4,3,2,3,1,0,3,3,3,3,1
1978,19782028,PA,,,,,62,1,1,1,1,2,0,2,3,3,3,1
1978,19782029,PA,60,50,55,55,52,5,1,1,,2,0,3,3,3,3,1
1978,19782030,MD,85,60,73,63,40,6,2,1,4,2,0,3,2,2,3,0
1978,19782031,NY,60,60,60,50,52,4,2,5,4,1,0,3,3,3,3,1
1978,19782032,NY,50,50,50,50,33,5,2,3,5,1,0,3,2,2,3,1
1978,19782033,NJ,70,60,65,55,63,2,2,2,3,1,0,3,2,2,3,0
1978,19782034,OR,70,60,65,55,20,4,1,4,4,1,0,1,3,,3,1
1978,19782035,TX,85,70,78,58,69,7,2,1,4,1,0,4,2,2,3,1
1978,19782036,TX,50,50,50,50,22,5,2,6,1,1,0,3,3,2,2,1
1978,19782037,TX,60,60,60,50,19,5,3,3,4,1,0,,4,3,3,1
1978,19782038,TX,97,50,74,74,72,2,3,1,4,1,0,,3,3,3,1
1978,19782039,TX,80,50,65,65,50,2,3,1,3,1,0,4,2,2,2,0
1978,19782040,TX,70,60,65,55,26,5,3,6,4,3,0,3,2,2,3,1
1978,19782041,TX,50,50,50,50,35,2,3,2,3,1,0,1,4,3,3,1
1978,19782042,TX,75,50,63,63,41,2,3,1,3,1,0,,2,1,3,1
1978,19782043,TX,60,60,60,50,44,3,3,4,3,1,0,1,3,2,3,1
1978,19782044,TX,50,50,50,50,37,6,3,5,5,1,0,3,3,2,3,1
1978,19782045,NY,50,60,55,45,60,2,3,1,1,1,0,4,3,1,,0
1978,19782046,IL,,,,,33,2,3,4,,1,0,3,,3,3,
1978,19782047,OH,97,50,74,74,65,4,2,1,3,1,0,4,3,3,3,1
1978,19782048,NE,50,50,50,50,68,1,3,4,3,1,0,2,3,3,3,1
1978,19782049,NE,50,50,50,50,58,4,3,6,2,1,0,2,2,2,2,1
1978,19782050,MS,,,,,29,4,3,4,1,1,0,1,4,3,,1
1978,19782051,FL,50,70,60,40,41,5,1,6,2,1,0,3,3,2,2,0
1978,19782052,WV,70,85,78,43,23,4,2,5,3,1,0,3,3,2,2,1
1978,19782053,WV,60,70,65,45,33,4,2,5,3,1,0,4,3,3,3,1
1978,19782054,FL,60,40,50,60,28,4,2,2,2,1,0,1,3,3,3,1
1978,19782055,TX,30,15,23,58,29,6,3,3,4,1,0,4,3,3,3,1
1978,19782056,TX,60,50,55,55,24,2,1,3,4,1,0,2,3,3,3,1
1978,19782057,TX,60,60,60,50,52,4,2,2,1,1,0,1,3,3,3,1
1978,19782058,TX,60,60,60,50,66,6,2,2,2,1,0,3,3,3,3,1
1978,19782059,NY,15,85,50,15,67,4,3,7,4,1,0,3,2,2,3,
1978,19782060,NY,,,,,29,5,3,4,2,1,0,1,3,3,3,1
1978,19782061,WI,50,50,50,50,26,6,1,5,2,1,0,2,3,2,3,1
1978,19782062,UT,,,,,47,5,1,4,,1,0,4,3,3,3,1
1978,19782063,VA,70,60,65,55,43,6,2,2,5,1,0,4,2,2,3,
1978,19782064,MO,97,30,64,84,43,4,3,1,2,1,0,3,2,3,3,1
1978,19782065,MO,40,30,35,55,43,4,3,3,,1,0,2,3,3,3,1
1978,19782066,WY,50,50,50,50,21,3,3,4,3,1,0,1,3,2,2,
1978,19782067,NJ,49,51,50,49,52,6,2,7,4,1,0,4,2,2,2,0
1978,19782068,NJ,50,50,50,50,31,5,2,4,4,1,0,1,3,3,3,1
1978,19782069,NY,,,,,23,3,1,2,2,3,0,2,3,3,3,1
1978,19782070,MI,75,10,43,83,55,1,1,1,3,2,1,2,3,2,3,1
1978,19782071,CA,40,60,50,40,28,5,2,6,3,1,0,3,3,2,2,0
1978,19782072,IN,,,,,47,2,2,4,4,1,0,3,,2,3,1
1978,19782073,MD,50,50,50,50,21,5,2,2,2,2,0,2,2,3,3,1
1978,19782074,NC,30,70,50,30,42,5,3,5,,1,0,4,4,3,3,1
1978,19782075,GA,97,50,74,74,62,1,3,1,1,1,0,2,3,3,3,1
1978,19782076,GA,60,60,60,50,24,4,3,2,,1,0,3,4,3,3,1
1978,19782077,MS,,,,,73,2,3,4,1,1,0,2,,3,3,1
1978,19782078,MS,50,50,50,50,27,5,3,4,3,1,0,3,3,3,3,1
1978,19782079,NJ,60,50,55,55,31,6,2,2,4,1,0,2,3,2,3,1
1978,19782080,CA,97,50,74,74,36,3,2,2,2,1,1,2,3,2,3,1
1978,19782081,CA,40,60,50,40,38,6,2,6,,4,0,3,3,3,3,1
1978,19782082,MD,97,50,74,74,40,6,2,1,1,2,0,4,3,2,3,1
1978,19782083,OH,97,50,74,74,70,3,1,1,2,2,0,3,2,1,2,0
1978,19782084,OH,85,40,63,73,50,1,1,,1,2,0,,,,,
1978,19782085,PA,85,40,63,73,44,3,2,3,4,1,0,3,2,2,3,1
1978,19782086,PA,40,85,63,28,78,3,2,7,2,1,0,3,1,1,2,0
1978,19782087,IL,30,85,58,23,31,5,2,7,3,1,0,3,3,2,3,0
1978,19782088,OK,,,,,74,1,2,2,3,1,0,1,2,2,2,1
1978,19782089,MS,,,,,54,1,3,3,2,1,0,2,2,1,2,0
1978,19782090,IL,85,85,85,50,39,6,2,3,4,1,0,2,3,3,3,
1978,19782091,IL,55,45,50,55,27,7,2,3,,1,0,3,2,2,2,
1978,19782092,CA,70,70,70,50,31,6,1,2,5,1,0,1,3,2,3,1
1978,19782093,KY,97,0,49,99,48,,3,,,1,,,,,,
1978,19782094,CA,60,50,55,55,58,2,3,2,2,1,0,3,3,3,3,1
1978,19782095,MO,50,50,50,50,46,1,3,4,2,1,0,1,3,2,3,0
1978,19782096,NC,50,50,50,50,41,4,3,2,,1,0,3,2,3,3,1
1978,19782097,OH,50,30,40,60,44,3,1,2,2,2,0,3,3,3,3,1
1978,19782098,OH,70,70,70,50,41,4,3,6,4,1,0,2,3,3,3,1
1978,19782099,VA,70,50,60,60,19,4,3,4,,1,0,3,2,2,2,
1978,19782100,VA,70,60,65,55,48,1,2,3,,1,0,2,3,2,3,1
1978,19782101,CA,50,75,63,38,80,1,1,7,,1,0,3,3,3,3,1
1978,19782102,CA,30,40,35,45,29,7,2,5,,1,0,3,3,2,3,
1978,19782103,VA,70,70,70,50,58,3,3,6,5,1,0,4,3,1,3,1
1978,19782104,VA,50,50,50,50,25,5,2,4,3,1,0,2,3,3,3,1
1978,19782105,WA,50,60,55,45,36,7,2,5,4,1,0,4,3,,3,1
1978,19782106,AZ,,,,,29,3,1,4,3,1,0,1,2,2,3,0
1978,19782107,CA,70,70,70,50,42,3,2,3,4,1,0,4,3,,3,1
1978,19782108,CA,85,40,63,73,35,5,1,1,4,2,0,3,2,2,3,1
1978,19782109,WA,60,60,60,50,47,5,2,4,4,1,1,4,3,3,3,1
1978,19782110,CA,30,70,50,30,66,7,1,7,4,1,0,4,3,3,3,1
1978,19782111,CA,60,97,79,32,46,5,2,7,2,1,0,3,3,3,3,1
1978,19782112,CA,60,30,45,65,39,7,1,2,4,1,0,4,3,3,3,1
1978,19782113,CA,70,60,65,55,30,5,1,2,5,1,0,4,2,2,2,1
1978,19782114,AZ,50,40,45,55,39,5,1,2,3,3,0,2,3,3,3,1
1978,19782115,PA,60,50,55,55,41,3,2,3,2,1,0,2,3,3,3,1
1978,19782116,PA,70,60,65,55,48,6,2,3,4,1,0,4,3,,2,1
1978,19782117,PA,,,,,85,1,2,2,2,1,0,1,3,3,3,1
1978,19782118,PA,85,60,73,63,54,3,2,2,2,1,0,2,3,2,2,1
1978,19782119,MI,50,50,50,50,49,1,2,4,3,1,0,1,3,2,3,1
1978,19782120,DE,50,60,55,45,44,4,2,5,4,1,0,4,3,3,2,1
1978,19782121,CA,65,30,48,68,49,4,1,3,4,1,0,4,3,1,3,1
1978,19782122,NJ,50,60,55,45,37,3,2,6,4,1,1,2,3,2,3,1
1978,19782123,IN,0,0,0,50,24,5,3,5,3,1,0,3,3,3,3,1
1978,19782124,WA,,,,,30,5,1,4,2,1,0,3,3,2,3,1
1978,19782125,WA,50,97,74,27,71,6,2,7,3,1,0,4,3,3,3,1
1978,19782126,UT,40,40,40,50,37,5,2,4,4,1,0,1,4,3,3,1
1978,19782127,OH,85,50,68,68,49,2,1,2,2,2,0,3,3,2,3,0
1978,19782128,NJ,50,50,50,50,24,6,2,3,5,1,0,4,3,3,3,1
1978,19782129,MD,50,25,38,63,47,3,2,1,3,2,0,4,3,2,3,
1978,19782130,ME,60,85,73,38,35,3,3,6,4,1,0,1,2,2,2,0
1978,19782131,VA,,,,,50,4,1,2,4,1,0,2,3,2,3,1
1978,19782132,VA,80,40,60,70,24,4,3,2,,2,0,1,3,3,3,
1978,19782133,PA,60,70,65,45,36,4,3,6,3,1,0,2,2,2,2,1
1978,19782134,PA,40,60,50,40,62,4,1,6,4,1,0,4,3,3,3,0
1978,19782135,MA,60,30,45,65,23,5,1,2,1,1,0,3,3,3,2,1
1978,19782136,GA,,,,,34,2,1,5,2,2,0,3,,3,2,0
1978,19782137,FL,97,50,74,74,48,4,2,1,2,2,0,3,3,2,3,0
1978,19782138,MS,,,,,56,2,3,3,1,1,0,2,2,1,3,
1978,19782139,CA,97,50,74,74,55,5,1,1,4,1,0,4,2,1,3,1
1978,19782140,UT,0,0,0,50,90,2,1,7,1,1,0,4,3,,3,1
1978,19782141,AZ,50,50,50,50,29,6,2,2,2,1,0,2,3,2,3,1
1978,19782142,MN,50,85,68,33,19,2,1,4,1,1,0,2,3,3,3,1
1978,19782143,WA,85,60,73,63,50,5,1,3,4,1,0,3,2,2,3,1
1978,19782144,WA,50,50,50,50,21,5,1,5,,1,0,3,2,1,2,
1978,19782145,UT,70,60,65,55,39,4,2,6,4,1,0,3,2,2,3,1
1978,19782146,TX,85,70,78,58,36,5,1,6,2,3,0,3,2,2,3,0
1978,19782147,TX,97,97,97,50,28,3,1,2,3,1,0,1,2,,2,
1978,19782148,OH,60,30,45,65,45,4,1,2,5,2,0,1,3,1,3,0
1978,19782149,NY,50,50,50,50,29,3,1,3,2,2,0,2,3,3,3,1
1978,19782150,NY,75,60,68,58,62,1,1,1,,2,1,4,3,3,3,1
1978,19782151,NY,97,97,97,50,69,1,1,2,1,2,0,2,1,3,,
1978,19782152,ME,60,40,50,60,38,6,3,3,4,1,0,1,3,2,3,1
1978,19782153,NE,85,97,91,44,80,2,3,5,2,1,0,3,3,3,3,1
1978,19782154,NE,,85,,,79,1,3,5,1,1,0,2,3,3,2,1
1978,19782155,MD,50,50,50,50,21,5,2,2,4,1,0,1,3,3,3,1
1978,19782156,GA,85,30,58,78,23,5,3,1,4,1,0,3,3,3,3,1
1978,19782157,GA,30,70,50,30,38,5,2,6,5,1,0,4,3,3,3,1
1978,19782158,GA,70,85,78,43,22,3,2,6,3,1,0,4,3,2,3,1
1978,19782159,CA,97,50,74,74,31,5,2,1,3,1,0,3,3,,3,1
1978,19782160,FL,85,40,63,73,35,7,2,1,5,1,0,4,2,1,2,0
1978,19782161,MA,70,30,50,70,34,6,2,3,4,1,0,3,3,3,3,1
1978,19782162,WI,60,60,60,50,29,5,1,2,4,1,0,4,3,3,3,1
1978,19782163,WI,60,40,50,60,26,5,1,2,4,1,0,1,3,3,3,1
1978,19782164,PA,70,60,65,55,44,2,1,2,3,1,0,3,3,3,3,
1978,19782165,MN,85,70,78,58,19,3,2,2,3,1,0,1,3,2,3,0
1978,19782166,MN,97,0,49,99,21,4,1,1,2,2,0,3,2,3,3,1
1978,19782167,IN,70,50,60,60,21,3,3,3,1,1,0,1,2,1,3,1
1978,19782168,FL,,,,,59,4,2,1,4,1,0,3,1,1,2,0
1978,19782169,VA,50,50,50,50,43,1,3,5,4,1,0,3,3,2,3,1
1978,19782170,WA,60,40,50,60,20,4,2,2,3,1,0,1,2,2,2,0
1978,19782171,OR,50,50,50,50,50,5,1,2,3,1,0,2,3,2,3,1
1978,19782172,OR,60,40,50,60,21,3,1,2,2,1,0,4,3,2,3,1
1978,19782173,IL,30,97,64,17,19,4,2,7,5,1,0,2,3,2,3,0
1978,19782174,OK,50,50,50,50,30,2,3,2,3,1,0,2,3,,3,
1978,19782175,OH,45,45,45,50,72,3,3,3,2,1,0,4,3,3,3,1
1978,19782176,MD,50,85,68,33,52,4,2,7,3,1,0,2,2,1,3,0
1978,19782177,MD,75,25,50,75,39,5,2,1,3,1,0,3,3,,3,1
1978,19782178,MD,60,40,50,60,28,5,2,2,3,1,0,1,2,3,3,1
1978,19782179,IL,50,60,55,45,23,3,2,6,3,1,0,,3,2,3,1
1978,19782180,IL,70,85,78,43,63,4,2,7,3,1,0,3,2,2,3,1
1978,19782181,CT,70,30,50,70,32,4,2,2,3,1,0,2,2,2,3,1
1978,19782182,NJ,50,60,55,45,33,7,2,7,4,1,0,3,3,2,2,0
1978,19782183,OH,50,50,50,50,19,2,1,4,1,3,0,1,3,2,3,1
1978,19782184,OK,30,70,50,30,35,7,1,7,5,1,0,4,2,2,3,0
1978,19782185,NE,70,50,60,60,26,5,3,2,3,1,0,3,3,2,3,1
1978,19782186,MA,70,70,70,50,78,6,2,6,4,1,0,4,2,1,2,1
1978,19782187,MA,70,50,60,60,38,3,2,2,4,1,0,3,3,2,3,1
1978,19782188,KS,50,50,50,50,34,5,3,6,2,1,0,2,2,3,3,1
1978,19782189,IL,50,50,50,50,29,5,2,5,3,1,0,2,2,2,2,
1978,19782190,IL,40,40,40,50,0,7,2,6,,1,0,3,3,,3,
1978,19782191,CA,85,15,50,85,29,3,2,2,3,1,0,2,2,1,3,1
1978,19782192,WI,85,85,85,50,74,1,3,4,2,1,0,1,4,3,3,1
1978,19782193,PA,60,15,38,73,45,4,2,1,3,1,0,3,3,3,3,1
1978,19782194,OH,35,60,48,38,28,7,1,3,3,2,0,3,2,2,2,0
1978,19782195,OH,60,30,45,65,23,5,1,3,,2,0,2,3,3,3,1
1978,19782196,NC,50,50,50,50,23,5,3,4,1,1,0,1,3,1,3,
1978,19782197,NC,50,70,60,40,31,2,3,4,3,1,0,1,3,2,3,1
1978,19782198,KS,50,50,50,50,27,2,3,4,1,1,0,2,3,3,3,1
1978,19782199,KS,50,50,50,50,35,4,3,6,4,1,0,1,3,2,2,1
1978,19782200,KS,60,60,60,50,31,3,3,4,,1,0,4,3,2,3,1
1978,19782201,FL,90,50,70,70,60,1,2,1,2,2,0,2,2,2,2,1
1978,19782202,CT,,,,,21,2,1,4,1,3,1,1,2,2,,0
1978,19782203,NJ,97,50,74,74,32,3,2,1,,3,1,,2,1,1,0
1978,19782204,MI,70,50,60,60,24,3,2,2,1,1,1,2,2,3,,
1978,19782205,NJ,60,50,55,55,28,6,2,3,5,1,0,2,3,3,3,1
1978,19782206,PA,40,40,40,50,29,3,2,6,2,1,0,3,3,3,3,1
1978,19782207,TX,85,60,73,63,71,2,3,5,1,1,0,3,3,1,2,1
1978,19782208,TX,,,,,53,2,3,2,4,1,0,1,,3,3,
1978,19782209,UT,50,40,45,55,40,7,2,2,5,1,0,2,3,2,3,
1978,19782210,UT,97,40,69,79,63,2,1,1,3,1,0,2,3,3,3,0
1978,19782211,OH,97,0,49,99,52,2,1,2,3,1,0,2,2,,3,1
1978,19782212,OH,50,50,50,50,40,4,1,4,4,1,0,2,3,3,3,1
1978,19782213,MI,60,70,65,45,38,4,2,5,4,1,0,2,3,1,3,1
1978,19782214,TX,97,85,91,56,45,5,1,2,3,2,0,4,3,3,3,1
1978,19782215,MO,50,60,55,45,39,,2,6,,1,0,3,3,2,3,0
1978,19782216,IN,50,50,50,50,44,5,2,4,4,1,0,2,3,3,3,1
1978,19782217,IN,50,50,50,50,40,4,2,3,4,1,0,3,3,3,3,
1978,19782218,IL,50,70,60,40,56,3,2,5,,1,0,,3,2,3,1
1978,19782219,CO,85,50,68,68,36,3,3,2,3,1,0,3,3,2,3,1
1978,19782220,CO,0,97,49,2,80,1,3,6,1,1,0,1,3,2,3,1
1978,19782221,CO,70,70,70,50,26,5,3,2,3,1,0,3,3,1,3,1
1978,19782222,CO,70,40,55,65,73,1,1,1,2,1,0,4,3,2,3,1
1978,19782223,VA,85,0,43,93,45,1,3,7,1,2,0,3,2,2,2,1
1978,19782224,VA,40,85,63,28,48,6,3,7,5,1,0,2,3,2,3,1
1978,19782225,VA,50,50,50,50,49,2,1,2,2,1,0,2,3,,3,1
1978,19782226,VA,85,70,78,58,50,7,3,2,,1,0,2,2,1,2,0
1978,19782227,TX,85,40,63,73,34,3,1,2,3,2,1,1,3,2,3,1
1978,19782228,TX,97,50,74,74,39,5,1,2,3,2,0,1,3,3,3,1
1978,19782229,TX,50,50,50,50,47,3,2,4,,1,0,1,3,3,3,1
1978,19782230,PA,,,,,39,4,2,2,3,1,0,2,3,2,3,0
1978,19782231,PA,97,50,74,74,62,1,2,2,1,1,1,4,3,1,2,
1978,19782232,MD,97,40,69,79,32,5,2,2,3,1,0,1,2,3,3,1
1978,19782233,MD,50,50,50,50,35,6,2,3,,1,0,4,3,,3,1
1978,19782234,CO,85,15,50,85,79,3,1,1,,1,0,3,2,1,,0
1978,19782235,CO,70,50,60,60,60,1,1,1,1,1,0,1,3,1,3,1
1978,19782236,WA,25,60,43,33,57,6,2,7,4,1,0,4,2,2,3,1
1978,19782237,TX,70,60,65,55,57,4,1,2,1,2,0,3,2,1,3,0
1978,19782238,PA,70,70,70,50,61,2,2,4,,1,0,3,1,3,3,0
1978,19782239,PA,70,70,70,50,36,3,2,2,3,1,0,1,2,3,3,1
1978,19782240,NJ,40,60,50,40,30,6,2,5,4,1,0,3,3,2,3,1
1978,19782241,MA,70,70,70,50,59,3,2,5,4,1,0,4,2,2,3,0
1978,19782242,IN,70,70,70,50,53,4,3,5,4,1,0,3,2,3,3,1
1978,19782243,IN,50,50,50,50,24,6,3,3,4,1,0,4,3,2,3,1
1978,19782244,PA,50,50,50,50,22,3,3,4,2,1,0,1,3,2,3,0
1978,19782245,NJ,60,85,73,38,63,7,2,,,1,0,3,3,2,2,
1978,19782246,NJ,40,60,50,40,57,6,2,5,4,1,0,4,3,3,3,1
1978,19782247,MI,40,60,50,40,29,3,2,5,4,1,0,3,3,2,3,1
1978,19782248,IL,60,40,50,60,24,5,3,3,3,1,0,2,3,3,3,1
1978,19782249,IL,50,50,50,50,31,3,3,4,4,1,0,2,3,3,3,1
1978,19782250,GA,97,0,49,99,37,4,2,2,1,1,0,1,3,3,3,1
1978,19782251,GA,40,40,40,50,59,2,2,2,,1,0,3,4,3,3,1
1978,19782252,NE,85,60,73,63,56,3,3,2,3,1,0,3,3,2,2,1
1978,19782253,NE,85,85,85,50,76,4,3,4,1,1,0,4,3,3,3,1
1978,19782254,NE,0,85,43,8,47,4,3,6,,1,0,1,3,3,3,1
1978,19782255,KS,50,97,74,27,48,6,3,7,,1,0,4,3,2,3,1
1978,19782256,KS,97,40,69,79,47,3,3,2,3,1,0,2,3,2,3,1
1978,19782257,KS,50,50,50,50,55,7,3,6,4,1,0,2,3,2,2,1
1978,19782258,KS,70,70,70,50,56,2,3,2,4,1,0,4,3,2,3,1
1978,19782259,KS,60,60,60,50,41,3,3,4,4,1,0,3,3,2,3,0
1978,19782260,IN,50,50,50,50,28,6,3,5,3,1,0,1,3,,3,1
1978,19782261,CA,50,50,50,50,19,3,2,4,2,2,0,1,3,3,3,1
1978,19782262,CA,70,40,55,65,30,5,1,1,3,2,0,2,3,3,3,1
1978,19782263,WI,85,85,85,50,55,4,3,5,3,1,0,3,3,2,3,1
1978,19782264,WI,50,50,50,50,29,4,3,4,3,1,0,2,4,3,3,1
1978,19782265,VA,60,60,60,50,44,6,2,5,4,1,0,4,3,2,3,0
1978,19782266,VA,85,85,85,50,58,3,3,2,4,1,0,2,3,3,3,1
1978,19782267,NY,97,0,49,99,63,1,1,1,1,3,0,4,4,3,3,1
1978,19782268,NE,60,60,60,50,61,1,3,5,2,1,0,3,3,3,3,1
1978,19782269,NE,30,75,53,28,31,6,3,7,3,1,0,4,3,3,3,1
1978,19782270,NE,60,40,50,60,68,3,3,4,2,1,0,2,3,,3,1
1978,19782271,NE,97,50,74,74,40,4,3,2,2,1,0,3,3,3,3,1
1978,19782272,CA,40,60,50,40,28,5,1,6,4,1,0,3,1,1,3,0
1978,19782273,OH,70,70,70,50,52,3,2,3,4,1,0,1,3,1,3,0
1978,19782274,MI,85,15,50,85,53,6,1,1,4,2,0,3,2,2,3,1
1978,19782275,UT,0,15,8,43,27,4,2,6,2,1,0,2,3,3,3,1
