Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
United States,100000.0,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,136200.0,8,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,79900.0,5,0,0,20,Not remote,9,0,1,0,0,0,1,0,0,0,0,0,0,1
United States,104000.0,4,0,1,5000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1
United States,124000.0,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,67741.935483871,6,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,56250.0,13,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,87500.0,4,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,4,0,1,10000,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,0
United States,76000.0,2,0,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,62000.0,1,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,4,0,1,100,Not remote,7,1,1,0,0,0,0,0,0,1,0,0,0,0
Canada,37878.7878787879,5,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,150000.0,2,0,1,1000,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,1
United States,151000.0,20,0,1,10000,Not remote,5,0,0,0,0,1,0,0,0,0,0,0,0,0
Canada,49242.4242424242,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,50322.5806451613,9,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,65000.0,3,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,114000.0,10,0,0,500,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,70000.0,3,0,1,500,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,1,1
United States,118000.0,6,1,0,10000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0
Germany,52258.064516129,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,120000.0,5,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
Canada,60606.0606060606,4,1,1,100,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,17,0,1,1000,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,94696.9696969697,5,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,1,1
United States,81000.0,3,0,1,1000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,105000.0,20,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000.0,20,0,0,500,Not remote,5,0,0,1,0,0,0,0,1,0,0,0,0,1
United States,100000.0,18,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,120000.0,4,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,145000.0,4,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,20,1,1,100,Remote,10,0,0,1,0,1,1,0,0,0,0,0,1,1
United States,114000.0,20,0,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0
United States,50000.0,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,42500.0,5,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,112000.0,20,1,1,1000,Remote,8,1,0,0,1,0,0,0,0,1,0,0,0,1
Canada,112878.787878788,20,0,1,10000,Remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,106250.0,13,0,1,5000,Not remote,8,1,1,1,1,0,0,0,0,0,1,0,0,1
United States,55000.0,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,70454.5454545455,13,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,90000.0,8,1,0,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000.0,4,0,1,10000,Not remote,8,0,0,1,0,0,0,1,1,0,1,0,0,1
United States,130000.0,12,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,57000.0,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,70000.0,2,1,1,100,Not remote,6,1,0,0,0,0,1,0,0,0,1,0,0,1
United States,125000.0,12,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,67000.0,4,1,1,1,Not remote,9,0,1,0,0,1,0,0,0,0,0,0,1,1
United Kingdom,41250.0,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5505.79944207899,1,0,0,10000,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,95000.0,15,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,120000.0,15,0,1,10000,Not remote,9,0,0,0,0,0,0,0,1,0,0,0,0,0
Canada,69696.9696969697,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,65000.0,13,0,1,100,Not remote,3,1,1,1,0,0,0,0,0,0,0,0,0,0
United States,95000.0,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,67500.0,3,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,47625.0,9,0,0,10,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,50000.0,1,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,109000.0,15,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,1,0,1
United States,77000.0,3,1,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,83000.0,8,0,0,1000,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,0,1
United States,134000.0,2,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,150000.0,12,0,1,100,Not remote,5,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,83000.0,3,0,0,1000,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,104000.0,12,1,0,5000,Remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,125000.0,7,1,1,10,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000.0,15,0,1,10,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,1,1
Canada,69696.9696969697,10,1,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,63750.0,4,0,1,20,Remote,8,0,1,1,0,0,0,0,0,0,0,0,1,0
United States,135000.0,9,0,1,10000,Not remote,9,0,0,0,1,0,0,0,0,1,0,0,0,1
United States,150000.0,15,1,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,100000.0,9,1,1,20,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,63000.0,2,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,78000.0,10,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,140000.0,8,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,137500.0,10,0,0,100,Remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,68040.0,2,1,0,100,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,0
India,35971.2230215827,10,1,1,10000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,120000.0,5,0,1,5000,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000.0,3,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,116000.0,12,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,175000.0,17,1,1,500,Not remote,9,0,1,0,0,1,0,0,0,0,0,0,1,1
Canada,30303.0303030303,6,0,1,1,Remote,7,0,1,0,0,0,0,1,1,0,0,0,1,1
United States,95000.0,1,1,1,100,Not remote,7,1,0,0,1,0,0,0,0,1,0,0,0,0
United States,120000.0,5,1,1,20,Remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,60000.0,8,1,0,20,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,123000.0,4,1,1,10000,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,95000.0,20,0,0,10,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,73400.0,9,0,1,1000,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,98484.8484848485,8,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000.0,20,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,51200.0,1,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,1,0,1
India,6166.49537512847,2,1,0,10000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
India,13213.9186609896,6,0,1,10000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
Canada,98484.8484848485,16,1,1,5000,Not remote,10,0,0,1,0,0,0,0,1,0,0,0,0,1
United States,100000.0,3,0,1,20,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
Canada,90909.0909090909,5,0,1,20,Remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1
United States,135000.0,17,0,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,108000.0,6,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,32000.0,2,0,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,142000.0,3,1,1,10000,Not remote,8,0,0,1,0,1,0,0,0,0,0,1,0,0
United States,92000.0,3,0,1,100,Remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,110000.0,5,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,55913.9784946237,7,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,10,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
India,29364.2636910879,3,0,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,0
Germany,65591.3978494624,17,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,130000.0,20,0,1,100,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,78750.0,20,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,100000.0,3,1,0,500,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,78750.0,10,0,1,10000,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
India,10277.4922918808,3,1,1,10000,Not remote,3,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,87500.0,6,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,46236.5591397849,10,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,50322.5806451613,8,0,1,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,32258.064516129,1,0,0,1,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,32500.0,4,0,1,10000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
United Kingdom,40600.0,3,1,1,100,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,1
Germany,91397.8494623656,10,0,1,1000,Not remote,2,0,0,0,0,1,0,0,0,0,0,0,1,1
Germany,48924.7311827957,8,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
India,17618.5582146528,2,1,1,20,Not remote,10,1,0,1,0,0,0,0,0,1,1,0,1,0
United Kingdom,43750.0,4,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,34408.6021505376,1,0,1,1,Not remote,1,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,46250.0,3,0,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
United Kingdom,56375.0,15,0,1,100,Not remote,8,0,0,1,0,1,1,0,0,0,0,0,1,0
United Kingdom,33125.0,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,10,0,0,20,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,35000.0,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500.0,6,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,60000.0,1,1,0,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,5161.29032258064,2,0,1,5000,Not remote,8,1,0,0,1,0,0,0,0,0,0,0,1,1
United Kingdom,80000.0,7,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
India,3817.35427984143,2,1,0,20,Remote,7,0,1,0,1,1,0,0,0,0,1,0,0,1
United Kingdom,54545.4545454545,3,1,1,10000,Not remote,8,1,0,0,0,0,1,0,0,1,0,0,0,0
Germany,55913.9784946237,3,0,0,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
Germany,45161.2903225806,9,1,1,500,Not remote,10,0,0,0,0,0,0,0,1,0,1,0,0,1
India,2114.22698575833,2,0,0,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
Germany,48387.0967741935,3,1,1,20,Not remote,10,0,0,0,0,0,0,1,1,0,0,0,0,1
United States,120000.0,10,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,20000.0,4,0,0,10,Remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,43750.0,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,91397.8494623656,20,0,1,500,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,0,0
India,14682.131845544,5,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,50504.5454545454,4,1,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7341.06592277199,6,1,0,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,43010.752688172,7,0,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,0,1,1,1
India,17618.5582146528,8,1,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,19086.7713992072,6,1,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59139.7849462366,10,0,0,100,Not remote,6,1,0,1,1,0,0,0,0,0,0,0,0,1
United States,125000.0,13,1,1,10000,Remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,120000.0,9,1,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,63000.0,1,0,1,100,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,86000.0,9,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,61818.1818181818,9,0,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,10,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,52500.0,3,1,1,20,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,90000.0,4,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,2,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,117000.0,3,1,1,1000,Not remote,8,1,0,1,0,1,0,0,0,1,0,0,0,1
Germany,69892.4731182796,5,0,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,100000.0,8,0,1,10000,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,111000.0,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,15,1,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,65000.0,1,1,1,100,Not remote,10,0,0,1,0,0,1,0,1,1,0,0,0,1
United States,120000.0,11,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,92000.0,15,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,58750.0,17,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,43000.0,4,1,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,137500.0,18,1,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,160000.0,12,1,1,500,Not remote,8,1,0,1,1,0,0,0,0,0,0,0,0,0
United States,100780.0,16,0,1,1000,Not remote,4,0,0,0,0,0,1,0,0,0,1,0,0,1
United States,100000.0,5,0,0,1,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
India,10277.4922918808,4,1,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000.0,8,1,0,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,8,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,19,1,1,100,Remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,9,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,49032.2580645161,10,1,1,10,Not remote,8,0,1,1,0,0,1,1,0,0,1,0,1,1
United Kingdom,70000.0,2,0,1,10000,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,130000.0,12,1,1,1000,Not remote,8,0,0,0,0,1,0,0,0,0,0,1,0,1
United States,51250.0,4,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,98500.0,3,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,47800.0,4,1,1,500,Not remote,7,0,1,1,0,0,0,1,0,0,0,0,0,1
United States,113000.0,14,1,1,100,Remote,6,0,1,1,1,0,0,0,0,0,0,0,1,1
United States,120000.0,11,0,1,1000,Not remote,6,0,0,1,0,0,0,0,1,0,1,0,0,1
United States,56000.0,4,1,1,100,Remote,7,0,0,0,0,1,0,0,0,0,0,1,0,1
Canada,37878.7878787879,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,18750.0,2,0,1,100,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,1,1
Germany,55913.9784946237,3,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,3,0,1,1000,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,116000.0,20,0,0,20,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,1
Germany,62365.5913978495,1,1,1,10000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,80000.0,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,60000.0,3,0,1,100,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,50000.0,1,0,1,20,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000.0,7,0,0,20,Not remote,0,0,0,1,1,0,0,0,0,0,0,0,0,0
United Kingdom,33747.5,3,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,110000.0,11,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,47311.8279569892,4,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,64393.9393939394,15,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,69696.9696969697,18,1,1,20,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,1,1
Germany,12903.2258064516,4,0,1,1,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,70000.0,10,0,1,100,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,85000.0,15,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
India,7341.06592277199,1,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
India,36705.3296138599,6,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,41666.6666666667,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,160000.0,20,1,0,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,2128.90911760388,1,0,1,10,Remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
Germany,139784.946236559,17,0,1,500,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,69696.9696969697,6,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,42000.0,4,1,1,10,Not remote,8,0,1,1,0,0,0,1,0,0,1,0,1,1
United Kingdom,58750.0,3,0,1,100,Remote,8,0,0,1,0,0,0,0,1,0,0,0,0,1
United States,92500.0,10,0,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,71969.696969697,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,51312.0,1,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,52500.0,1,0,1,1,Not remote,1,0,1,0,1,0,0,0,0,0,1,1,0,1
United States,118000.0,9,1,0,1,Remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,98484.8484848485,2,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,75000.0,2,1,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,60000.0,16,0,0,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,66000.0,5,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,95000.0,20,1,1,10000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,146600.0,20,1,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,1,0
Germany,35483.8709677419,1,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,0,1
United Kingdom,56250.0,11,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,95000.0,2,0,1,20,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,1,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,56060.6060606061,7,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,20,0,0,20,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,106000.0,12,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,6,0,1,10,Not remote,7,0,0,1,0,1,1,0,0,0,1,0,0,1
Canada,37878.7878787879,4,0,1,1,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,62500.0,2,1,1,20,Not remote,9,0,0,0,0,0,1,0,0,0,1,0,0,1
United States,112200.0,12,0,1,10000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.0967741935,4,1,0,1,Not remote,7,0,0,1,0,0,0,0,1,0,0,0,0,1
United States,34000.0,1,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,106500.0,2,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,13,1,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,9,0,1,10,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,0
United States,125000.0,18,0,0,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,60000.0,4,0,1,1,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,90000.0,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,107000.0,4,0,1,100,Not remote,8,1,1,1,0,0,0,0,0,0,0,0,0,1
United States,105000.0,5,1,1,100,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,127000.0,20,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,82000.0,9,0,1,100,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,55000.0,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,52000.0,1,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,160000.0,16,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,9,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,16,1,1,20,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,56818.1818181818,5,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,110000.0,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,170000.0,14,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,52000.0,0,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,3,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,54545.4545454545,3,0,0,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,60000.0,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,1,0,0,0,1
United States,90000.0,4,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,111000.0,9,0,0,10000,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,9,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,31000.0,2,1,1,1,Not remote,4,0,0,0,1,1,0,0,0,0,0,0,0,1
United States,125000.0,20,1,1,10000,Remote,8,0,0,1,0,1,0,0,0,0,1,0,0,1
United States,140000.0,3,0,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,108000.0,3,1,1,100,Not remote,8,1,0,0,1,0,0,0,0,1,0,0,0,0
United States,75000.0,1,0,1,500,Not remote,7,0,0,1,0,0,0,1,0,0,1,0,0,1
United States,141000.0,9,1,1,20,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,160000.0,14,0,1,10,Not remote,8,1,0,0,1,0,0,0,1,0,1,0,0,1
United States,85000.0,3,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000.0,5,0,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,112000.0,15,1,0,10,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
