LateSept,LateApril,BillApril,AGE
true,true,50.047,27
false,false,0.0,44
false,false,50.442,36
true,false,0.396,45
false,false,0.0,50
true,true,178.148,31
false,false,113.148,28
false,false,200.058,50
false,false,0.0,23
true,false,0.0,30
false,false,0.0,38
true,false,0.0,36
false,false,13.486,35
false,false,18.046,56
true,true,47.185,37
false,false,18.11,50
false,false,17.74,39
false,false,14.974,26
true,true,90.823,45
false,false,27.893,32
true,false,4.82,39
false,false,127.419,34
true,false,0.0,57
true,true,100.966,32
false,false,13.747,28
false,false,12.511,48
true,true,96.579,46
false,false,328.781,39
false,false,0.0,22
false,false,230.031,50
false,false,230.921,42
false,true,25.905,22
false,false,4.278,29
false,false,10.8,30
false,false,0.316,49
true,false,22.814,40
false,false,0.39,32
false,false,46.303,30
false,false,1.32,53
true,false,54.955,38
false,false,1.806,37
false,false,7.617,44
false,false,0.0,32
false,false,13.408,44
false,false,244.543,39
false,false,49.327,23
true,false,9.684,24
false,false,21.541,46
false,false,122.947,36
false,true,1.206,26
false,false,59.005,43
false,false,198.736,54
false,false,40.503,28
false,false,1.262,35
false,false,10.0,46
false,true,95.745,29
false,false,0.149,28
false,true,3.235,30
true,true,51.091,34
false,false,37.803,34
true,false,0.0,31
false,false,61.423,37
true,false,28.085,35
true,true,3.612,27
false,true,4.843,46
false,false,116.894,51
false,false,7.022,41
false,true,2.203,33
false,false,0.54,49
false,false,186.079,32
false,false,23.033,34
false,false,2.0,30
false,false,30.173,39
false,false,144.529,45
false,false,20.836,34
false,false,103.379,37
false,false,2.036,30
false,false,0.0,29
false,false,70.5,34
true,false,0.0,44
true,true,28.89,28
false,false,71.403,34
true,true,23.408,25
false,false,1.738,56
false,false,19.582,55
false,false,52.981,31
true,false,33.587,30
true,false,0.0,22
false,false,8.85,51
false,false,29.54,35
false,false,0.0,46
false,false,9.77,30
false,true,11.718,31
false,false,-0.018,32
false,false,16.318,24
false,false,0.0,55
false,false,182.325,32
false,false,71.484,25
false,false,20.151,24
false,false,36.703,27
false,false,17.368,51
false,false,2.946,25
false,false,0.502,35
true,false,29.82,47
false,false,1.681,26
false,false,19.826,35
true,false,30.208,24
true,false,297.301,44
true,false,86.564,41
true,false,115.514,26
true,true,2.495,39
false,false,0.0,31
false,false,0.0,35
true,false,0.0,27
false,false,0.0,31
false,false,161.729,32
false,true,383.822,37
false,false,60.273,33
false,false,194.568,38
false,false,9.854,50
false,false,13.302,25
false,false,1.25,29
false,false,161.912,29
false,false,0.0,36
false,false,1.14,41
false,false,3.466,40
false,true,107.519,31
false,false,12.215,28
true,false,74.36,34
false,false,121.93,37
true,true,16.297,48
false,false,38.362,26
false,false,0.0,25
false,true,179.546,23
false,false,0.396,47
false,false,4.247,46
false,false,52.281,38
true,false,0.0,42
true,true,32.763,36
false,false,0.0,47
false,false,5.741,50
false,false,-17.149,23
false,true,0.415,40
true,true,12.501,44
false,false,18.239,24
false,false,206.489,37
true,false,0.0,25
false,false,9.248,31
false,false,10.816,26
true,false,109.118,30
true,false,0.867,33
false,true,28.779,26
false,false,0.0,35
false,false,44.287,33
false,false,27.004,45
false,false,0.127,31
false,false,3.48,29
false,false,13.439,37
false,false,58.92,26
false,false,145.269,29
true,false,0.0,32
false,false,-0.001,33
true,false,0.833,37
false,false,10.551,38
false,false,5.347,38
false,false,0.0,29
false,false,78.312,30
true,false,29.636,39
false,false,3.177,34
false,false,2.5,29
false,false,59.383,31
true,false,47.324,28
true,false,0.0,23
false,false,2.144,30
false,false,10.019,21
false,false,31.171,43
false,false,30.254,59
false,false,28.164,34
false,false,6.828,30
false,true,42.784,30
false,false,8.572,27
false,false,18.345,23
false,false,-0.809,39
false,false,10.747,33
false,false,20.142,22
false,false,26.008,26
false,false,99.656,26
true,true,58.551,31
true,true,49.057,40
false,false,28.697,28
false,false,0.0,38
false,false,10.057,27
false,false,3.57,31
false,false,2.026,31
false,false,141.659,33
true,false,1.494,25
true,false,80.971,38
false,false,27.694,23
false,false,14.013,49
true,true,238.202,41
false,false,18.033,24
false,false,19.608,27
true,true,50.823,42
true,false,0.0,34
false,false,0.0,40
true,true,95.471,30
false,false,89.909,34
false,false,0.0,25
false,true,122.963,30
false,false,0.0,40
true,false,83.88,27
false,false,25.526,35
false,false,2.16,36
false,false,43.946,30
false,false,18.475,38
false,false,2.318,37
false,false,0.0,28
true,false,38.308,36
false,false,1.951,41
false,false,47.868,32
false,false,18.526,30
false,true,107.893,45
true,false,1.18,27
false,true,18.9,28
true,false,5.932,33
false,false,71.25,38
false,false,0.0,27
false,false,54.737,52
false,false,52.136,69
false,false,9.583,25
false,false,-0.047,29
false,true,205.377,26
true,false,-15.296,25
false,false,76.634,46
true,false,71.281,41
false,false,5.799,39
false,false,100.319,44
false,false,400.05,34
false,false,14.411,24
false,false,226.502,39
false,false,10.637,47
false,true,51.519,23
false,false,7.97,30
false,false,15.962,28
true,true,23.809,32
false,false,16.872,25
false,false,238.96,37
false,false,30.754,33
false,false,18.995,30
false,false,41.685,37
false,false,26.304,25
false,false,207.733,30
true,false,43.331,31
false,false,15.011,23
false,false,18.547,25
true,false,0.0,22
true,false,16.543,45
false,false,40.893,35
false,false,19.822,50
true,false,128.838,31
false,false,1.5,36
false,false,5.663,31
false,false,9.729,24
false,false,1.48,24
true,false,29.855,30
false,false,1.411,36
false,false,3.77,34
false,false,0.0,30
false,false,17.974,37
false,false,0.435,28
false,false,19.947,43
false,false,42.283,42
false,false,0.0,29
false,false,0.55,33
false,false,3.282,28
false,false,93.159,36
false,false,2.22,33
true,false,4.952,29
false,false,126.223,42
false,false,37.38,53
false,false,97.793,33
false,true,12.482,33
false,false,8.769,29
false,false,0.39,36
false,false,78.046,55
false,false,134.135,25
false,false,1.132,55
false,false,3.471,50
false,false,0.665,43
true,false,17.219,45
false,false,23.755,28
false,false,20.365,33
false,false,2.374,69
false,false,12.567,37
false,false,31.026,33
false,true,18.752,22
false,false,64.218,27
true,true,48.952,38
false,false,27.126,30
true,false,0.0,28
true,false,9.472,26
true,false,0.0,42
false,false,0.0,70
false,false,9.34,35
false,false,27.487,33
true,true,40.536,26
false,false,43.827,42
false,false,0.416,25
false,false,0.894,28
false,false,122.926,42
false,false,116.299,34
false,false,0.0,62
true,true,12.026,23
false,false,10.817,29
false,false,154.668,48
false,false,90.4,66
false,false,27.476,34
false,false,73.613,54
false,false,0.12,24
false,false,0.71,39
false,false,80.628,23
false,false,0.0,42
false,false,1.32,26
false,false,0.0,28
true,false,26.278,34
false,false,-16.37,28
false,false,6.579,32
false,false,75.685,55
true,false,0.0,23
true,true,100.959,39
false,false,7.938,29
true,false,203.83,27
false,false,39.142,40
true,false,8.768,25
true,false,56.735,32
true,false,127.502,29
false,false,0.755,30
false,false,14.143,35
false,false,2.581,43
false,false,0.5,25
false,false,39.681,31
false,true,64.554,45
false,true,123.155,30
false,false,0.0,23
false,false,47.179,29
true,false,29.764,30
true,true,16.99,24
false,false,16.162,43
false,false,0.636,32
false,false,5.745,36
false,false,9.645,22
true,false,23.766,43
false,false,91.201,28
true,false,36.666,28
true,false,7.981,33
false,false,0.0,44
false,false,0.0,37
false,false,0.0,34
false,false,37.14,25
false,false,6.121,31
false,false,61.906,53
false,false,9.371,35
false,false,0.0,29
false,false,0.348,29
false,false,51.937,22
false,false,0.0,30
false,false,4.195,44
true,true,17.688,43
false,false,0.763,44
false,false,10.042,45
false,false,47.807,26
false,false,84.162,37
false,false,103.02,35
true,true,2.35,37
false,false,57.144,29
false,false,43.723,38
false,false,28.191,25
false,false,2.702,30
true,false,50.908,36
true,false,0.0,35
false,false,42.328,39
false,false,10.146,34
false,false,65.074,51
false,true,27.572,29
false,false,0.928,47
false,false,23.355,23
false,false,0.0,43
false,false,7.516,31
true,false,243.555,25
false,false,118.163,52
false,false,142.982,33
true,false,0.0,29
true,false,0.478,37
false,false,3.984,24
false,false,10.161,35
true,false,0.0,32
true,false,7.68,53
false,false,0.0,30
false,false,174.622,47
true,true,70.267,59
false,false,0.0,26
false,false,19.68,47
false,false,4.066,32
false,false,43.308,37
false,false,0.0,25
false,false,2.233,52
false,false,0.9,22
false,false,0.0,51
true,false,48.027,38
false,false,0.0,29
true,false,76.805,25
false,false,-0.174,29
false,false,99.985,30
false,false,79.949,34
false,false,20.043,44
false,true,140.868,32
false,false,0.0,30
false,false,199.008,34
false,false,53.141,52
true,false,0.0,35
true,false,0.825,29
false,false,14.258,36
false,false,5.328,22
false,false,0.982,35
false,false,1.505,45
false,false,31.668,31
false,false,5.727,31
false,false,27.476,36
false,false,56.883,35
false,false,41.47,31
false,false,53.826,56
false,false,21.417,23
false,false,61.925,27
true,true,37.934,24
false,false,52.789,48
true,false,18.26,25
false,false,3.294,39
true,false,108.683,39
false,false,111.222,36
false,false,12.994,43
false,false,27.407,52
false,false,1.527,26
false,false,-0.005,28
false,false,1.685,33
false,false,20.268,53
false,false,18.436,39
false,false,6.882,37
false,false,0.39,40
false,false,3.378,34
false,false,-0.07,37
false,false,145.25,46
false,false,3.033,26
false,false,103.799,26
true,false,35.89,24
false,false,0.0,31
false,false,20.202,35
false,false,25.925,48
false,false,0.605,25
false,false,0.528,32
false,false,186.551,28
false,false,0.495,29
false,false,144.242,32
false,false,50.0,49
false,false,33.074,30
true,false,0.0,42
true,false,21.165,22
true,true,75.327,30
false,false,0.0,44
false,false,17.431,35
false,false,0.0,52
false,false,0.0,48
false,false,195.628,29
false,false,234.607,29
false,false,0.0,33
false,false,59.786,44
false,false,53.666,24
false,false,44.221,27
false,false,79.766,27
true,false,73.873,39
false,false,1.494,33
false,false,5.22,40
false,false,14.461,26
true,false,8.357,52
false,false,0.0,35
false,false,0.0,25
false,false,9.282,38
true,false,1.35,48
false,false,-0.173,49
false,false,4.85,33
false,true,4.245,34
false,false,9.058,34
false,false,48.646,34
true,false,19.47,40
false,false,32.159,27
false,false,47.255,50
false,false,17.832,50
false,false,48.568,28
false,false,0.0,21
true,true,19.161,23
true,true,9.382,23
true,false,32.089,44
false,false,0.0,24
false,false,61.248,29
false,false,0.78,36
false,false,33.081,25
true,false,0.0,30
false,false,18.594,40
false,false,8.906,36
false,false,116.357,31
true,true,0.3,26
false,false,31.996,29
false,true,1.969,41
false,true,12.187,41
false,false,116.823,41
false,false,9.327,33
true,false,0.0,29
true,false,0.0,30
false,false,36.377,24
false,false,20.856,30
false,false,25.547,30
false,false,13.301,55
false,false,30.667,45
false,false,31.982,25
false,false,3.295,35
false,false,39.884,25
true,false,19.5,42
false,false,3.567,31
false,false,7.74,44
false,false,16.845,44
true,true,102.324,34
false,false,264.079,39
false,false,1.588,29
true,false,1.02,55
false,false,0.441,37
false,false,0.0,33
false,false,0.0,37
false,false,5.404,49
false,false,25.447,25
false,false,0.0,45
false,false,0.7,23
true,false,-1.3,47
false,true,19.777,24
false,false,6.862,36
false,false,5.945,36
true,true,0.252,34
false,false,0.0,53
true,true,98.015,32
false,false,123.939,50
true,false,28.979,41
false,false,10.363,27
false,false,0.0,34
false,false,73.418,24
false,true,78.261,28
false,false,0.0,22
false,false,50.524,25
false,false,111.287,29
true,false,0.0,35
false,false,65.871,29
false,false,101.918,51
false,false,20.306,57
false,false,1.443,39
false,false,-0.033,27
true,true,29.848,34
false,false,20.471,35
false,false,30.486,32
false,false,51.812,31
true,true,69.605,24
false,false,0.715,26
false,false,0.466,26
false,false,20.36,49
false,false,1.15,30
false,false,15.0,43
true,false,22.98,58
false,false,22.723,46
true,false,0.0,36
true,false,97.063,29
true,true,29.302,35
true,true,22.081,36
false,false,37.576,51
false,false,15.072,30
false,false,0.0,23
false,true,24.35,27
false,false,56.563,24
false,false,16.944,48
false,false,71.946,44
false,false,0.0,39
true,false,2.01,27
true,true,2.4,48
false,false,28.557,29
false,false,1.633,39
false,false,1.1,31
false,false,19.657,42
true,true,52.522,29
true,false,0.0,38
false,false,56.936,23
false,false,0.0,41
true,false,170.326,37
false,false,1.341,36
false,false,51.599,23
false,false,293.176,29
true,false,161.777,38
false,false,9.507,39
false,false,57.781,24
false,false,194.966,38
false,false,77.226,46
false,false,0.0,46
false,false,183.394,43
false,true,-0.121,29
false,false,-0.002,35
false,false,75.381,36
true,true,18.08,23
false,false,18.466,23
true,true,14.259,34
false,false,46.369,39
false,false,0.0,29
true,true,132.416,27
false,false,3.184,31
false,false,0.0,24
false,false,10.401,35
false,false,-0.24,29
false,false,0.964,34
false,true,47.34,27
true,false,47.93,46
false,false,77.553,49
false,false,1.769,30
false,false,41.196,24
false,false,0.0,58
false,false,18.918,54
false,false,-0.006,23
true,false,0.414,29
true,true,10.05,24
true,false,125.123,26
false,false,226.817,28
false,false,0.986,33
false,true,49.794,31
false,false,177.585,38
false,false,6.78,35
false,false,71.008,26
false,false,0.0,34
false,false,61.604,42
false,false,0.0,38
false,false,1.39,41
false,false,0.326,30
false,false,117.388,33
false,false,1.297,46
false,false,3.031,29
false,true,20.349,22
true,false,156.557,25
true,false,19.924,24
false,false,39.397,41
false,false,0.0,37
false,true,24.104,32
false,false,18.574,29
false,false,6.713,43
false,false,6.85,32
false,false,26.549,28
false,false,30.193,33
false,false,28.2,42
false,false,30.168,27
false,false,10.042,24
false,false,0.0,27
false,false,80.309,32
false,false,48.036,52
false,false,57.075,43
false,false,28.5,34
false,false,30.503,60
false,false,130.782,30
false,false,19.098,32
false,false,3.337,25
false,false,77.448,30
false,false,0.0,37
true,true,57.344,31
false,false,16.137,49
false,false,62.405,27
false,false,165.902,28
false,false,0.975,45
false,false,84.808,29
true,true,364.365,33
false,false,0.17,26
false,false,51.204,46
true,true,32.609,50
false,false,2.061,32
true,false,0.907,49
false,false,74.55,50
true,false,48.479,61
false,false,56.892,35
true,false,1.367,37
false,false,17.731,30
true,false,0.0,39
false,false,87.981,44
false,false,10.738,36
false,false,20.288,42
false,false,3.483,53
false,false,0.0,42
true,false,60.828,33
false,false,6.072,25
false,false,1.197,42
true,false,24.785,34
false,false,0.316,42
false,false,0.856,34
false,false,28.939,24
true,false,30.966,25
false,false,-0.014,32
true,true,81.278,34
true,false,11.757,36
false,false,2.576,33
false,false,6.54,23
true,false,0.0,60
false,false,72.536,28
false,false,192.001,29
false,true,15.503,24
false,false,56.752,40
false,false,11.859,40
false,false,141.493,34
true,false,2.232,23
false,false,8.815,23
false,false,12.458,23
false,false,36.885,27
false,true,18.982,22
true,false,2.381,42
false,false,39.531,32
false,false,9.777,35
false,false,132.587,36
false,false,0.0,31
false,false,6.571,32
false,false,0.348,27
false,true,60.191,33
true,true,82.321,49
false,true,46.046,32
false,false,28.518,53
true,false,32.08,26
true,false,48.386,35
false,true,10.547,53
true,false,0.0,28
false,false,0.0,41
false,false,16.944,26
true,true,24.288,26
true,true,18.885,23
false,false,2.11,49
false,false,0.39,48
false,false,0.0,46
false,true,2.724,51
true,false,9.887,28
false,false,0.0,54
true,false,0.15,24
false,false,1.726,56
false,true,15.961,54
false,false,50.101,26
true,true,23.016,67
false,false,0.0,41
false,false,1.006,42
false,true,70.526,32
false,false,78.12,46
false,false,-2.202,30
true,true,109.108,29
